ISO,Year,Variable,Value
NIC,2007,FL,4551.501
NIC,2008,FL,4430.384
NIC,2009,FL,4309.267
NIC,2010,FL,4188.15
NIC,2011,FL,4132.026
NIC,2012,FL,4075.902
NIC,2013,FL,4019.778
NIC,2014,FL,3963.654
NIC,2015,FL,3907.53
NIC,2016,FL,3807.53
NIC,2017,FL,3707.53
NIC,2018,FL,3607.53
NER,1990,FL,1945.0
NER,1991,FL,1883.31
NER,1992,FL,1821.62
NER,1993,FL,1759.93
NER,1994,FL,1698.24
NER,1995,FL,1636.55
NER,1996,FL,1574.86
NER,1997,FL,1513.17
NER,1998,FL,1451.48
NER,1999,FL,1389.79
NER,2000,FL,1328.1
NER,2001,FL,1315.68
NER,2002,FL,1303.26
NER,2003,FL,1290.84
NER,2004,FL,1278.42
NER,2005,FL,1266.0
NER,2006,FL,1253.58
NER,2007,FL,1241.16
NER,2008,FL,1228.74
NER,2009,FL,1216.32
NER,2010,FL,1203.9
NER,2011,FL,1191.48
NER,2012,FL,1179.06
NER,2013,FL,1166.64
NER,2014,FL,1154.22
NER,2015,FL,1141.8
NER,2016,FL,1129.38
NER,2017,FL,1116.96
NER,2018,FL,1104.54
NGA,1990,FL,26526.09
NGA,1991,FL,26362.785
NGA,1992,FL,26199.48
NGA,1993,FL,26036.175
NGA,1994,FL,25872.87
NGA,1995,FL,25709.565
NGA,1996,FL,25546.26
NGA,1997,FL,25382.955
NGA,1998,FL,25219.65
NGA,1999,FL,25056.345
NGA,2000,FL,24893.04
NGA,2001,FL,24729.734
NGA,2002,FL,24566.428
NGA,2003,FL,24403.122
NGA,2004,FL,24239.816
NGA,2005,FL,24076.51
NGA,2006,FL,23913.204
NGA,2007,FL,23749.898
NGA,2008,FL,23586.592
NGA,2009,FL,23423.286
NGA,2010,FL,23259.98
NGA,2011,FL,23096.674
NGA,2012,FL,22933.368
NGA,2013,FL,22770.062
NGA,2014,FL,22606.756
NGA,2015,FL,22443.45
NGA,2016,FL,22280.1479
NGA,2017,FL,22116.85
NGA,2018,FL,21953.55
NIU,1990,FL,18.93
NIU,1991,FL,18.92
NIU,1992,FL,18.91
NIU,1993,FL,18.9
NIU,1994,FL,18.89
NIU,1995,FL,18.88
NIU,1996,FL,18.87
NIU,1997,FL,18.86
NIU,1998,FL,18.85
NIU,1999,FL,18.84
NIU,2000,FL,18.83
NIU,2001,FL,18.824
NIU,2002,FL,18.818
NIU,2003,FL,18.812
NIU,2004,FL,18.806
NIU,2005,FL,18.8
NIU,2006,FL,18.794
NIU,2007,FL,18.788
NIU,2008,FL,18.782
NIU,2009,FL,18.776
NIU,2010,FL,18.77
NIU,2011,FL,18.78
NIU,2012,FL,18.79
NIU,2013,FL,18.8
NIU,2014,FL,18.81
NIU,2015,FL,18.82
NIU,2016,FL,18.83
NIU,2017,FL,18.84
NIU,2018,FL,18.85
NFK,1990,FL,0.49
NFK,1991,FL,0.49
NFK,1992,FL,0.49
NFK,1993,FL,0.49
NFK,1994,FL,0.49
NFK,1995,FL,0.49
NFK,1996,FL,0.49
NFK,1997,FL,0.49
NFK,1998,FL,0.49
NFK,1999,FL,0.49
NFK,2000,FL,0.49
NFK,2001,FL,0.49
NFK,2002,FL,0.49
NFK,2003,FL,0.49
NFK,2004,FL,0.49
NFK,2005,FL,0.49
NFK,2006,FL,0.49
NFK,2007,FL,0.49
NFK,2008,FL,0.49
NFK,2009,FL,0.49
NFK,2010,FL,0.49
NFK,2011,FL,0.49
NFK,2012,FL,0.49
NFK,2013,FL,0.49
NFK,2014,FL,0.49
NFK,2015,FL,0.49
NFK,2016,FL,0.49
NFK,2017,FL,0.49
NFK,2018,FL,0.49
MKD,1992,FL,921.11
MKD,1993,FL,925.665
MKD,1994,FL,930.22
MKD,1995,FL,934.775
MKD,1996,FL,939.33
MKD,1997,FL,943.885
MKD,1998,FL,948.44
MKD,1999,FL,952.995
MKD,2000,FL,957.55
MKD,2001,FL,957.838
MKD,2002,FL,958.126
MKD,2003,FL,958.414
MKD,2004,FL,958.702
MKD,2005,FL,958.99
MKD,2006,FL,959.278
MKD,2007,FL,959.566
MKD,2008,FL,959.854
MKD,2009,FL,960.142
MKD,2010,FL,960.43
MKD,2011,FL,967.224
MKD,2012,FL,974.018
MKD,2013,FL,980.812
MKD,2014,FL,987.606
MKD,2015,FL,994.4
MKD,2016,FL,1001.67
MKD,2017,FL,1001.49
MKD,2018,FL,1001.49
MNP,1991,FL,33.445
MNP,1992,FL,33.28
MNP,1993,FL,33.115
MNP,1994,FL,32.95
MNP,1995,FL,32.785
MNP,1996,FL,32.62
MNP,1997,FL,32.455
MNP,1998,FL,32.29
MNP,1999,FL,32.125
MNP,2000,FL,31.96
MNP,2001,FL,31.796
MNP,2002,FL,31.632
MNP,2003,FL,31.468
MNP,2004,FL,31.304
MNP,2005,FL,31.14
MNP,2006,FL,30.976
MNP,2007,FL,30.812
MNP,2008,FL,30.648
MNP,2009,FL,30.484
MNP,2010,FL,30.32
MNP,2011,FL,30.154
MNP,2012,FL,29.988
MNP,2013,FL,29.822
MNP,2014,FL,29.656
MNP,2015,FL,29.49
MNP,2016,FL,24.36
MNP,2017,FL,24.36
MNP,2018,FL,24.36
NOR,1990,FL,12132.0
NOR,1991,FL,12130.1
NOR,1992,FL,12128.2
NOR,1993,FL,12126.3
NOR,1994,FL,12124.4
NOR,1995,FL,12122.5
NOR,1996,FL,12120.6
NOR,1997,FL,12118.7
NOR,1998,FL,12116.8
NOR,1999,FL,12114.9
NOR,2000,FL,12113.0
NOR,2001,FL,12111.9
NOR,2002,FL,12110.8
NOR,2003,FL,12109.7
NOR,2004,FL,12108.6
NOR,2005,FL,12107.5
NOR,2006,FL,12106.4
NOR,2007,FL,12105.3
NOR,2008,FL,12104.2
NOR,2009,FL,12103.1
NOR,2010,FL,12102.0
NOR,2011,FL,12109.8
NOR,2012,FL,12117.6
NOR,2013,FL,12125.4
NOR,2014,FL,12133.2
NOR,2015,FL,12141.0
NOR,2016,FL,12148.8
NOR,2017,FL,12156.6
NOR,2018,FL,12164.4
OMN,1990,FL,3.0
OMN,1991,FL,3.0
OMN,1992,FL,3.0
OMN,1993,FL,3.0
OMN,1994,FL,3.0
OMN,1995,FL,3.0
OMN,1996,FL,3.0
OMN,1997,FL,3.0
OMN,1998,FL,3.0
OMN,1999,FL,3.0
OMN,2000,FL,3.0
OMN,2001,FL,3.0
OMN,2002,FL,3.0
OMN,2003,FL,3.0
OMN,2004,FL,3.0
OMN,2005,FL,3.0
OMN,2006,FL,3.0
OMN,2007,FL,3.0
OMN,2008,FL,3.0
OMN,2009,FL,3.0
OMN,2010,FL,3.0
OMN,2011,FL,3.0
OMN,2012,FL,3.0
OMN,2013,FL,3.0
OMN,2014,FL,3.0
OMN,2015,FL,3.0
OMN,2016,FL,2.8
OMN,2017,FL,2.7
OMN,2018,FL,2.6
PAK,1990,FL,144.74
PAK,1991,FL,4939.237
PAK,1992,FL,4891.684
PAK,1993,FL,4844.131
PAK,1994,FL,4796.578
PAK,1995,FL,4749.025
PAK,1996,FL,4701.472
PAK,1997,FL,4653.919
PAK,1998,FL,4606.366
PAK,1999,FL,4558.813
PAK,2000,FL,4511.26
PAK,2001,FL,4469.507
PAK,2002,FL,4427.754
PAK,2003,FL,4386.001
PAK,2004,FL,4344.248
PAK,2005,FL,4302.495
PAK,2006,FL,4260.742
PAK,2007,FL,4218.989
PAK,2008,FL,4177.236
PAK,2009,FL,4135.483
PAK,2010,FL,4093.73
PAK,2011,FL,4061.504
PAK,2012,FL,4029.278
PAK,2013,FL,3997.052
PAK,2014,FL,3964.826
PAK,2015,FL,3932.6
PAK,2016,FL,3868.24
PAK,2017,FL,3849.92
PAK,2018,FL,3808.58
PLW,1991,FL,38.293
PLW,1992,FL,38.436
PLW,1993,FL,38.579
PLW,1994,FL,38.722
PLW,1995,FL,38.865
PLW,1996,FL,39.008
PLW,1997,FL,39.151
PLW,1998,FL,39.294
PLW,1999,FL,39.437
PLW,2000,FL,39.58
PLW,2001,FL,39.678
PLW,2002,FL,39.776
PLW,2003,FL,39.874
PLW,2004,FL,39.972
PLW,2005,FL,40.07
PLW,2006,FL,40.168
PLW,2007,FL,40.266
PLW,2008,FL,40.364
PLW,2009,FL,40.462
PLW,2010,FL,40.56
PLW,2011,FL,40.646
PLW,2012,FL,40.732
PLW,2013,FL,40.818
PLW,2014,FL,40.904
PLW,2015,FL,40.99
PLW,2016,FL,41.08
PLW,2017,FL,41.16
PLW,2018,FL,41.25
PSE,1990,FL,9.08
PSE,1991,FL,9.08
PSE,1992,FL,9.08
PSE,1993,FL,9.08
PSE,1994,FL,9.08
PSE,1995,FL,9.08
PSE,1996,FL,9.08
PSE,1997,FL,9.08
PSE,1998,FL,9.08
PSE,1999,FL,9.08
PSE,2000,FL,9.08
PSE,2001,FL,9.167
PSE,2002,FL,9.254
PSE,2003,FL,9.341
PSE,2004,FL,9.428
PSE,2005,FL,9.515
PSE,2006,FL,9.602
PSE,2007,FL,9.689
PSE,2008,FL,9.776
PSE,2009,FL,9.863
PSE,2010,FL,9.95
PSE,2011,FL,9.988
PSE,2012,FL,10.026
PSE,2013,FL,10.064
PSE,2014,FL,10.102
PSE,2015,FL,10.14
PSE,2016,FL,10.14
PSE,2017,FL,10.14
PSE,2018,FL,10.14
PAN,1990,FL,4607.4
PAN,1991,FL,4590.874
PAN,1992,FL,4574.348
PAN,1993,FL,4557.822
PAN,1994,FL,4541.296
PAN,1995,FL,4524.77
PAN,1996,FL,4508.244
PAN,1997,FL,4491.718
PAN,1998,FL,4475.192
PAN,1999,FL,4458.666
PAN,2000,FL,4442.14
PAN,2001,FL,4430.725
PAN,2002,FL,4419.31
PAN,2003,FL,4407.895
PAN,2004,FL,4396.48
PAN,2005,FL,4385.065
PAN,2006,FL,4373.65
PAN,2007,FL,4362.235
PAN,2008,FL,4350.82
PAN,2009,FL,4339.405
PAN,2010,FL,4327.99
PAN,2011,FL,4316.574
PAN,2012,FL,4305.158
PAN,2013,FL,4293.742
PAN,2014,FL,4282.326
PAN,2015,FL,4270.91
PAN,2016,FL,4259.5
PAN,2017,FL,4248.08
PAN,2018,FL,4236.67
PNG,1990,FL,36399.68
PNG,1991,FL,36387.5086
PNG,1992,FL,36375.3373
PNG,1993,FL,36363.1659
PNG,1994,FL,36350.9945
PNG,1995,FL,36338.8231
PNG,1996,FL,36326.6518
PNG,1997,FL,36314.4804
PNG,1998,FL,36302.309
PNG,1999,FL,36290.1376
PNG,2000,FL,36277.9663
PNG,2001,FL,36268.0582
PNG,2002,FL,36258.1501
PNG,2003,FL,36248.242
PNG,2004,FL,36238.3339
PNG,2005,FL,36228.4258
PNG,2006,FL,36218.5177
PNG,2007,FL,36208.6096
PNG,2008,FL,36198.7015
PNG,2009,FL,36188.7934
PNG,2010,FL,36178.8853
PNG,2011,FL,36147.9924
PNG,2012,FL,36117.0995
PNG,2013,FL,36086.2066
PNG,2014,FL,36055.3138
PNG,2015,FL,36024.4209
PNG,2016,FL,35989.88
PNG,2017,FL,35956.35
PNG,2018,FL,35922.82
PRY,1990,FL,25545.86
PRY,1991,FL,25290.439
PRY,1992,FL,25035.018
PRY,1993,FL,24779.597
PRY,1994,FL,24524.176
PRY,1995,FL,24268.755
PRY,1996,FL,24013.334
PRY,1997,FL,23757.913
PRY,1998,FL,23502.492
PRY,1999,FL,23247.071
PRY,2000,FL,22991.65
PRY,2001,FL,22649.506
PRY,2002,FL,22307.362
PRY,2003,FL,21965.218
PRY,2004,FL,21623.074
PRY,2005,FL,21280.93
PRY,2006,FL,20938.786
PRY,2007,FL,20596.642
PRY,2008,FL,20254.498
PRY,2009,FL,19912.354
PRY,2010,FL,19570.21
PRY,2011,FL,19155.956
PRY,2012,FL,18741.702
PRY,2013,FL,18327.448
PRY,2014,FL,17913.194
PRY,2015,FL,17498.94
PRY,2016,FL,17333.13
PRY,2017,FL,16940.27
PRY,2018,FL,16660.93
PER,1990,FL,76448.54
PER,1991,FL,76333.469
PER,1992,FL,76218.398
PER,1993,FL,76103.327
PER,1994,FL,75988.256
PER,1995,FL,75873.185
PER,1996,FL,75758.114
PER,1997,FL,75643.043
PER,1998,FL,75527.972
PER,1999,FL,75412.901
PER,2000,FL,75297.83
PER,2001,FL,75173.027
PER,2002,FL,75048.224
PER,2003,FL,74923.421
PER,2004,FL,74798.618
PER,2005,FL,74673.815
PER,2006,FL,74549.012
PER,2007,FL,74424.209
PER,2008,FL,74299.406
PER,2009,FL,74174.603
PER,2010,FL,74049.8
PER,2011,FL,73878.746
PER,2012,FL,73707.692
PER,2013,FL,73536.638
PER,2014,FL,73365.584
PER,2015,FL,73194.53
PER,2016,FL,73010.28
PER,2017,FL,72834.78
PER,2018,FL,72676.04
PHL,1990,FL,7778.81
PHL,1991,FL,7731.855
PHL,1992,FL,7684.9
PHL,1993,FL,7637.945
PHL,1994,FL,7590.99
PHL,1995,FL,7544.035
PHL,1996,FL,7497.08
PHL,1997,FL,7450.125
PHL,1998,FL,7403.17
PHL,1999,FL,7356.215
PHL,2000,FL,7309.26
PHL,2001,FL,7262.306
PHL,2002,FL,7215.352
PHL,2003,FL,7168.398
PHL,2004,FL,7121.444
PHL,2005,FL,7074.49
PHL,2006,FL,7027.536
PHL,2007,FL,6980.582
PHL,2008,FL,6933.628
PHL,2009,FL,6886.674
PHL,2010,FL,6839.72
PHL,2011,FL,6874.606
PHL,2012,FL,6909.492
PHL,2013,FL,6944.378
PHL,2014,FL,6979.264
PHL,2015,FL,7014.15
PHL,2016,FL,7049.04
PHL,2017,FL,7083.93
PHL,2018,FL,7118.81
PCN,1990,FL,3.5
PCN,1991,FL,3.5
PCN,1992,FL,3.5
PCN,1993,FL,3.5
PCN,1994,FL,3.5
PCN,1995,FL,3.5
PCN,1996,FL,3.5
PCN,1997,FL,3.5
PCN,1998,FL,3.5
PCN,1999,FL,3.5
PCN,2000,FL,3.5
PCN,2001,FL,3.5
PCN,2002,FL,3.5
PCN,2003,FL,3.5
PCN,2004,FL,3.5
PCN,2005,FL,3.5
PCN,2006,FL,3.5
PCN,2007,FL,3.5
PCN,2008,FL,3.5
PCN,2009,FL,3.5
PCN,2010,FL,3.5
PCN,2011,FL,3.5
PCN,2012,FL,3.5
PCN,2013,FL,3.5
PCN,2014,FL,3.5
PCN,2015,FL,3.5
PCN,2016,FL,3.5
PCN,2017,FL,3.5
PCN,2018,FL,3.5
POL,1990,FL,8882.0
POL,1991,FL,8899.7
POL,1992,FL,8917.4
POL,1993,FL,8935.1
POL,1994,FL,8952.8
POL,1995,FL,8970.5
POL,1996,FL,8988.2
POL,1997,FL,9005.9
POL,1998,FL,9023.6
POL,1999,FL,9041.3
POL,2000,FL,9059.0
POL,2001,FL,9086.0
POL,2002,FL,9113.0
POL,2003,FL,9140.0
POL,2004,FL,9167.0
POL,2005,FL,9194.0
POL,2006,FL,9221.0
POL,2007,FL,9248.0
POL,2008,FL,9275.0
POL,2009,FL,9302.0
POL,2010,FL,9329.0
POL,2011,FL,9347.2
POL,2012,FL,9365.4
POL,2013,FL,9383.6
POL,2014,FL,9401.8
POL,2015,FL,9420.0
POL,2016,FL,9435.0
POL,2017,FL,9447.0
POL,2018,FL,9459.0
PRT,1990,FL,3399.0
PRT,1991,FL,3387.2
PRT,1992,FL,3375.4
PRT,1993,FL,3363.6
PRT,1994,FL,3351.8
PRT,1995,FL,3340.0
PRT,1996,FL,3328.2
PRT,1997,FL,3316.4
PRT,1998,FL,3304.6
PRT,1999,FL,3292.8
PRT,2000,FL,3281.0
PRT,2001,FL,3278.1
PRT,2002,FL,3275.2
PRT,2003,FL,3272.3
PRT,2004,FL,3269.4
PRT,2005,FL,3266.5
PRT,2006,FL,3263.6
PRT,2007,FL,3260.7
PRT,2008,FL,3257.8
PRT,2009,FL,3254.9
PRT,2010,FL,3252.0
PRT,2011,FL,3264.0
PRT,2012,FL,3276.0
PRT,2013,FL,3288.0
PRT,2014,FL,3300.0
PRT,2015,FL,3312.0
PRT,2016,FL,3312.0
PRT,2017,FL,3312.0
PRT,2018,FL,3312.0
PRI,1990,FL,320.33
PRI,1991,FL,331.212
PRI,1992,FL,342.094
PRI,1993,FL,352.976
PRI,1994,FL,363.858
PRI,1995,FL,374.74
PRI,1996,FL,385.622
PRI,1997,FL,396.504
PRI,1998,FL,407.386
PRI,1999,FL,418.268
PRI,2000,FL,429.15
PRI,2001,FL,435.38
PRI,2002,FL,441.61
PRI,2003,FL,447.84
PRI,2004,FL,454.07
PRI,2005,FL,460.3
PRI,2006,FL,466.53
PRI,2007,FL,472.76
PRI,2008,FL,478.99
PRI,2009,FL,485.22
PRI,2010,FL,491.45
PRI,2011,FL,491.936
PRI,2012,FL,492.422
PRI,2013,FL,492.908
PRI,2014,FL,493.394
PRI,2015,FL,493.88
PRI,2016,FL,494.37
PRI,2017,FL,494.86
PRI,2018,FL,495.35
QAT,1990,FL,0.0
QAT,1991,FL,0.0
QAT,1992,FL,0.0
QAT,1993,FL,0.0
QAT,1994,FL,0.0
QAT,1995,FL,0.0
QAT,1996,FL,0.0
QAT,1997,FL,0.0
QAT,1998,FL,0.0
QAT,1999,FL,0.0
QAT,2000,FL,0.0
QAT,2001,FL,0.0
QAT,2002,FL,0.0
QAT,2003,FL,0.0
QAT,2004,FL,0.0
QAT,2005,FL,0.0
QAT,2006,FL,0.0
QAT,2007,FL,0.0
QAT,2008,FL,0.0
QAT,2009,FL,0.0
QAT,2010,FL,0.0
QAT,2011,FL,0.0
QAT,2012,FL,0.0
QAT,2013,FL,0.0
QAT,2014,FL,0.0
QAT,2015,FL,0.0
QAT,2016,FL,0.0
QAT,2017,FL,0.0
QAT,2018,FL,0.0
KOR,1990,FL,6551.0
KOR,1991,FL,6543.5
KOR,1992,FL,6536.0
KOR,1993,FL,6528.5
KOR,1994,FL,6521.0
KOR,1995,FL,6513.5
KOR,1996,FL,6506.0
KOR,1997,FL,6498.5
KOR,1998,FL,6491.0
KOR,1999,FL,6483.5
KOR,2000,FL,6476.0
KOR,2001,FL,6467.1
KOR,2002,FL,6458.2
KOR,2003,FL,6449.3
KOR,2004,FL,6440.4
KOR,2005,FL,6431.5
KOR,2006,FL,6422.6
KOR,2007,FL,6413.7
KOR,2008,FL,6404.8
KOR,2009,FL,6395.9
KOR,2010,FL,6387.0
KOR,2011,FL,6377.0
KOR,2012,FL,6367.0
KOR,2013,FL,6357.0
KOR,2014,FL,6347.0
KOR,2015,FL,6337.0
KOR,2016,FL,6325.0
KOR,2017,FL,6317.0
KOR,2018,FL,6307.0
MDA,1992,FL,329.2
MDA,1993,FL,331.1
MDA,1994,FL,333.0
MDA,1995,FL,334.9
MDA,1996,FL,336.8
MDA,1997,FL,338.7
MDA,1998,FL,340.6
MDA,1999,FL,342.5
MDA,2000,FL,344.4
MDA,2001,FL,347.41
MDA,2002,FL,350.42
MDA,2003,FL,353.43
MDA,2004,FL,356.44
MDA,2005,FL,359.45
MDA,2006,FL,362.46
MDA,2007,FL,365.47
MDA,2008,FL,368.48
MDA,2009,FL,371.49
MDA,2010,FL,374.5
MDA,2011,FL,376.88
MDA,2012,FL,379.26
MDA,2013,FL,381.64
MDA,2014,FL,384.02
MDA,2015,FL,386.4
MDA,2016,FL,386.5
MDA,2017,FL,386.5
MDA,2018,FL,386.5
REU,1990,FL,87.95
REU,1991,FL,88.252
REU,1992,FL,88.554
REU,1993,FL,88.856
REU,1994,FL,89.158
REU,1995,FL,89.46
REU,1996,FL,89.762
REU,1997,FL,90.064
REU,1998,FL,90.366
REU,1999,FL,90.668
REU,2000,FL,90.97
REU,2001,FL,91.272
REU,2002,FL,91.574
REU,2003,FL,91.876
REU,2004,FL,92.178
REU,2005,FL,92.48
REU,2006,FL,92.782
REU,2007,FL,93.084
REU,2008,FL,93.386
REU,2009,FL,93.688
REU,2010,FL,93.99
REU,2011,FL,94.4
REU,2012,FL,94.81
REU,2013,FL,95.22
REU,2014,FL,95.63
REU,2015,FL,96.04
REU,2016,FL,96.52
REU,2017,FL,97.0
REU,2018,FL,97.48
ROU,1990,FL,6371.0
ROU,1991,FL,6370.5
ROU,1992,FL,6370.0
ROU,1993,FL,6369.5
ROU,1994,FL,6369.0
ROU,1995,FL,6368.5
ROU,1996,FL,6368.0
ROU,1997,FL,6367.5
ROU,1998,FL,6367.0
ROU,1999,FL,6366.5
ROU,2000,FL,6366.0
ROU,2001,FL,6380.9
ROU,2002,FL,6395.8
ROU,2003,FL,6410.7
ROU,2004,FL,6425.6
ROU,2005,FL,6440.5
ROU,2006,FL,6455.4
ROU,2007,FL,6470.3
ROU,2008,FL,6485.2
ROU,2009,FL,6500.1
ROU,2010,FL,6515.0
ROU,2011,FL,6592.192
ROU,2012,FL,6669.384
ROU,2013,FL,6746.576
ROU,2014,FL,6823.768
ROU,2015,FL,6900.96
ROU,2016,FL,6929.05
ROU,2017,FL,6929.05
ROU,2018,FL,6929.05
RUS,1992,FL,809013.62
RUS,1993,FL,809045.48
RUS,1994,FL,809077.34
RUS,1995,FL,809109.2
RUS,1996,FL,809141.06
RUS,1997,FL,809172.92
RUS,1998,FL,809204.78
RUS,1999,FL,809236.64
RUS,2000,FL,809268.5
RUS,2001,FL,809855.21
RUS,2002,FL,810441.92
RUS,2003,FL,811028.63
RUS,2004,FL,811615.34
RUS,2005,FL,812202.05
RUS,2006,FL,812788.76
RUS,2007,FL,813375.47
RUS,2008,FL,813962.18
RUS,2009,FL,814548.89
RUS,2010,FL,815135.6
RUS,2011,FL,815094.572
RUS,2012,FL,815053.544
RUS,2013,FL,815012.516
RUS,2014,FL,814971.488
RUS,2015,FL,814930.46
RUS,2016,FL,815121.03
RUS,2017,FL,815311.6
RUS,2018,FL,815311.6
RWA,1990,FL,317.0
RWA,1991,FL,314.0
RWA,1992,FL,311.0
RWA,1993,FL,308.0
RWA,1994,FL,305.0
RWA,1995,FL,302.0
RWA,1996,FL,299.0
RWA,1997,FL,296.0
RWA,1998,FL,293.0
RWA,1999,FL,290.0
RWA,2000,FL,287.0
RWA,2001,FL,284.8
RWA,2002,FL,282.6
RWA,2003,FL,280.4
RWA,2004,FL,278.2
RWA,2005,FL,276.0
RWA,2006,FL,273.8
RWA,2007,FL,271.6
RWA,2008,FL,269.4
RWA,2009,FL,267.2
RWA,2010,FL,265.0
RWA,2011,FL,266.0
RWA,2012,FL,267.0
RWA,2013,FL,268.0
RWA,2014,FL,269.0
RWA,2015,FL,270.0
RWA,2016,FL,272.0
RWA,2017,FL,273.0
RWA,2018,FL,274.0
BLM,2011,FL,0.17
BLM,2012,FL,0.17
BLM,2013,FL,0.17
BLM,2014,FL,0.17
BLM,2015,FL,0.17
BLM,2016,FL,0.17
BLM,2017,FL,0.17
BLM,2018,FL,0.17
SHN,1990,FL,2.0
SHN,1991,FL,2.0
SHN,1992,FL,2.0
SHN,1993,FL,2.0
SHN,1994,FL,2.0
SHN,1995,FL,2.0
SHN,1996,FL,2.0
SHN,1997,FL,2.0
SHN,1998,FL,2.0
SHN,1999,FL,2.0
SHN,2000,FL,2.0
SHN,2001,FL,2.0
SHN,2002,FL,2.0
SHN,2003,FL,2.0
SHN,2004,FL,2.0
SHN,2005,FL,2.0
SHN,2006,FL,2.0
SHN,2007,FL,2.0
SHN,2008,FL,2.0
SHN,2009,FL,2.0
SHN,2010,FL,2.0
SHN,2011,FL,2.0
SHN,2012,FL,2.0
SHN,2013,FL,2.0
SHN,2014,FL,2.0
SHN,2015,FL,2.0
SHN,2016,FL,2.0
SHN,2017,FL,2.0
SHN,2018,FL,2.0
KNA,1990,FL,11.0
KNA,1991,FL,11.0
KNA,1992,FL,11.0
KNA,1993,FL,11.0
KNA,1994,FL,11.0
KNA,1995,FL,11.0
KNA,1996,FL,11.0
KNA,1997,FL,11.0
KNA,1998,FL,11.0
KNA,1999,FL,11.0
KNA,2000,FL,11.0
KNA,2001,FL,11.0
KNA,2002,FL,11.0
KNA,2003,FL,11.0
KNA,2004,FL,11.0
KNA,2005,FL,11.0
KNA,2006,FL,11.0
KNA,2007,FL,11.0
KNA,2008,FL,11.0
KNA,2009,FL,11.0
KNA,2010,FL,11.0
KNA,2011,FL,11.0
KNA,2012,FL,11.0
KNA,2013,FL,11.0
KNA,2014,FL,11.0
KNA,2015,FL,11.0
KNA,2016,FL,11.0
KNA,2017,FL,11.0
KNA,2018,FL,11.0
LCA,1990,FL,21.27
LCA,1991,FL,21.244
LCA,1992,FL,21.218
LCA,1993,FL,21.192
LCA,1994,FL,21.166
LCA,1995,FL,21.14
LCA,1996,FL,21.114
LCA,1997,FL,21.088
LCA,1998,FL,21.062
LCA,1999,FL,21.036
LCA,2000,FL,21.01
LCA,2001,FL,20.986
LCA,2002,FL,20.962
LCA,2003,FL,20.938
LCA,2004,FL,20.914
LCA,2005,FL,20.89
LCA,2006,FL,20.866
LCA,2007,FL,20.842
LCA,2008,FL,20.818
LCA,2009,FL,20.794
LCA,2010,FL,20.77
LCA,2011,FL,20.77
LCA,2012,FL,20.77
LCA,2013,FL,20.77
LCA,2014,FL,20.77
LCA,2015,FL,20.77
LCA,2016,FL,20.77
LCA,2017,FL,20.77
LCA,2018,FL,20.77
SPM,1990,FL,1.9
SPM,1991,FL,1.877
SPM,1992,FL,1.854
SPM,1993,FL,1.831
SPM,1994,FL,1.808
SPM,1995,FL,1.785
SPM,1996,FL,1.762
SPM,1997,FL,1.739
SPM,1998,FL,1.716
SPM,1999,FL,1.693
SPM,2000,FL,1.67
SPM,2001,FL,1.647
SPM,2002,FL,1.624
SPM,2003,FL,1.601
SPM,2004,FL,1.578
SPM,2005,FL,1.555
SPM,2006,FL,1.532
SPM,2007,FL,1.509
SPM,2008,FL,1.486
SPM,2009,FL,1.463
SPM,2010,FL,1.44
SPM,2011,FL,1.418
SPM,2012,FL,1.396
SPM,2013,FL,1.374
SPM,2014,FL,1.352
SPM,2015,FL,1.33
SPM,2016,FL,1.31
SPM,2017,FL,1.29
SPM,2018,FL,1.26
VCT,1990,FL,27.54
VCT,1991,FL,27.64
VCT,1992,FL,27.74
VCT,1993,FL,27.84
VCT,1994,FL,27.94
VCT,1995,FL,28.04
VCT,1996,FL,28.14
VCT,1997,FL,28.24
VCT,1998,FL,28.34
VCT,1999,FL,28.44
VCT,2000,FL,28.54
VCT,2001,FL,28.54
VCT,2002,FL,28.54
VCT,2003,FL,28.54
VCT,2004,FL,28.54
VCT,2005,FL,28.54
VCT,2006,FL,28.54
VCT,2007,FL,28.54
VCT,2008,FL,28.54
VCT,2009,FL,28.54
VCT,2010,FL,28.54
VCT,2011,FL,28.54
VCT,2012,FL,28.54
VCT,2013,FL,28.54
VCT,2014,FL,28.54
VCT,2015,FL,28.54
VCT,2016,FL,28.54
VCT,2017,FL,28.54
VCT,2018,FL,28.54
MAF,2011,FL,1.24
MAF,2012,FL,1.24
MAF,2013,FL,1.24
MAF,2014,FL,1.24
MAF,2015,FL,1.24
MAF,2016,FL,1.24
MAF,2017,FL,1.24
MAF,2018,FL,1.24
WSM,1990,FL,176.13
WSM,1991,FL,175.648
WSM,1992,FL,175.166
WSM,1993,FL,174.684
WSM,1994,FL,174.202
WSM,1995,FL,173.72
WSM,1996,FL,173.238
WSM,1997,FL,172.756
WSM,1998,FL,172.274
WSM,1999,FL,171.792
WSM,2000,FL,171.31
WSM,2001,FL,170.828
WSM,2002,FL,170.346
WSM,2003,FL,169.864
WSM,2004,FL,169.382
WSM,2005,FL,168.9
WSM,2006,FL,168.418
WSM,2007,FL,167.936
WSM,2008,FL,167.454
WSM,2009,FL,166.972
WSM,2010,FL,166.49
WSM,2011,FL,166.006
WSM,2012,FL,165.522
WSM,2013,FL,165.038
WSM,2014,FL,164.554
WSM,2015,FL,164.07
WSM,2016,FL,163.59
