ISO,Year,Item,FPi
AFG,2018,"Offals, liver geese",0.0
AFG,2018,"Offals, liver turkeys",0.0
AFG,2018,"Offals, pigs, edible",0.0
AFG,2018,"Offals, sheep,edible",23.037
AFG,2018,Oilseeds nes,0.0
AFG,2018,Okra,0.0
AFG,2018,Olives,7.7700000000000005
AFG,2018,"Onions, dry",150.651
AFG,2018,Oranges,4.707
AFG,2018,Papayas,0.0
AFG,2018,Peaches and nectarines,47.935
AFG,2018,Pears,16.351
AFG,2018,"Peas, dry",0.0
AFG,2018,"Peas, green",0.0
AFG,2018,Pepper (piper spp.),0.0
AFG,2018,Persimmons,0.0
AFG,2018,Pigeon peas,0.0
AFG,2018,Pineapples,0.0
AFG,2018,Pistachios,2.734
AFG,2018,Plantains and others,0.0
AFG,2018,Plums and sloes,29.197
AFG,2018,Poppy seed,0.0
AFG,2018,Potatoes,615.684
AFG,2018,Pulses nes,61.778
AFG,2018,"Pumpkins, squash and gourds",0.021
AFG,2018,Quinces,0.0
AFG,2018,Quinoa,0.0
AFG,2018,Rapeseed,0.0
AFG,2018,Raspberries,1.025
AFG,2018,"Rice, paddy",352.177
AFG,2018,Roots and tubers nes,0.0
AFG,2018,Rye,0.0
AFG,2018,Safflower seed,0.0
AFG,2018,Sesame seed,32.0
AFG,2018,Sorghum,0.0
AFG,2018,Soybeans,0.0
AFG,2018,Spices nes,0.005
AFG,2018,Spinach,0.0
AFG,2018,Strawberries,0.0
AFG,2018,Sugar beet,5.363
AFG,2018,Sugar cane,25.421
AFG,2018,Sunflower seed,0.387
AFG,2018,Sweet corn frozen,0.0
AFG,2018,Sweet corn prep or preserved,0.0
AFG,2018,Sweet potatoes,0.0
AFG,2018,"Tangerines, mandarins, clementines, satsumas",0.0
AFG,2018,Taro (cocoyam),0.0
AFG,2018,Tea,0.0
AFG,2018,Tomatoes,2.719
AFG,2018,Vanilla,0.0
AFG,2018,"Vegetables, fresh nes",591.35
AFG,2018,"Vegetables, leguminous nes",0.001
AFG,2018,"Walnuts, with shell",10.804
AFG,2018,Watermelons,381.238
AFG,2018,Wheat,3613.3
AFG,2018,Yams,0.0
AGO,2014,"Almonds, with shell",0.0
AGO,2014,"Anise, badian, fennel, coriander",0.0
AGO,2014,Apples,0.0
AGO,2014,Apricots,0.0
AGO,2014,Artichokes,0.0
AGO,2014,Asparagus,0.0
AGO,2014,Avocados,0.0
AGO,2014,Bananas,3483.4320000000002
AGO,2014,Barley,0.0
AGO,2014,"Beans, dry",401.5
AGO,2014,"Beans, green",0.0
AGO,2014,Berries nes,0.0
AGO,2014,Blueberries,0.0
AGO,2014,"Brazil nuts, with shell",0.0
AGO,2014,"Broad beans, horse beans, dry",0.0
AGO,2014,Buckwheat,0.0
AGO,2014,Cabbages and other brassicas,335.467
AGO,2014,Canary seed,0.0
AGO,2014,Carrots and turnips,0.0
AGO,2014,"Cashew nuts, with shell",2.005
AGO,2014,Cassava,7638.88
AGO,2014,Castor oil seed,4.005
AGO,2014,Cauliflowers and broccoli,0.0
AGO,2014,Cereals nes,0.0
AGO,2014,Cherries,0.0
AGO,2014,"Cherries, sour",0.0
AGO,2014,Chestnut,0.0
AGO,2014,Chick peas,0.0
AGO,2014,"Chillies and peppers, dry",0.0
AGO,2014,"Chillies and peppers, green",0.0
AGO,2014,Cinnamon (cannella),0.0
AGO,2014,Cloves,0.0
AGO,2014,"Cocoa, beans",0.419
AGO,2014,Coconuts,0.0
AGO,2014,"Coffee, green",15.009
AGO,2014,"Cow peas, dry",0.0
AGO,2014,Cranberries,0.0
AGO,2014,Cucumbers and gherkins,0.0
AGO,2014,Currants,0.0
AGO,2014,Dates,0.0
AGO,2014,Eggplants (aubergines),0.0
AGO,2014,"Eggs, hen, in shell",5.1000000000000005
AGO,2014,"Eggs, other bird, in shell",0.0
AGO,2014,"Fat, cattle",3.626
AGO,2014,"Fat, goats",0.383
AGO,2014,"Fat, pigs",3.928
AGO,2014,"Fat, sheep",0.109
AGO,2014,Figs,0.0
AGO,2014,Fonio,0.0
AGO,2014,"Fruit, citrus nes",300.41200000000003
AGO,2014,"Fruit, fresh nes",38.993
AGO,2014,"Fruit, tropical fresh nes",0.0
AGO,2014,Garlic,0.0
AGO,2014,Ginger,0.0
AGO,2014,Grapefruit (inc. pomelos),0.0
AGO,2014,Grapes,0.0
AGO,2014,"Groundnuts, with shell",252.48000000000002
AGO,2014,"Hazelnuts, with shell",0.0
AGO,2014,Hempseed,0.0
AGO,2014,"Honey, natural",23.44
AGO,2014,Karite nuts (sheanuts),0.0
AGO,2014,Kiwi fruit,0.0
AGO,2014,Kola nuts,0.0
AGO,2014,"Leeks, other alliaceous vegetables",0.0
AGO,2014,Lemons and limes,0.0
AGO,2014,Lentils,0.0
AGO,2014,Lettuce and chicory,0.0
AGO,2014,Linseed,0.0
AGO,2014,Maize,1686.8690000000001
AGO,2014,"Maize, green",0.0
AGO,2014,"Mangoes, mangosteens, guavas",0.0
AGO,2014,Maté,0.0
AGO,2014,Meat nes,0.0
AGO,2014,"Meat, buffalo",0.0
AGO,2014,"Meat, cattle",106.658
AGO,2014,"Meat, chicken",25.86
AGO,2014,"Meat, duck",0.0
AGO,2014,"Meat, game",9.022
AGO,2014,"Meat, goat",19.159
AGO,2014,"Meat, goose and guinea fowl",0.0
AGO,2014,"Meat, pig",84.933
AGO,2014,"Meat, rabbit",0.0
AGO,2014,"Meat, sheep",4.081
AGO,2014,"Meat, turkey",0.0
AGO,2014,"Melons, other (inc.cantaloupes)",0.0
AGO,2014,Melonseed,0.0
AGO,2014,"Milk, whole fresh cow",190.0
AGO,2014,Millet,43.056
AGO,2014,Mushrooms and truffles,0.0
AGO,2014,Mustard seed,0.0
AGO,2014,"Nutmeg, mace and cardamoms",0.0
AGO,2014,Nuts nes,0.0
AGO,2014,Oats,0.0
AGO,2014,Offals nes,0.0
AGO,2014,"Offals, edible, cattle",17.065
AGO,2014,"Offals, edible, goats",2.342
AGO,2014,"Offals, liver chicken",0.0
AGO,2014,"Offals, liver duck",0.0
AGO,2014,"Offals, liver geese",0.0
AGO,2014,"Offals, liver turkeys",0.0
AGO,2014,"Offals, pigs, edible",3.291
AGO,2014,"Offals, sheep,edible",0.553
AGO,2014,Oil palm fruit,280.073
AGO,2014,Oilseeds nes,0.0
AGO,2014,Olives,0.0
AGO,2014,"Onions, dry",0.0
AGO,2014,"Onions, shallots, green",26.531
AGO,2014,Oranges,0.0
AGO,2014,Papayas,0.0
AGO,2014,Peaches and nectarines,0.0
AGO,2014,Pears,0.0
AGO,2014,"Peas, dry",0.0
AGO,2014,"Peas, green",0.0
AGO,2014,Pepper (piper spp.),0.0
AGO,2014,Persimmons,0.0
AGO,2014,Pigeon peas,0.0
AGO,2014,Pineapples,599.1560000000001
AGO,2014,Pistachios,0.0
AGO,2014,Plantains and others,0.0
AGO,2014,Plums and sloes,0.0
AGO,2014,Poppy seed,0.0
AGO,2014,Potatoes,671.468
AGO,2014,Pulses nes,0.0
AGO,2014,"Pumpkins, squash and gourds",0.0
AGO,2014,Quinces,0.0
AGO,2014,Quinoa,0.0
AGO,2014,Rapeseed,0.0
AGO,2014,Raspberries,0.0
AGO,2014,"Rice, paddy",42.288000000000004
AGO,2014,Roots and tubers nes,0.0
AGO,2014,Safflower seed,0.0
AGO,2014,Sesame seed,3.019
AGO,2014,"Snails, not sea",0.0
AGO,2014,Sorghum,48.133
AGO,2014,Soybeans,13.763
AGO,2014,Spices nes,0.0
AGO,2014,Spinach,0.0
AGO,2014,Strawberries,0.0
AGO,2014,Sugar beet,0.0
AGO,2014,Sugar cane,525.945
AGO,2014,Sunflower seed,11.803
AGO,2014,Sweet corn frozen,0.0
AGO,2014,Sweet corn prep or preserved,0.0
AGO,2014,Sweet potatoes,1928.954
AGO,2014,"Tangerines, mandarins, clementines, satsumas",0.0
AGO,2014,Tea,0.0
AGO,2014,Tomatoes,16.384
AGO,2014,Triticale,0.0
AGO,2014,Vanilla,0.0
AGO,2014,"Vegetables, fresh nes",355.625
AGO,2014,"Vegetables, leguminous nes",0.0
AGO,2014,"Walnuts, with shell",0.0
AGO,2014,Watermelons,0.0
AGO,2014,Wheat,2.848
AGO,2014,Yams,0.0
AGO,2015,"Almonds, with shell",0.0
AGO,2015,"Anise, badian, fennel, coriander",0.0
AGO,2015,Apples,0.0
AGO,2015,Apricots,0.0
AGO,2015,Artichokes,0.0
AGO,2015,Asparagus,0.0
AGO,2015,Avocados,0.0
AGO,2015,Bananas,3595.306
AGO,2015,Barley,0.0
AGO,2015,"Beans, dry",397.842
AGO,2015,"Beans, green",0.0
AGO,2015,Berries nes,0.0
AGO,2015,Blueberries,0.0
AGO,2015,"Brazil nuts, with shell",0.0
AGO,2015,"Broad beans, horse beans, dry",0.0
AGO,2015,Buckwheat,0.0
AGO,2015,Cabbages and other brassicas,339.82800000000003
AGO,2015,Canary seed,0.0
AGO,2015,Carrots and turnips,0.0
AGO,2015,"Cashew nuts, with shell",2.0100000000000002
AGO,2015,Cassava,7727.4130000000005
AGO,2015,Castor oil seed,4.0760000000000005
AGO,2015,Cauliflowers and broccoli,0.0
AGO,2015,Cereals nes,0.0
AGO,2015,Cherries,0.0
AGO,2015,"Cherries, sour",0.0
AGO,2015,Chestnut,0.0
AGO,2015,Chick peas,0.0
AGO,2015,"Chillies and peppers, dry",0.0
AGO,2015,"Chillies and peppers, green",0.0
AGO,2015,Cinnamon (cannella),0.0
AGO,2015,Cloves,0.0
AGO,2015,"Cocoa, beans",0.436
AGO,2015,Coconuts,0.0
AGO,2015,"Coffee, green",15.0
AGO,2015,"Cow peas, dry",0.0
AGO,2015,Cranberries,0.0
AGO,2015,Cucumbers and gherkins,0.0
AGO,2015,Currants,0.0
AGO,2015,Dates,0.0
AGO,2015,Eggplants (aubergines),0.0
AGO,2015,"Eggs, hen, in shell",5.2
AGO,2015,"Eggs, other bird, in shell",0.0
AGO,2015,"Fat, cattle",3.623
AGO,2015,"Fat, goats",0.392
AGO,2015,"Fat, pigs",4.339
AGO,2015,"Fat, sheep",0.111
AGO,2015,Figs,0.0
AGO,2015,Fonio,0.0
AGO,2015,"Fruit, citrus nes",318.039
AGO,2015,"Fruit, fresh nes",38.221000000000004
AGO,2015,"Fruit, tropical fresh nes",0.0
AGO,2015,Garlic,0.0
AGO,2015,Ginger,0.0
AGO,2015,Grapefruit (inc. pomelos),0.0
AGO,2015,Grapes,0.0
AGO,2015,"Groundnuts, with shell",267.234
AGO,2015,"Hazelnuts, with shell",0.0
AGO,2015,Hempseed,0.0
AGO,2015,"Honey, natural",23.413
AGO,2015,Karite nuts (sheanuts),0.0
AGO,2015,Kiwi fruit,0.0
AGO,2015,Kola nuts,0.0
AGO,2015,"Leeks, other alliaceous vegetables",0.0
AGO,2015,Lemons and limes,0.0
AGO,2015,Lentils,0.0
AGO,2015,Lettuce and chicory,0.0
AGO,2015,Linseed,0.0
AGO,2015,Maize,1878.305
AGO,2015,"Maize, green",0.0
AGO,2015,"Mangoes, mangosteens, guavas",0.0
AGO,2015,Maté,0.0
AGO,2015,Meat nes,0.0
AGO,2015,"Meat, buffalo",0.0
AGO,2015,"Meat, cattle",106.559
AGO,2015,"Meat, chicken",27.13
AGO,2015,"Meat, duck",0.0
AGO,2015,"Meat, game",9.232
AGO,2015,"Meat, goat",19.59
AGO,2015,"Meat, goose and guinea fowl",0.0
AGO,2015,"Meat, pig",93.819
AGO,2015,"Meat, rabbit",0.0
AGO,2015,"Meat, sheep",4.1770000000000005
AGO,2015,"Meat, turkey",0.0
AGO,2015,"Melons, other (inc.cantaloupes)",0.0
AGO,2015,Melonseed,0.0
AGO,2015,"Milk, whole fresh cow",215.482
AGO,2015,Millet,43.746
AGO,2015,Mushrooms and truffles,0.0
AGO,2015,Mustard seed,0.0
AGO,2015,"Nutmeg, mace and cardamoms",0.0
AGO,2015,Nuts nes,0.0
AGO,2015,Oats,0.0
AGO,2015,Offals nes,0.0
AGO,2015,"Offals, edible, cattle",17.049
AGO,2015,"Offals, edible, goats",2.394
AGO,2015,"Offals, liver chicken",0.0
AGO,2015,"Offals, liver duck",0.0
AGO,2015,"Offals, liver geese",0.0
AGO,2015,"Offals, liver turkeys",0.0
AGO,2015,"Offals, pigs, edible",3.6350000000000002
AGO,2015,"Offals, sheep,edible",0.5660000000000001
AGO,2015,Oil palm fruit,280.87600000000003
AGO,2015,Oilseeds nes,0.0
AGO,2015,Olives,0.0
AGO,2015,"Onions, dry",0.0
AGO,2015,"Onions, shallots, green",27.658
AGO,2015,Oranges,0.0
AGO,2015,Papayas,0.0
AGO,2015,Peaches and nectarines,0.0
AGO,2015,Pears,0.0
AGO,2015,"Peas, dry",0.0
AGO,2015,"Peas, green",0.0
AGO,2015,Pepper (piper spp.),0.0
AGO,2015,Persimmons,0.0
AGO,2015,Pigeon peas,0.0
AGO,2015,Pineapples,626.585
AGO,2015,Pistachios,0.0
AGO,2015,Plantains and others,0.0
AGO,2015,Plums and sloes,0.0
AGO,2015,Poppy seed,0.0
AGO,2015,Potatoes,668.566
AGO,2015,Pulses nes,0.0
AGO,2015,"Pumpkins, squash and gourds",0.0
AGO,2015,Quinces,0.0
AGO,2015,Quinoa,0.0
AGO,2015,Rapeseed,0.0
AGO,2015,Raspberries,0.0
AGO,2015,"Rice, paddy",45.322
AGO,2015,Roots and tubers nes,0.0
AGO,2015,Safflower seed,0.0
AGO,2015,Sesame seed,3.178
AGO,2015,"Snails, not sea",0.0
AGO,2015,Sorghum,49.193
AGO,2015,Soybeans,14.835
AGO,2015,Spices nes,0.0
AGO,2015,Spinach,0.0
AGO,2015,Strawberries,0.0
AGO,2015,Sugar beet,0.0
AGO,2015,Sugar cane,437.884
AGO,2015,Sunflower seed,11.897
AGO,2015,Sweet corn frozen,0.0
AGO,2015,Sweet corn prep or preserved,0.0
AGO,2015,Sweet potatoes,1932.8120000000001
AGO,2015,"Tangerines, mandarins, clementines, satsumas",0.0
AGO,2015,Tea,0.0
AGO,2015,Tomatoes,16.27
AGO,2015,Triticale,0.0
AGO,2015,Vanilla,0.0
AGO,2015,"Vegetables, fresh nes",380.568
AGO,2015,"Vegetables, leguminous nes",0.0
AGO,2015,"Walnuts, with shell",0.0
AGO,2015,Watermelons,0.0
AGO,2015,Wheat,2.709
AGO,2015,Yams,0.0
AGO,2016,"Almonds, with shell",0.0
AGO,2016,"Anise, badian, fennel, coriander",0.0
AGO,2016,Apples,0.0
AGO,2016,Apricots,0.0
AGO,2016,Artichokes,0.0
AGO,2016,Asparagus,0.0
AGO,2016,Avocados,0.0
AGO,2016,Bananas,3718.579
AGO,2016,Barley,0.0
AGO,2016,"Beans, dry",324.699
AGO,2016,"Beans, green",0.0
AGO,2016,Berries nes,0.0
AGO,2016,Blueberries,0.0
AGO,2016,"Brazil nuts, with shell",0.0
AGO,2016,"Broad beans, horse beans, dry",0.0
AGO,2016,Buckwheat,0.0
AGO,2016,Cabbages and other brassicas,346.442
AGO,2016,Canary seed,0.0
AGO,2016,Carobs,0.0
AGO,2016,Carrots and turnips,0.0
AGO,2016,"Cashew nuts, with shell",2.071
AGO,2016,Cassava,7921.225
AGO,2016,Castor oil seed,4.077
AGO,2016,Cauliflowers and broccoli,0.0
AGO,2016,Cereals nes,0.0
AGO,2016,Cherries,0.0
AGO,2016,"Cherries, sour",0.0
AGO,2016,Chestnut,0.0
AGO,2016,Chick peas,0.0
AGO,2016,"Chillies and peppers, dry",0.0
AGO,2016,"Chillies and peppers, green",0.0
AGO,2016,Cinnamon (cannella),0.0
AGO,2016,Cloves,0.0
AGO,2016,"Cocoa, beans",0.455
AGO,2016,Coconuts,0.0
AGO,2016,"Coffee, green",14.709
AGO,2016,"Cow peas, dry",0.0
AGO,2016,Cranberries,0.0
AGO,2016,Cucumbers and gherkins,0.0
AGO,2016,Currants,0.0
AGO,2016,Dates,0.0
AGO,2016,Eggplants (aubergines),0.0
AGO,2016,"Eggs, hen, in shell",5.2
AGO,2016,"Eggs, other bird, in shell",0.0
AGO,2016,"Fat, cattle",3.5660000000000003
AGO,2016,"Fat, goats",0.397
AGO,2016,"Fat, pigs",4.476
AGO,2016,"Fat, sheep",0.112
AGO,2016,Figs,0.0
AGO,2016,Fonio,0.0
AGO,2016,"Fruit, citrus nes",418.432
AGO,2016,"Fruit, fresh nes",38.735
AGO,2016,"Fruit, tropical fresh nes",0.0
AGO,2016,Garlic,0.0
AGO,2016,Ginger,0.0
AGO,2016,Grapefruit (inc. pomelos),0.0
AGO,2016,Grapes,0.0
AGO,2016,"Groundnuts, with shell",270.307
AGO,2016,"Hazelnuts, with shell",0.0
AGO,2016,Hempseed,0.0
AGO,2016,"Honey, natural",23.384
AGO,2016,Karite nuts (sheanuts),0.0
AGO,2016,Kiwi fruit,0.0
AGO,2016,Kola nuts,0.0
AGO,2016,"Leeks, other alliaceous vegetables",0.0
AGO,2016,Lemons and limes,0.0
AGO,2016,Lentils,0.0
AGO,2016,Lettuce and chicory,0.0
AGO,2016,Linseed,0.0
AGO,2016,Maize,2238.456
AGO,2016,"Maize, green",0.0
AGO,2016,"Mangoes, mangosteens, guavas",0.006
AGO,2016,Maté,0.0
AGO,2016,Meat nes,0.0
AGO,2016,"Meat, buffalo",0.0
AGO,2016,"Meat, cattle",104.897
AGO,2016,"Meat, chicken",27.623
AGO,2016,"Meat, duck",0.0
AGO,2016,"Meat, game",9.303
AGO,2016,"Meat, goat",19.848
AGO,2016,"Meat, goose and guinea fowl",0.0
AGO,2016,"Meat, pig",96.783
AGO,2016,"Meat, rabbit",0.0
AGO,2016,"Meat, sheep",4.198
AGO,2016,"Meat, turkey",0.0
AGO,2016,"Melons, other (inc.cantaloupes)",0.0
AGO,2016,Melonseed,0.0
AGO,2016,"Milk, whole fresh cow",214.989
AGO,2016,Millet,42.0
AGO,2016,Mushrooms and truffles,0.0
AGO,2016,Mustard seed,0.0
AGO,2016,"Nutmeg, mace and cardamoms",0.0
AGO,2016,Nuts nes,0.0
AGO,2016,Oats,0.0
AGO,2016,Offals nes,0.0
AGO,2016,"Offals, edible, cattle",16.784
AGO,2016,"Offals, edible, goats",2.426
AGO,2016,"Offals, liver chicken",0.0
AGO,2016,"Offals, liver duck",0.0
AGO,2016,"Offals, liver geese",0.0
AGO,2016,"Offals, liver turkeys",0.0
AGO,2016,"Offals, pigs, edible",3.75
AGO,2016,"Offals, sheep,edible",0.5690000000000001
AGO,2016,Oil palm fruit,280.096
AGO,2016,Oilseeds nes,0.0
AGO,2016,Olives,0.0
AGO,2016,"Onions, dry",0.0
AGO,2016,"Onions, shallots, green",28.275000000000002
AGO,2016,Oranges,0.0
AGO,2016,Papayas,0.0
AGO,2016,Peaches and nectarines,0.0
AGO,2016,Pears,0.0
AGO,2016,"Peas, dry",0.0
AGO,2016,"Peas, green",0.0
AGO,2016,Pepper (piper spp.),0.0
AGO,2016,Persimmons,0.0
AGO,2016,Pigeon peas,0.0
AGO,2016,Pineapples,568.366
AGO,2016,Pistachios,0.0
AGO,2016,Plantains and others,0.0
AGO,2016,Plums and sloes,0.0
AGO,2016,Poppy seed,0.0
AGO,2016,Potatoes,670.456
AGO,2016,Pulses nes,0.0
AGO,2016,"Pumpkins, squash and gourds",0.0
AGO,2016,Quinces,0.0
AGO,2016,Quinoa,0.0
AGO,2016,Rapeseed,0.0
AGO,2016,Raspberries,0.0
AGO,2016,"Rice, paddy",24.576
AGO,2016,Roots and tubers nes,0.0
AGO,2016,Safflower seed,0.0
AGO,2016,Sesame seed,3.1710000000000003
AGO,2016,"Snails, not sea",0.0
AGO,2016,Sorghum,55.288000000000004
AGO,2016,Soybeans,15.74
AGO,2016,Spices nes,0.0
AGO,2016,Spinach,0.0
AGO,2016,Strawberries,0.0
AGO,2016,Sugar beet,0.0
AGO,2016,Sugar cane,553.592
AGO,2016,Sunflower seed,11.953
AGO,2016,Sweet corn frozen,0.0
AGO,2016,Sweet corn prep or preserved,0.0
AGO,2016,Sweet potatoes,1942.904
AGO,2016,"Tangerines, mandarins, clementines, satsumas",0.0
AGO,2016,Tea,0.0
AGO,2016,Tomatoes,16.519000000000002
AGO,2016,Triticale,0.0
AGO,2016,Vanilla,0.0
AGO,2016,"Vegetables, fresh nes",392.783
AGO,2016,"Vegetables, leguminous nes",0.0
AGO,2016,"Walnuts, with shell",0.0
AGO,2016,Watermelons,0.0
AGO,2016,Wheat,2.924
AGO,2016,Yams,0.0
AGO,2017,"Almonds, with shell",0.0
AGO,2017,"Anise, badian, fennel, coriander",0.0
AGO,2017,Apples,0.0
AGO,2017,Apricots,0.0
AGO,2017,Artichokes,0.0
AGO,2017,Asparagus,0.0
AGO,2017,Avocados,0.0
AGO,2017,Bananas,3915.948
AGO,2017,Barley,0.0
AGO,2017,"Beans, dry",300.791
AGO,2017,"Beans, green",0.0
AGO,2017,Berries nes,0.0
AGO,2017,Blueberries,0.0
AGO,2017,"Brazil nuts, with shell",0.0
AGO,2017,"Broad beans, horse beans, dry",0.0
AGO,2017,Buckwheat,0.0
AGO,2017,Cabbages and other brassicas,353.285
AGO,2017,Canary seed,0.0
AGO,2017,Carrots and turnips,0.0
AGO,2017,"Cashew nuts, with shell",2.12
AGO,2017,Cassava,8326.745
AGO,2017,Castor oil seed,4.095
AGO,2017,Cauliflowers and broccoli,0.0
AGO,2017,Cereals nes,0.0
AGO,2017,Cherries,0.0
AGO,2017,"Cherries, sour",0.0
AGO,2017,Chestnut,0.0
AGO,2017,Chick peas,0.0
AGO,2017,"Chillies and peppers, dry",0.0
AGO,2017,"Chillies and peppers, green",0.0
AGO,2017,Cinnamon (cannella),0.0
AGO,2017,Cloves,0.0
AGO,2017,"Cocoa, beans",0.47200000000000003
AGO,2017,Coconuts,0.0
AGO,2017,"Coffee, green",15.114
AGO,2017,"Cow peas, dry",0.0
AGO,2017,Cranberries,0.0
AGO,2017,Cucumbers and gherkins,0.0
AGO,2017,Currants,0.0
AGO,2017,Dates,0.0
AGO,2017,Eggplants (aubergines),0.0
AGO,2017,"Eggs, hen, in shell",5.25
AGO,2017,"Eggs, other bird, in shell",0.0
AGO,2017,"Fat, cattle",3.5540000000000003
AGO,2017,"Fat, goats",0.403
AGO,2017,"Fat, pigs",4.527
AGO,2017,"Fat, sheep",0.114
AGO,2017,Figs,0.0
AGO,2017,Fonio,0.0
AGO,2017,"Fruit, citrus nes",416.359
AGO,2017,"Fruit, fresh nes",39.013
AGO,2017,"Fruit, tropical fresh nes",0.0
AGO,2017,Garlic,0.0
AGO,2017,Ginger,0.0
AGO,2017,Grapefruit (inc. pomelos),0.0
AGO,2017,Grapes,0.0
AGO,2017,"Groundnuts, with shell",217.522
AGO,2017,"Hazelnuts, with shell",0.0
AGO,2017,Hempseed,0.0
AGO,2017,"Honey, natural",23.397000000000002
AGO,2017,Karite nuts (sheanuts),0.0
AGO,2017,Kiwi fruit,0.0
AGO,2017,Kola nuts,0.0
AGO,2017,"Leeks, other alliaceous vegetables",0.0
AGO,2017,Lemons and limes,0.0
AGO,2017,Lentils,0.0
AGO,2017,Lettuce and chicory,0.0
AGO,2017,Linseed,0.0
AGO,2017,Lupins,0.0
AGO,2017,Maize,2380.522
AGO,2017,"Maize, green",0.0
AGO,2017,"Mangoes, mangosteens, guavas",0.0
AGO,2017,Maté,0.0
AGO,2017,Meat nes,0.0
AGO,2017,"Meat, buffalo",0.0
AGO,2017,"Meat, cattle",104.539
AGO,2017,"Meat, chicken",26.871000000000002
AGO,2017,"Meat, duck",0.0
AGO,2017,"Meat, game",9.38
AGO,2017,"Meat, goat",20.174
AGO,2017,"Meat, goose and guinea fowl",0.0
AGO,2017,"Meat, pig",97.882
AGO,2017,"Meat, rabbit",0.0
AGO,2017,"Meat, sheep",4.274
AGO,2017,"Meat, turkey",0.0
AGO,2017,"Melons, other (inc.cantaloupes)",0.0
AGO,2017,Melonseed,0.0
AGO,2017,"Milk, whole fresh cow",215.953
AGO,2017,Millet,70.0
AGO,2017,Mushrooms and truffles,0.0
AGO,2017,Mustard seed,0.0
AGO,2017,"Nutmeg, mace and cardamoms",0.0
AGO,2017,Nuts nes,0.0
AGO,2017,Oats,0.0
AGO,2017,Offals nes,0.0
AGO,2017,"Offals, edible, cattle",16.726
AGO,2017,"Offals, edible, goats",2.466
AGO,2017,"Offals, liver chicken",0.0
AGO,2017,"Offals, liver duck",0.0
AGO,2017,"Offals, liver geese",0.0
AGO,2017,"Offals, liver turkeys",0.0
AGO,2017,"Offals, pigs, edible",3.793
AGO,2017,"Offals, sheep,edible",0.579
AGO,2017,Oil palm fruit,280.45300000000003
AGO,2017,Oilseeds nes,0.0
AGO,2017,Olives,0.0
AGO,2017,"Onions, dry",0.0
AGO,2017,"Onions, shallots, green",28.969
AGO,2017,Oranges,0.0
AGO,2017,Papayas,0.0
AGO,2017,Peaches and nectarines,0.0
AGO,2017,Pears,0.0
AGO,2017,"Peas, dry",0.0
AGO,2017,"Peas, green",0.0
AGO,2017,Pepper (piper spp.),0.0
AGO,2017,Persimmons,0.0
AGO,2017,Pigeon peas,0.0
AGO,2017,Pineapples,598.0360000000001
AGO,2017,Pistachios,0.0
AGO,2017,Plantains and others,0.0
AGO,2017,Plums and sloes,0.0
AGO,2017,Poppy seed,0.0
AGO,2017,Potatoes,461.18600000000004
AGO,2017,Pulses nes,0.0
AGO,2017,"Pumpkins, squash and gourds",0.0
AGO,2017,Quinces,0.0
AGO,2017,Quinoa,0.0
AGO,2017,Rapeseed,0.0
AGO,2017,Raspberries,0.0
AGO,2017,"Rice, paddy",9.426
AGO,2017,Roots and tubers nes,0.0
AGO,2017,Safflower seed,0.0
AGO,2017,Sesame seed,3.204
AGO,2017,"Snails, not sea",0.0
AGO,2017,Sorghum,33.463
AGO,2017,Soybeans,36.001
AGO,2017,Spices nes,0.0
AGO,2017,Spinach,0.0
AGO,2017,Strawberries,0.0
AGO,2017,Sugar beet,0.0
AGO,2017,Sugar cane,577.141
AGO,2017,Sunflower seed,12.021
AGO,2017,Sweet corn frozen,0.0
AGO,2017,Sweet corn prep or preserved,0.0
AGO,2017,Sweet potatoes,1696.027
AGO,2017,"Tangerines, mandarins, clementines, satsumas",0.0
AGO,2017,Tea,0.0
AGO,2017,Tomatoes,16.681
AGO,2017,Triticale,0.0
AGO,2017,Vanilla,0.0
AGO,2017,"Vegetables, fresh nes",403.038
AGO,2017,"Vegetables, leguminous nes",0.0
AGO,2017,"Walnuts, with shell",0.0
AGO,2017,Watermelons,0.0
AGO,2017,Wheat,2.827
AGO,2017,Yams,0.0
AGO,2018,"Almonds, with shell",0.0
AGO,2018,"Anise, badian, fennel, coriander",0.0
AGO,2018,Apples,0.0
AGO,2018,Apricots,0.0
AGO,2018,Areca nuts,0.0
AGO,2018,Artichokes,0.0
AGO,2018,Asparagus,0.0
AGO,2018,Avocados,0.0
AGO,2018,Bananas,3954.036
AGO,2018,Barley,0.0
AGO,2018,"Beans, dry",314.932
AGO,2018,"Beans, green",0.0
AGO,2018,Berries nes,0.0
AGO,2018,Blueberries,0.0
AGO,2018,"Brazil nuts, with shell",0.0
AGO,2018,"Broad beans, horse beans, dry",0.0
AGO,2018,Buckwheat,0.0
AGO,2018,Cabbages and other brassicas,355.233
AGO,2018,Canary seed,0.0
AGO,2018,Carrots and turnips,0.0
AGO,2018,"Cashew nuts, with shell",2.17
AGO,2018,Cassava,8730.517
AGO,2018,Castor oil seed,4.113
AGO,2018,Cauliflowers and broccoli,0.0
AGO,2018,Cereals nes,0.0
AGO,2018,Cherries,0.0
AGO,2018,"Cherries, sour",0.0
AGO,2018,Chestnut,0.0
AGO,2018,Chick peas,0.0
AGO,2018,"Chillies and peppers, dry",0.0
AGO,2018,"Chillies and peppers, green",0.0
AGO,2018,Cinnamon (cannella),0.0
AGO,2018,Cloves,0.0
