ISO,Year,Item,FLOi
SAU,2014,Roots and tubers nes,0.0
SAU,2014,Safflower seed,0.0
SAU,2014,Sesame seed,0.262
SAU,2014,Sorghum,10.029
SAU,2014,Soybeans,0.0
SAU,2014,Spices nes,0.0
SAU,2014,Spinach,0.0
SAU,2014,Strawberries,1.124
SAU,2014,Sugar beet,0.0
SAU,2014,Sugar cane,0.0
SAU,2014,Sunflower seed,0.0
SAU,2014,Sweet corn frozen,0.0
SAU,2014,Sweet corn prep or preserved,0.0
SAU,2014,Sweet potatoes,0.0
SAU,2014,"Tangerines, mandarins, clementines, satsumas",1.486
SAU,2014,Taro (cocoyam),0.0
SAU,2014,Tea,0.0
SAU,2014,Tomatoes,44.77
SAU,2014,Vanilla,0.0
SAU,2014,"Vegetables, fresh nes",11.824
SAU,2014,"Vegetables, leguminous nes",0.17400000000000002
SAU,2014,"Walnuts, with shell",0.0
SAU,2014,Watermelons,42.155
SAU,2014,Wheat,43.404
SAU,2015,"Almonds, with shell",0.0
SAU,2015,"Anise, badian, fennel, coriander",0.0
SAU,2015,Apples,20.429000000000002
SAU,2015,Apricots,0.8210000000000001
SAU,2015,Artichokes,0.0
SAU,2015,Asparagus,0.015
SAU,2015,Avocados,0.835
SAU,2015,Bambara beans,0.0
SAU,2015,Bananas,6.954
SAU,2015,Barley,215.173
SAU,2015,"Beans, dry",0.262
SAU,2015,"Beans, green",0.051000000000000004
SAU,2015,Berries nes,0.10300000000000001
SAU,2015,"Brazil nuts, with shell",0.0
SAU,2015,"Broad beans, horse beans, dry",0.981
SAU,2015,Buckwheat,0.0
SAU,2015,Cabbages and other brassicas,2.004
SAU,2015,Canary seed,0.0
SAU,2015,Carrots and turnips,5.348
SAU,2015,"Cashew nuts, with shell",0.0
SAU,2015,Cauliflowers and broccoli,1.1
SAU,2015,Cereals nes,0.0
SAU,2015,Cherries,0.032
SAU,2015,"Cherries, sour",0.0
SAU,2015,Chestnut,0.0
SAU,2015,Chick peas,1.645
SAU,2015,"Chillies and peppers, dry",0.0
SAU,2015,"Chillies and peppers, green",2.805
SAU,2015,Cinnamon (cannella),0.0
SAU,2015,Cloves,0.0
SAU,2015,"Cocoa, beans",0.0
SAU,2015,Coconuts,0.0
SAU,2015,"Coffee, green",0.0
SAU,2015,"Cow peas, dry",0.0
SAU,2015,Cranberries,0.0
SAU,2015,Cucumbers and gherkins,10.126
SAU,2015,Currants,0.0
SAU,2015,Dates,10.398
SAU,2015,Eggplants (aubergines),2.2920000000000003
SAU,2015,"Eggs, hen, in shell",13.845
SAU,2015,"Eggs, other bird, in shell",0.0
SAU,2015,"Fat, camels",0.933
SAU,2015,"Fat, cattle",0.452
SAU,2015,"Fat, goats",0.294
SAU,2015,"Fat, sheep",1.8
SAU,2015,Figs,0.043000000000000003
SAU,2015,"Fruit, citrus nes",0.874
SAU,2015,"Fruit, fresh nes",25.346
SAU,2015,"Fruit, tropical fresh nes",0.02
SAU,2015,Garlic,2.333
SAU,2015,Ginger,0.0
SAU,2015,Grapefruit (inc. pomelos),0.65
SAU,2015,Grapes,9.554
SAU,2015,"Groundnuts, with shell",0.136
SAU,2015,"Hazelnuts, with shell",0.0
SAU,2015,"Honey, natural",0.005
SAU,2015,Kiwi fruit,0.0
SAU,2015,"Leeks, other alliaceous vegetables",0.0
SAU,2015,Lemons and limes,2.083
SAU,2015,Lentils,1.547
SAU,2015,Lettuce and chicory,3.017
SAU,2015,Linseed,0.0
SAU,2015,Maize,69.938
SAU,2015,"Mangoes, mangosteens, guavas",6.482
SAU,2015,Maté,0.0
SAU,2015,Meat nes,0.0
SAU,2015,"Meat, bird nes",0.0
SAU,2015,"Meat, camel",0.0
SAU,2015,"Meat, cattle",0.0
SAU,2015,"Meat, chicken",0.0
SAU,2015,"Meat, duck",0.0
SAU,2015,"Meat, game",0.0
SAU,2015,"Meat, goat",0.0
SAU,2015,"Meat, goose and guinea fowl",0.0
SAU,2015,"Meat, rabbit",0.0
SAU,2015,"Meat, sheep",0.0
SAU,2015,"Meat, turkey",0.0
SAU,2015,"Melons, other (inc.cantaloupes)",7.525
SAU,2015,"Milk, whole fresh camel",6.578
SAU,2015,"Milk, whole fresh cow",106.86500000000001
SAU,2015,"Milk, whole fresh goat",3.357
SAU,2015,"Milk, whole fresh sheep",4.172
SAU,2015,Millet,0.442
SAU,2015,Mushrooms and truffles,0.214
SAU,2015,Mustard seed,0.0
SAU,2015,"Nutmeg, mace and cardamoms",0.0
SAU,2015,Nuts nes,0.0
SAU,2015,Oats,0.0
SAU,2015,Offals nes,0.0
SAU,2015,"Offals, edible, camels",2.391
SAU,2015,"Offals, edible, cattle",2.136
SAU,2015,"Offals, edible, goats",1.5350000000000001
SAU,2015,"Offals, liver chicken",17.996
SAU,2015,"Offals, liver geese",0.0
SAU,2015,"Offals, sheep,edible",4.499
SAU,2015,Oilseeds nes,0.0
SAU,2015,Okra,2.3000000000000003
SAU,2015,Olives,0.0
SAU,2015,"Onions, dry",21.781
SAU,2015,"Onions, shallots, green",0.0
SAU,2015,Oranges,8.003
SAU,2015,Papayas,0.243
SAU,2015,Peaches and nectarines,3.342
SAU,2015,Pears,1.655
SAU,2015,"Peas, dry",0.341
SAU,2015,"Peas, green",0.001
SAU,2015,Pepper (piper spp.),0.0
SAU,2015,Persimmons,0.0
SAU,2015,Pigeon peas,0.0
SAU,2015,Pineapples,2.17
SAU,2015,Pistachios,0.0
SAU,2015,Plantains and others,0.0
SAU,2015,Plums and sloes,2.045
SAU,2015,Potatoes,34.554
SAU,2015,Pulses nes,0.6930000000000001
SAU,2015,"Pumpkins, squash and gourds",5.4350000000000005
SAU,2015,Quinces,0.024
SAU,2015,Quinoa,0.0
SAU,2015,Rapeseed,0.0
SAU,2015,"Rice, paddy",0.542
SAU,2015,Roots and tubers nes,0.0
SAU,2015,Safflower seed,0.0
SAU,2015,Sesame seed,0.289
SAU,2015,"Snails, not sea",0.0
SAU,2015,Sorghum,9.53
SAU,2015,Soybeans,0.0
SAU,2015,Spices nes,0.0
SAU,2015,Spinach,0.0
SAU,2015,Strawberries,1.29
SAU,2015,Sugar beet,0.0
SAU,2015,Sugar cane,0.0
SAU,2015,Sunflower seed,0.0
SAU,2015,Sweet corn frozen,0.0
SAU,2015,Sweet corn prep or preserved,0.0
SAU,2015,Sweet potatoes,0.0
SAU,2015,"Tangerines, mandarins, clementines, satsumas",1.31
SAU,2015,Taro (cocoyam),0.0
SAU,2015,Tea,0.0
SAU,2015,Tomatoes,47.159
SAU,2015,Vanilla,0.0
SAU,2015,"Vegetables, fresh nes",11.546
SAU,2015,"Vegetables, leguminous nes",0.213
SAU,2015,"Walnuts, with shell",0.0
SAU,2015,Watermelons,42.353
SAU,2015,Wheat,41.909
SAU,2016,"Almonds, with shell",0.0
SAU,2016,"Anise, badian, fennel, coriander",0.0
SAU,2016,Apples,20.072
SAU,2016,Apricots,0.93
SAU,2016,Artichokes,0.0
SAU,2016,Asparagus,0.013000000000000001
SAU,2016,Avocados,0.85
SAU,2016,Bambara beans,0.0
SAU,2016,Bananas,5.9430000000000005
SAU,2016,Barley,274.184
SAU,2016,"Beans, dry",0.271
SAU,2016,"Beans, green",0.045
SAU,2016,Berries nes,0.12
SAU,2016,"Brazil nuts, with shell",0.0
SAU,2016,"Broad beans, horse beans, dry",1.052
SAU,2016,Buckwheat,0.0
SAU,2016,Cabbages and other brassicas,0.8270000000000001
SAU,2016,Canary seed,0.0
SAU,2016,Carrots and turnips,6.625
SAU,2016,"Cashew nuts, with shell",0.0
SAU,2016,Cauliflowers and broccoli,1.55
SAU,2016,Cereals nes,0.0
SAU,2016,Cherries,0.033
SAU,2016,"Cherries, sour",0.0
SAU,2016,Chestnut,0.0
SAU,2016,Chick peas,1.674
SAU,2016,"Chillies and peppers, dry",0.0
SAU,2016,"Chillies and peppers, green",3.13
SAU,2016,Cinnamon (cannella),0.0
SAU,2016,Cloves,0.0
SAU,2016,"Cocoa, beans",0.0
SAU,2016,Coconuts,0.0
SAU,2016,"Coffee, green",0.0
SAU,2016,"Cow peas, dry",0.0
SAU,2016,Cranberries,0.0
SAU,2016,Cucumbers and gherkins,10.964
SAU,2016,Currants,0.0
SAU,2016,Dates,11.533
SAU,2016,Eggplants (aubergines),2.164
SAU,2016,"Eggs, hen, in shell",14.055
SAU,2016,"Eggs, other bird, in shell",0.0
SAU,2016,"Fat, camels",0.9380000000000001
SAU,2016,"Fat, cattle",0.324
SAU,2016,"Fat, goats",0.298
SAU,2016,"Fat, sheep",1.792
SAU,2016,Figs,0.08700000000000001
SAU,2016,"Fruit, citrus nes",0.965
SAU,2016,"Fruit, fresh nes",28.563
SAU,2016,"Fruit, tropical fresh nes",0.012
SAU,2016,Garlic,2.277
SAU,2016,Ginger,0.0
SAU,2016,Grapefruit (inc. pomelos),0.612
SAU,2016,Grapes,10.416
SAU,2016,"Groundnuts, with shell",0.125
SAU,2016,"Hazelnuts, with shell",0.0
SAU,2016,"Honey, natural",0.005
SAU,2016,Kiwi fruit,0.0
SAU,2016,"Leeks, other alliaceous vegetables",0.003
SAU,2016,Lemons and limes,2.433
SAU,2016,Lentils,1.458
SAU,2016,Lettuce and chicory,2.842
SAU,2016,Linseed,0.0
SAU,2016,Maize,97.681
SAU,2016,"Mangoes, mangosteens, guavas",5.489
SAU,2016,Maté,0.0
SAU,2016,Meat nes,0.0
SAU,2016,"Meat, bird nes",0.0
SAU,2016,"Meat, camel",0.0
SAU,2016,"Meat, cattle",0.0
SAU,2016,"Meat, chicken",0.0
SAU,2016,"Meat, duck",0.0
SAU,2016,"Meat, game",0.0
SAU,2016,"Meat, goat",0.0
SAU,2016,"Meat, goose and guinea fowl",0.0
SAU,2016,"Meat, rabbit",0.0
SAU,2016,"Meat, sheep",0.0
SAU,2016,"Meat, turkey",0.0
SAU,2016,"Melons, other (inc.cantaloupes)",5.49
SAU,2016,"Milk, whole fresh camel",6.635
SAU,2016,"Milk, whole fresh cow",107.427
SAU,2016,"Milk, whole fresh goat",3.3810000000000002
SAU,2016,"Milk, whole fresh sheep",4.2010000000000005
SAU,2016,Millet,0.455
SAU,2016,Mushrooms and truffles,0.169
SAU,2016,Mustard seed,0.0
SAU,2016,"Nutmeg, mace and cardamoms",0.0
SAU,2016,Nuts nes,0.0
SAU,2016,Oats,0.0
SAU,2016,Offals nes,0.0
SAU,2016,"Offals, edible, camels",2.4050000000000002
SAU,2016,"Offals, edible, cattle",2.727
SAU,2016,"Offals, edible, goats",1.557
SAU,2016,"Offals, liver chicken",18.652
SAU,2016,"Offals, liver geese",0.0
SAU,2016,"Offals, sheep,edible",4.48
SAU,2016,Oilseeds nes,0.0
SAU,2016,Okra,2.15
SAU,2016,Olives,0.0
SAU,2016,"Onions, dry",21.688
SAU,2016,"Onions, shallots, green",0.0
SAU,2016,Oranges,8.352
SAU,2016,Papayas,0.247
SAU,2016,Peaches and nectarines,3.451
SAU,2016,Pears,1.893
SAU,2016,"Peas, dry",0.326
SAU,2016,"Peas, green",0.003
SAU,2016,Pepper (piper spp.),0.0
SAU,2016,Persimmons,0.0
SAU,2016,Pigeon peas,0.0
SAU,2016,Pineapples,1.838
SAU,2016,Pistachios,0.0
SAU,2016,Plantains and others,0.0
SAU,2016,Plums and sloes,2.069
SAU,2016,Potatoes,35.097
SAU,2016,Pulses nes,0.722
SAU,2016,"Pumpkins, squash and gourds",4.766
SAU,2016,Quinces,0.075
SAU,2016,Quinoa,0.0
SAU,2016,Rapeseed,0.0
SAU,2016,"Rice, paddy",0.14100000000000001
SAU,2016,Roots and tubers nes,0.0
SAU,2016,Safflower seed,0.0
SAU,2016,Sesame seed,0.199
SAU,2016,Sorghum,9.202
SAU,2016,Soybeans,0.0
SAU,2016,Spices nes,0.0
SAU,2016,Spinach,0.0
SAU,2016,Strawberries,1.549
SAU,2016,Sugar beet,0.0
SAU,2016,Sugar cane,0.0
SAU,2016,Sunflower seed,0.0
SAU,2016,Sweet corn frozen,0.0
SAU,2016,Sweet corn prep or preserved,0.0
SAU,2016,Sweet potatoes,0.0
SAU,2016,"Tangerines, mandarins, clementines, satsumas",1.836
SAU,2016,Taro (cocoyam),0.0
SAU,2016,Tea,0.0
SAU,2016,Tomatoes,50.732
SAU,2016,Vanilla,0.0
SAU,2016,"Vegetables, fresh nes",11.894
SAU,2016,"Vegetables, leguminous nes",0.372
SAU,2016,"Walnuts, with shell",0.0
SAU,2016,Watermelons,48.126
SAU,2016,Wheat,37.371
SAU,2017,"Almonds, with shell",0.0
SAU,2017,"Anise, badian, fennel, coriander",0.0
SAU,2017,Apples,18.585
SAU,2017,Apricots,1.024
SAU,2017,Artichokes,0.0
SAU,2017,Asparagus,0.022
SAU,2017,Avocados,1.028
SAU,2017,Bambara beans,0.0
SAU,2017,Bananas,6.3740000000000006
SAU,2017,Barley,277.273
SAU,2017,"Beans, dry",0.321
SAU,2017,"Beans, green",0.067
SAU,2017,Berries nes,0.116
SAU,2017,"Brazil nuts, with shell",0.0
SAU,2017,"Broad beans, horse beans, dry",1.466
SAU,2017,Buckwheat,0.0
SAU,2017,Cabbages and other brassicas,1.7510000000000001
SAU,2017,Canary seed,0.0
SAU,2017,Carrots and turnips,6.5360000000000005
SAU,2017,"Cashew nuts, with shell",0.0
SAU,2017,Cauliflowers and broccoli,1.1
SAU,2017,Cereals nes,0.0
SAU,2017,Cherries,0.121
SAU,2017,"Cherries, sour",0.0
SAU,2017,Chestnut,0.0
SAU,2017,Chick peas,1.941
SAU,2017,"Chillies and peppers, dry",0.0
SAU,2017,"Chillies and peppers, green",2.821
SAU,2017,Cinnamon (cannella),0.0
SAU,2017,Cloves,0.0
SAU,2017,"Cocoa, beans",0.0
SAU,2017,Coconuts,0.0
SAU,2017,"Coffee, green",0.0
SAU,2017,"Cow peas, dry",0.0
SAU,2017,Cranberries,0.0
SAU,2017,Cucumbers and gherkins,11.269
SAU,2017,Currants,0.0
SAU,2017,Dates,12.248000000000001
SAU,2017,Eggplants (aubergines),1.997
SAU,2017,"Eggs, hen, in shell",14.35
SAU,2017,"Eggs, other bird, in shell",0.0
SAU,2017,"Fat, camels",0.932
SAU,2017,"Fat, cattle",0.327
SAU,2017,"Fat, goats",0.3
SAU,2017,"Fat, sheep",1.843
SAU,2017,Figs,0.059000000000000004
SAU,2017,"Fruit, citrus nes",0.9540000000000001
SAU,2017,"Fruit, fresh nes",27.808
SAU,2017,"Fruit, tropical fresh nes",0.015
SAU,2017,Garlic,2.498
SAU,2017,Ginger,0.0
SAU,2017,Grapefruit (inc. pomelos),0.661
SAU,2017,Grapes,10.658
SAU,2017,"Groundnuts, with shell",0.135
SAU,2017,"Hazelnuts, with shell",0.0
SAU,2017,"Honey, natural",0.005
SAU,2017,Kiwi fruit,0.0
SAU,2017,"Leeks, other alliaceous vegetables",0.003
SAU,2017,Lemons and limes,2.579
SAU,2017,Lentils,1.6280000000000001
SAU,2017,Lettuce and chicory,2.96
SAU,2017,Linseed,0.0
SAU,2017,Maize,111.855
SAU,2017,"Mangoes, mangosteens, guavas",7.038
SAU,2017,Maté,0.0
SAU,2017,Meat nes,0.0
SAU,2017,"Meat, bird nes",0.0
SAU,2017,"Meat, camel",0.0
SAU,2017,"Meat, cattle",0.0
SAU,2017,"Meat, chicken",0.0
SAU,2017,"Meat, duck",0.0
SAU,2017,"Meat, game",0.0
SAU,2017,"Meat, goat",0.0
SAU,2017,"Meat, goose and guinea fowl",0.0
SAU,2017,"Meat, rabbit",0.0
SAU,2017,"Meat, sheep",0.0
SAU,2017,"Meat, turkey",0.0
SAU,2017,"Melons, other (inc.cantaloupes)",5.195
SAU,2017,"Milk, whole fresh camel",6.6930000000000005
SAU,2017,"Milk, whole fresh cow",108.462
SAU,2017,"Milk, whole fresh goat",3.4050000000000002
SAU,2017,"Milk, whole fresh sheep",4.23
SAU,2017,Millet,0.487
SAU,2017,Mushrooms and truffles,0.159
SAU,2017,Mustard seed,0.0
SAU,2017,"Nutmeg, mace and cardamoms",0.0
SAU,2017,Nuts nes,0.0
SAU,2017,Oats,0.0
SAU,2017,Offals nes,0.0
SAU,2017,"Offals, edible, camels",2.39
SAU,2017,"Offals, edible, cattle",2.843
SAU,2017,"Offals, edible, goats",1.566
SAU,2017,"Offals, liver chicken",0.0
SAU,2017,"Offals, liver geese",0.0
SAU,2017,"Offals, sheep,edible",4.609
SAU,2017,Oilseeds nes,0.0
SAU,2017,Okra,2.008
SAU,2017,Olives,0.0
SAU,2017,"Onions, dry",23.232
SAU,2017,"Onions, shallots, green",0.0
SAU,2017,Oranges,7.75
SAU,2017,Papayas,0.312
SAU,2017,Peaches and nectarines,3.333
SAU,2017,Pears,1.794
SAU,2017,"Peas, dry",0.276
SAU,2017,"Peas, green",0.063
SAU,2017,Pepper (piper spp.),0.0
SAU,2017,Persimmons,0.0
SAU,2017,Pineapples,2.192
SAU,2017,Pistachios,0.0
SAU,2017,Plantains and others,0.0
SAU,2017,Plums and sloes,1.926
SAU,2017,Potatoes,35.851
SAU,2017,Pulses nes,0.749
SAU,2017,"Pumpkins, squash and gourds",4.239
SAU,2017,Quinces,0.062
SAU,2017,Quinoa,0.0
SAU,2017,Rapeseed,0.0
SAU,2017,"Rice, paddy",0.088
SAU,2017,Roots and tubers nes,0.0
SAU,2017,Safflower seed,0.0
SAU,2017,Sesame seed,0.245
SAU,2017,Sorghum,8.901
SAU,2017,Soybeans,0.0
SAU,2017,Spices nes,0.0
SAU,2017,Spinach,0.0
SAU,2017,Strawberries,1.364
SAU,2017,Sugar beet,0.0
SAU,2017,Sugar cane,0.0
SAU,2017,Sunflower seed,0.0
SAU,2017,Sweet corn frozen,0.0
SAU,2017,Sweet corn prep or preserved,0.0
SAU,2017,Sweet potatoes,0.0
SAU,2017,"Tangerines, mandarins, clementines, satsumas",1.537
SAU,2017,Taro (cocoyam),0.0
SAU,2017,Tea,0.0
SAU,2017,Tomatoes,47.724000000000004
SAU,2017,Vanilla,0.0
SAU,2017,"Vegetables, fresh nes",13.117
SAU,2017,"Vegetables, leguminous nes",0.403
SAU,2017,"Walnuts, with shell",0.0
SAU,2017,Watermelons,50.767
SAU,2017,Wheat,37.508
SAU,2017,Yams,0.0
SAU,2018,"Almonds, with shell",0.0
SAU,2018,"Anise, badian, fennel, coriander",0.0
SAU,2018,Apples,18.741
SAU,2018,Apricots,0.838
SAU,2018,Areca nuts,0.0
SAU,2018,Artichokes,0.0
SAU,2018,Asparagus,0.024
SAU,2018,Avocados,0.961
SAU,2018,Bambara beans,0.0
SAU,2018,Bananas,4.753
SAU,2018,Barley,244.84300000000002
SAU,2018,"Beans, dry",0.253
SAU,2018,"Beans, green",0.094
SAU,2018,Berries nes,0.132
SAU,2018,"Brazil nuts, with shell",0.0
SAU,2018,"Broad beans, horse beans, dry",0.979
SAU,2018,Buckwheat,0.0
SAU,2018,Cabbages and other brassicas,0.8270000000000001
SAU,2018,Canary seed,0.0
SAU,2018,Carrots and turnips,7.42
SAU,2018,"Cashew nuts, with shell",0.0
SAU,2018,Cauliflowers and broccoli,0.40700000000000003
SAU,2018,Cereals nes,0.0
SAU,2018,Cherries,0.043000000000000003
SAU,2018,"Cherries, sour",0.0
SAU,2018,Chestnut,0.0
SAU,2018,Chick peas,1.9080000000000001
SAU,2018,"Chillies and peppers, dry",0.0
SAU,2018,"Chillies and peppers, green",2.865
SAU,2018,Cinnamon (cannella),0.0
SAU,2018,Cloves,0.0
SAU,2018,"Cocoa, beans",0.0
SAU,2018,Coconuts,0.0
SAU,2018,"Coffee, green",0.0
SAU,2018,"Cow peas, dry",0.0
SAU,2018,Cranberries,0.0
SAU,2018,Cucumbers and gherkins,7.283
SAU,2018,Currants,0.0
SAU,2018,Dates,14.281
SAU,2018,Eggplants (aubergines),4.537
SAU,2018,"Eggs, hen, in shell",15.139000000000001
SAU,2018,"Eggs, other bird, in shell",0.0
SAU,2018,"Fat, camels",0.934
SAU,2018,"Fat, cattle",0.33
SAU,2018,"Fat, goats",0.303
SAU,2018,"Fat, sheep",1.861
SAU,2018,Figs,0.046
SAU,2018,"Fruit, citrus nes",0.929
SAU,2018,"Fruit, fresh nes",83.556
SAU,2018,"Fruit, tropical fresh nes",0.014
SAU,2018,Garlic,2.684
SAU,2018,Ginger,0.0
SAU,2018,Grapefruit (inc. pomelos),0.672
SAU,2018,Grapes,15.796000000000001
SAU,2018,"Groundnuts, with shell",0.132
SAU,2018,"Hazelnuts, with shell",0.0
SAU,2018,"Honey, natural",0.005
SAU,2018,Kiwi fruit,0.0
SAU,2018,Kola nuts,0.0
SAU,2018,"Leeks, other alliaceous vegetables",0.006
SAU,2018,Lemons and limes,2.453
SAU,2018,Lentils,1.667
SAU,2018,Lettuce and chicory,3.013
SAU,2018,Linseed,0.0
SAU,2018,Maize,91.637
SAU,2018,"Mangoes, mangosteens, guavas",5.357
SAU,2018,Maté,0.0
SAU,2018,Meat nes,0.0
SAU,2018,"Meat, bird nes",0.0
SAU,2018,"Meat, camel",0.0
SAU,2018,"Meat, cattle",0.0
SAU,2018,"Meat, chicken",0.0
SAU,2018,"Meat, duck",0.0
SAU,2018,"Meat, game",0.0
SAU,2018,"Meat, goat",0.0
SAU,2018,"Meat, goose and guinea fowl",0.0
SAU,2018,"Meat, rabbit",0.0
SAU,2018,"Meat, sheep",0.0
SAU,2018,"Meat, turkey",0.0
SAU,2018,"Melons, other (inc.cantaloupes)",5.2940000000000005
SAU,2018,"Milk, whole fresh camel",6.75
SAU,2018,"Milk, whole fresh cow",103.94500000000001
SAU,2018,"Milk, whole fresh goat",3.4290000000000003
SAU,2018,"Milk, whole fresh sheep",4.255
SAU,2018,Millet,0.503
SAU,2018,Mushrooms and truffles,0.161
SAU,2018,Mustard seed,0.0
SAU,2018,"Nutmeg, mace and cardamoms",0.0
SAU,2018,Nuts nes,0.0
SAU,2018,Oats,0.0
SAU,2018,Offals nes,0.0
SAU,2018,"Offals, edible, camels",2.395
SAU,2018,"Offals, edible, cattle",2.201
SAU,2018,"Offals, edible, goats",1.584
SAU,2018,"Offals, liver chicken",0.0
SAU,2018,"Offals, liver geese",0.0
SAU,2018,"Offals, sheep,edible",4.6530000000000005
SAU,2018,Oilseeds nes,0.0
SAU,2018,Okra,2.2680000000000002
SAU,2018,Olives,0.0
SAU,2018,"Onions, dry",20.3
SAU,2018,"Onions, shallots, green",0.0
SAU,2018,Oranges,8.056000000000001
SAU,2018,Papayas,0.253
SAU,2018,Peaches and nectarines,3.423
SAU,2018,Pears,1.887
SAU,2018,"Peas, dry",0.252
SAU,2018,"Peas, green",0.023
SAU,2018,Pepper (piper spp.),0.0
SAU,2018,Persimmons,0.0
SAU,2018,Pigeon peas,0.0
SAU,2018,Pineapples,2.363
SAU,2018,Pistachios,0.0
SAU,2018,Plantains and others,0.0
SAU,2018,Plums and sloes,1.244
SAU,2018,Potatoes,36.294000000000004
SAU,2018,Pulses nes,0.721
SAU,2018,"Pumpkins, squash and gourds",4.813
SAU,2018,Quinces,0.08600000000000001
SAU,2018,Quinoa,0.0
SAU,2018,Rapeseed,0.0
SAU,2018,"Rice, paddy",0.146
SAU,2018,Roots and tubers nes,0.0
SAU,2018,Safflower seed,0.0
SAU,2018,Sesame seed,0.232
SAU,2018,Sorghum,8.701
SAU,2018,Soybeans,0.0
SAU,2018,Spices nes,0.0
SAU,2018,Spinach,0.0
SAU,2018,Strawberries,1.194
SAU,2018,Sugar beet,0.0
SAU,2018,Sugar cane,0.0
SAU,2018,Sunflower seed,0.0
SAU,2018,Sweet corn frozen,0.0
SAU,2018,Sweet corn prep or preserved,0.0
SAU,2018,Sweet potatoes,0.0
SAU,2018,"Tangerines, mandarins, clementines, satsumas",1.77
SAU,2018,Taro (cocoyam),0.0
SAU,2018,Tea,0.0
SAU,2018,Tomatoes,46.388
SAU,2018,Vanilla,0.0
SAU,2018,"Vegetables, fresh nes",11.94
SAU,2018,"Vegetables, leguminous nes",0.359
SAU,2018,"Walnuts, with shell",0.0
SAU,2018,Watermelons,53.138
SAU,2018,Wheat,35.423
SAU,2018,Yams,0.0
SDN,2014,"Almonds, with shell",0.0
SDN,2014,"Anise, badian, fennel, coriander",0.0
SDN,2014,Apples,0.0
SDN,2014,Apricots,0.0
SDN,2014,Areca nuts,0.0
SDN,2014,Artichokes,0.0
SDN,2014,Asparagus,0.0
SDN,2014,Avocados,0.0
SDN,2014,Bambara beans,0.0
SDN,2014,Bananas,77.889
SDN,2014,Barley,0.001
SDN,2014,"Beans, dry",0.546
SDN,2014,"Beans, green",0.03
SDN,2014,Berries nes,0.0
SDN,2014,Blueberries,0.0
SDN,2014,"Brazil nuts, with shell",0.0
SDN,2014,"Broad beans, horse beans, dry",5.258
SDN,2014,Buckwheat,0.0
SDN,2014,Cabbages and other brassicas,0.217
SDN,2014,Canary seed,0.0
SDN,2014,Carrots and turnips,1.491
SDN,2014,"Cashew nuts, with shell",0.0
SDN,2014,Cashewapple,0.0
SDN,2014,Cassava,0.0
SDN,2014,Cassava leaves,0.0
SDN,2014,Castor oil seed,0.053
SDN,2014,Cauliflowers and broccoli,0.069
SDN,2014,Cereals nes,0.0
SDN,2014,Cherries,0.0
SDN,2014,"Cherries, sour",0.0
SDN,2014,Chestnut,0.0
SDN,2014,Chick peas,0.537
SDN,2014,Chicory roots,0.0
SDN,2014,"Chillies and peppers, dry",0.493
SDN,2014,"Chillies and peppers, green",2.32
SDN,2014,Cinnamon (cannella),0.0
SDN,2014,Cloves,0.0
SDN,2014,"Cocoa, beans",0.0
SDN,2014,Coconuts,0.0
SDN,2014,"Coffee, green",0.0
SDN,2014,"Cow peas, dry",3.91
SDN,2014,Cranberries,0.0
SDN,2014,Cucumbers and gherkins,19.541
SDN,2014,Currants,0.0
SDN,2014,Dates,45.199
SDN,2014,Eggplants (aubergines),7.138
SDN,2014,"Eggs, hen, in shell",5.315
SDN,2014,"Eggs, other bird, in shell",0.0
SDN,2014,"Fat, buffaloes",0.0
SDN,2014,"Fat, camels",0.0
SDN,2014,"Fat, cattle",1.75
SDN,2014,"Fat, goats",0.0
SDN,2014,"Fat, other camelids",0.0
SDN,2014,"Fat, pigs",0.0
SDN,2014,"Fat, sheep",0.8210000000000001
SDN,2014,Figs,0.0
SDN,2014,Fonio,0.0
SDN,2014,"Fruit, citrus nes",0.0
SDN,2014,"Fruit, fresh nes",0.0
SDN,2014,"Fruit, pome nes",0.0
SDN,2014,"Fruit, stone nes",0.0
SDN,2014,"Fruit, tropical fresh nes",0.0
SDN,2014,Garlic,5.313
SDN,2014,Ginger,0.0
SDN,2014,Gooseberries,0.0
SDN,2014,"Grain, mixed",0.0
SDN,2014,Grapefruit (inc. pomelos),16.965
SDN,2014,Grapes,0.0
SDN,2014,"Groundnuts, with shell",62.371
SDN,2014,"Hazelnuts, with shell",0.0
SDN,2014,Hempseed,0.0
SDN,2014,"Honey, natural",0.037
SDN,2014,Jojoba seed,0.0
SDN,2014,Karite nuts (sheanuts),0.0
SDN,2014,Kiwi fruit,0.0
SDN,2014,Kola nuts,0.0
SDN,2014,"Leeks, other alliaceous vegetables",0.0
SDN,2014,Lemons and limes,20.822
SDN,2014,Lentils,0.0
SDN,2014,Lettuce and chicory,0.0
SDN,2014,Linseed,0.0
SDN,2014,Maize,2.0
SDN,2014,"Maize, green",0.0
SDN,2014,"Mangoes, mangosteens, guavas",54.977000000000004
SDN,2014,Maté,0.0
SDN,2014,Meat nes,0.0
SDN,2014,"Meat, ass",0.0
SDN,2014,"Meat, bird nes",0.0
SDN,2014,"Meat, buffalo",0.0
SDN,2014,"Meat, camel",0.0
SDN,2014,"Meat, cattle",37.311
SDN,2014,"Meat, chicken",0.0
SDN,2014,"Meat, duck",0.0
SDN,2014,"Meat, game",0.0
SDN,2014,"Meat, goat",11.755
