ISO,Year,FL
BLZ,1974,0.0
BLZ,1975,0.0
BLZ,1976,0.0
BLZ,1977,0.0
BLZ,1978,0.0
BLZ,1979,0.0
BLZ,1980,0.0
BLZ,1981,0.0
BLZ,1982,0.0
BLZ,1983,0.0
BLZ,1984,0.0
BLZ,1985,0.0
BLZ,1986,0.0
BLZ,1987,0.0
BLZ,1988,0.0
BLZ,1989,0.0
BLZ,1990,1600.03
BLZ,1991,1585.957
BLZ,1992,1571.884
BLZ,1993,1557.811
BLZ,1994,1543.738
BLZ,1995,1529.665
BLZ,1996,1515.592
BLZ,1997,1501.519
BLZ,1998,1487.446
BLZ,1999,1473.373
BLZ,2000,1459.3
BLZ,2001,1452.509
BLZ,2002,1445.718
BLZ,2003,1438.927
BLZ,2004,1432.136
BLZ,2005,1425.345
BLZ,2006,1418.554
BLZ,2007,1411.763
BLZ,2008,1404.972
BLZ,2009,1398.181
BLZ,2010,1391.39
BLZ,2011,1379.678
BLZ,2012,1367.966
BLZ,2013,1356.254
BLZ,2014,1344.542
BLZ,2015,1332.83
BLZ,2016,1321.68
BLZ,2017,1310.52
BLZ,2018,1299.37
BMU,1961,0.0
BMU,1962,0.0
BMU,1963,0.0
BMU,1964,0.0
BMU,1965,0.0
BMU,1966,0.0
BMU,1967,0.0
BMU,1968,0.0
BMU,1969,0.0
BMU,1970,0.0
BMU,1971,0.0
BMU,1972,0.0
BMU,1973,0.0
BMU,1974,0.0
BMU,1975,0.0
BMU,1976,0.0
BMU,1977,0.0
BMU,1978,0.0
BMU,1979,0.0
BMU,1980,0.0
BMU,1981,0.0
BMU,1982,0.0
BMU,1983,0.0
BMU,1984,0.0
BMU,1985,0.0
BMU,1986,0.0
BMU,1987,0.0
BMU,1988,0.0
BMU,1989,0.0
BMU,1990,1.0
BMU,1991,1.0
BMU,1992,1.0
BMU,1993,1.0
BMU,1994,1.0
BMU,1995,1.0
BMU,1996,1.0
BMU,1997,1.0
BMU,1998,1.0
BMU,1999,1.0
BMU,2000,1.0
BMU,2001,1.0
BMU,2002,1.0
BMU,2003,1.0
BMU,2004,1.0
BMU,2005,1.0
BMU,2006,1.0
BMU,2007,1.0
BMU,2008,1.0
BMU,2009,1.0
BMU,2010,1.0
BMU,2011,1.0
BMU,2012,1.0
BMU,2013,1.0
BMU,2014,1.0
BMU,2015,1.0
BMU,2016,1.0
BMU,2017,1.0
BMU,2018,1.0
BOL,1961,0.0
BOL,1962,0.0
BOL,1963,0.0
BOL,1964,0.0
BOL,1965,0.0
BOL,1966,0.0
BOL,1967,0.0
BOL,1968,0.0
BOL,1969,0.0
BOL,1970,0.0
BOL,1971,0.0
BOL,1972,0.0
BOL,1973,0.0
BOL,1974,0.0
BOL,1975,0.0
BOL,1976,0.0
BOL,1977,0.0
BOL,1978,0.0
BOL,1979,0.0
BOL,1980,0.0
BOL,1981,0.0
BOL,1982,0.0
BOL,1983,0.0
BOL,1984,0.0
BOL,1985,0.0
BOL,1986,0.0
BOL,1987,0.0
BOL,1988,0.0
BOL,1989,0.0
BOL,1990,57804.72
BOL,1991,57534.387
BOL,1992,57264.054
BOL,1993,56993.721
BOL,1994,56723.388
BOL,1995,56453.055
BOL,1996,56182.722
BOL,1997,55912.389
BOL,1998,55642.056
BOL,1999,55371.723
BOL,2000,55101.39
BOL,2001,54899.852
BOL,2002,54698.314
BOL,2003,54496.776
BOL,2004,54295.238
BOL,2005,54093.7
BOL,2006,53892.162
BOL,2007,53690.624
BOL,2008,53489.086
BOL,2009,53287.548
BOL,2010,53086.01
BOL,2011,52874.252
BOL,2012,52662.494
BOL,2013,52450.736
BOL,2014,52238.978
BOL,2015,52027.22
BOL,2016,51750.68
BOL,2017,51492.22
BOL,2018,51253.24
BRA,1961,0.0
BRA,1962,0.0
BRA,1963,0.0
BRA,1964,0.0
BRA,1965,0.0
BRA,1966,0.0
BRA,1967,0.0
BRA,1968,0.0
BRA,1969,0.0
BRA,1970,0.0
BRA,1971,0.0
BRA,1972,0.0
BRA,1973,0.0
BRA,1974,0.0
BRA,1975,0.0
BRA,1976,0.0
BRA,1977,0.0
BRA,1978,0.0
BRA,1979,0.0
BRA,1980,0.0
BRA,1981,0.0
BRA,1982,0.0
BRA,1983,0.0
BRA,1984,0.0
BRA,1985,0.0
BRA,1986,0.0
BRA,1987,0.0
BRA,1988,0.0
BRA,1989,0.0
BRA,1990,588898.0
BRA,1991,585117.06
BRA,1992,581336.12
BRA,1993,577555.18
BRA,1994,573774.24
BRA,1995,569993.3
BRA,1996,566212.36
BRA,1997,562431.42
BRA,1998,558650.48
BRA,1999,554869.54
BRA,2000,551088.6
BRA,2001,547137.81
BRA,2002,543187.02
BRA,2003,539236.23
BRA,2004,535285.44
BRA,2005,531334.65
BRA,2006,527383.86
BRA,2007,523433.07
BRA,2008,519482.28
BRA,2009,515531.49
BRA,2010,511580.7
BRA,2011,510041.52
BRA,2012,508502.34
BRA,2013,506963.16
BRA,2014,505423.98
BRA,2015,503884.8
BRA,2016,502082.1
BRA,2017,500091.6
BRA,2018,499051.4
BRB,1961,0.0
BRB,1962,0.0
BRB,1963,0.0
BRB,1964,0.0
BRB,1965,0.0
BRB,1966,0.0
BRB,1967,0.0
BRB,1968,0.0
BRB,1969,0.0
BRB,1970,0.0
BRB,1971,0.0
BRB,1972,0.0
BRB,1973,0.0
BRB,1974,0.0
BRB,1975,0.0
BRB,1976,0.0
BRB,1977,0.0
BRB,1978,0.0
BRB,1979,0.0
BRB,1980,0.0
BRB,1981,0.0
BRB,1982,0.0
BRB,1983,0.0
BRB,1984,0.0
BRB,1985,0.0
BRB,1986,0.0
BRB,1987,0.0
BRB,1988,0.0
BRB,1989,0.0
BRB,1990,6.3
BRB,1991,6.3
BRB,1992,6.3
BRB,1993,6.3
BRB,1994,6.3
BRB,1995,6.3
BRB,1996,6.3
BRB,1997,6.3
BRB,1998,6.3
BRB,1999,6.3
BRB,2000,6.3
BRB,2001,6.3
BRB,2002,6.3
BRB,2003,6.3
BRB,2004,6.3
BRB,2005,6.3
BRB,2006,6.3
BRB,2007,6.3
BRB,2008,6.3
BRB,2009,6.3
BRB,2010,6.3
BRB,2011,6.3
BRB,2012,6.3
BRB,2013,6.3
BRB,2014,6.3
BRB,2015,6.3
BRB,2016,6.3
BRB,2017,6.3
BRB,2018,6.3
BRN,1961,0.0
BRN,1962,0.0
BRN,1963,0.0
BRN,1964,0.0
BRN,1965,0.0
BRN,1966,0.0
BRN,1967,0.0
BRN,1968,0.0
BRN,1969,0.0
BRN,1970,0.0
BRN,1971,0.0
BRN,1972,0.0
BRN,1973,0.0
BRN,1974,0.0
BRN,1975,0.0
BRN,1976,0.0
BRN,1977,0.0
BRN,1978,0.0
BRN,1979,0.0
BRN,1980,0.0
BRN,1981,0.0
BRN,1982,0.0
BRN,1983,0.0
BRN,1984,0.0
BRN,1985,0.0
BRN,1986,0.0
BRN,1987,0.0
BRN,1988,0.0
BRN,1989,0.0
BRN,1990,413.0
BRN,1991,411.4
BRN,1992,409.8
BRN,1993,408.2
BRN,1994,406.6
BRN,1995,405.0
BRN,1996,403.4
BRN,1997,401.8
BRN,1998,400.2
BRN,1999,398.6
BRN,2000,397.0
BRN,2001,395.3
BRN,2002,393.6
BRN,2003,391.9
BRN,2004,390.2
BRN,2005,388.5
BRN,2006,386.8
BRN,2007,385.1
BRN,2008,383.4
BRN,2009,381.7
BRN,2010,380.0
BRN,2011,380.0
BRN,2012,380.0
BRN,2013,380.0
BRN,2014,380.0
BRN,2015,380.0
BRN,2016,380.0
BRN,2017,380.0
BRN,2018,380.0
BTN,1961,0.0
BTN,1962,0.0
BTN,1963,0.0
BTN,1964,0.0
BTN,1965,0.0
BTN,1966,0.0
BTN,1967,0.0
BTN,1968,0.0
BTN,1969,0.0
BTN,1970,0.0
BTN,1971,0.0
BTN,1972,0.0
BTN,1973,0.0
BTN,1974,0.0
BTN,1975,0.0
BTN,1976,0.0
BTN,1977,0.0
BTN,1978,0.0
BTN,1979,0.0
BTN,1980,0.0
BTN,1981,0.0
BTN,1982,0.0
BTN,1983,0.0
BTN,1984,0.0
BTN,1985,0.0
BTN,1986,0.0
BTN,1987,0.0
BTN,1988,0.0
BTN,1989,0.0
BTN,1990,2506.72
BTN,1991,2516.648
BTN,1992,2526.576
BTN,1993,2536.504
BTN,1994,2546.432
BTN,1995,2556.36
BTN,1996,2566.288
BTN,1997,2576.216
BTN,1998,2586.144
BTN,1999,2596.072
BTN,2000,2606.0
BTN,2001,2615.929
BTN,2002,2625.858
BTN,2003,2635.787
BTN,2004,2645.716
BTN,2005,2655.645
BTN,2006,2665.574
BTN,2007,2675.503
BTN,2008,2685.432
BTN,2009,2695.361
BTN,2010,2705.29
BTN,2011,2707.268
BTN,2012,2709.246
BTN,2013,2711.224
BTN,2014,2713.202
BTN,2015,2715.18
BTN,2016,2717.16
BTN,2017,2719.14
BTN,2018,2721.12
BWA,1961,0.0
BWA,1962,0.0
BWA,1963,0.0
BWA,1964,0.0
BWA,1965,0.0
BWA,1966,0.0
BWA,1967,0.0
BWA,1968,0.0
BWA,1969,0.0
BWA,1970,0.0
BWA,1971,0.0
BWA,1972,0.0
BWA,1973,0.0
BWA,1974,0.0
BWA,1975,0.0
BWA,1976,0.0
BWA,1977,0.0
BWA,1978,0.0
BWA,1979,0.0
BWA,1980,0.0
BWA,1981,0.0
BWA,1982,0.0
BWA,1983,0.0
BWA,1984,0.0
BWA,1985,0.0
BWA,1986,0.0
BWA,1987,0.0
BWA,1988,0.0
BWA,1989,0.0
BWA,1990,18803.7
BWA,1991,18685.4
BWA,1992,18567.1
BWA,1993,18448.8
BWA,1994,18330.5
BWA,1995,18212.2
BWA,1996,18093.9
BWA,1997,17975.6
BWA,1998,17857.3
BWA,1999,17739.0
BWA,2000,17620.7
BWA,2001,17502.4
BWA,2002,17384.1
BWA,2003,17265.8
BWA,2004,17147.5
BWA,2005,17029.2
BWA,2006,16910.9
BWA,2007,16792.6
BWA,2008,16674.3
BWA,2009,16556.0
BWA,2010,16437.7
BWA,2011,16319.4
BWA,2012,16201.1
BWA,2013,16082.8
BWA,2014,15964.5
BWA,2015,15846.2
BWA,2016,15727.9
BWA,2017,15609.6
BWA,2018,15491.3
CAF,1961,0.0
CAF,1962,0.0
CAF,1963,0.0
CAF,1964,0.0
CAF,1965,0.0
CAF,1966,0.0
CAF,1967,0.0
CAF,1968,0.0
CAF,1969,0.0
CAF,1970,0.0
CAF,1971,0.0
CAF,1972,0.0
CAF,1973,0.0
CAF,1974,0.0
CAF,1975,0.0
CAF,1976,0.0
CAF,1977,0.0
CAF,1978,0.0
CAF,1979,0.0
CAF,1980,0.0
CAF,1981,0.0
CAF,1982,0.0
CAF,1983,0.0
CAF,1984,0.0
CAF,1985,0.0
CAF,1986,0.0
CAF,1987,0.0
CAF,1988,0.0
CAF,1989,0.0
CAF,1990,23203.0
CAF,1991,23173.0
CAF,1992,23143.0
CAF,1993,23113.0
CAF,1994,23083.0
CAF,1995,23053.0
CAF,1996,23023.0
CAF,1997,22993.0
CAF,1998,22963.0
CAF,1999,22933.0
CAF,2000,22903.0
CAF,2001,22873.0
CAF,2002,22843.0
CAF,2003,22813.0
CAF,2004,22783.0
CAF,2005,22753.0
CAF,2006,22723.0
CAF,2007,22693.0
CAF,2008,22663.0
CAF,2009,22633.0
CAF,2010,22603.0
CAF,2011,22573.0
CAF,2012,22543.0
CAF,2013,22513.0
CAF,2014,22483.0
CAF,2015,22453.0
CAF,2016,22423.0
CAF,2017,22393.0
CAF,2018,22363.0
CAN,1961,0.0
CAN,1962,0.0
CAN,1963,0.0
CAN,1964,0.0
CAN,1965,0.0
CAN,1966,0.0
CAN,1967,0.0
CAN,1968,0.0
CAN,1969,0.0
CAN,1970,0.0
CAN,1971,0.0
CAN,1972,0.0
CAN,1973,0.0
CAN,1974,0.0
CAN,1975,0.0
CAN,1976,0.0
CAN,1977,0.0
CAN,1978,0.0
CAN,1979,0.0
CAN,1980,0.0
CAN,1981,0.0
CAN,1982,0.0
CAN,1983,0.0
CAN,1984,0.0
CAN,1985,0.0
CAN,1986,0.0
CAN,1987,0.0
CAN,1988,0.0
CAN,1989,0.0
CAN,1990,348272.93
CAN,1991,348225.834
CAN,1992,348178.738
CAN,1993,348131.642
CAN,1994,348084.546
CAN,1995,348037.45
CAN,1996,347990.354
CAN,1997,347943.258
CAN,1998,347896.162
CAN,1999,347849.066
CAN,2000,347801.97
CAN,2001,347753.994
CAN,2002,347706.018
CAN,2003,347658.042
CAN,2004,347610.066
CAN,2005,347562.09
CAN,2006,347514.114
CAN,2007,347466.138
CAN,2008,347418.162
CAN,2009,347370.186
CAN,2010,347322.21
CAN,2011,347280.91
CAN,2012,347239.61
CAN,2013,347198.31
CAN,2014,347157.01
CAN,2015,347115.71
CAN,2016,347076.04
CAN,2017,347039.05
CAN,2018,347002.07
CHE,1961,0.0
CHE,1962,0.0
CHE,1963,0.0
CHE,1964,0.0
CHE,1965,0.0
CHE,1966,0.0
CHE,1967,0.0
CHE,1968,0.0
CHE,1969,0.0
CHE,1970,0.0
CHE,1971,0.0
CHE,1972,0.0
CHE,1973,0.0
CHE,1974,0.0
CHE,1975,0.0
CHE,1976,0.0
CHE,1977,0.0
CHE,1978,0.0
CHE,1979,0.0
CHE,1980,0.0
CHE,1981,0.0
CHE,1982,0.0
CHE,1983,0.0
CHE,1984,0.0
CHE,1985,0.0
CHE,1986,0.0
CHE,1987,0.0
CHE,1988,0.0
CHE,1989,0.0
CHE,1990,1153.5
CHE,1991,1157.768
CHE,1992,1162.036
CHE,1993,1166.304
CHE,1994,1170.572
CHE,1995,1174.84
CHE,1996,1179.108
CHE,1997,1183.376
CHE,1998,1187.644
CHE,1999,1191.912
CHE,2000,1196.18
CHE,2001,1200.034
CHE,2002,1203.888
CHE,2003,1207.742
CHE,2004,1211.596
CHE,2005,1215.45
CHE,2006,1219.304
CHE,2007,1223.158
CHE,2008,1227.012
CHE,2009,1230.866
CHE,2010,1234.72
CHE,2011,1238.158
CHE,2012,1241.596
CHE,2013,1245.034
CHE,2014,1248.472
CHE,2015,1251.91
CHE,2016,1255.35
CHE,2017,1258.79
CHE,2018,1262.23
CHL,1961,0.0
CHL,1962,0.0
CHL,1963,0.0
CHL,1964,0.0
CHL,1965,0.0
CHL,1966,0.0
CHL,1967,0.0
CHL,1968,0.0
CHL,1969,0.0
CHL,1970,0.0
CHL,1971,0.0
CHL,1972,0.0
CHL,1973,0.0
CHL,1974,0.0
CHL,1975,0.0
CHL,1976,0.0
CHL,1977,0.0
CHL,1978,0.0
CHL,1979,0.0
CHL,1980,0.0
CHL,1981,0.0
CHL,1982,0.0
CHL,1983,0.0
CHL,1984,0.0
CHL,1985,0.0
CHL,1986,0.0
CHL,1987,0.0
CHL,1988,0.0
CHL,1989,0.0
CHL,1990,15246.05
CHL,1991,15303.151
CHL,1992,15360.252
CHL,1993,15417.353
CHL,1994,15474.454
CHL,1995,15531.555
CHL,1996,15588.656
CHL,1997,15645.757
CHL,1998,15702.858
CHL,1999,15759.959
CHL,2000,15817.06
CHL,2001,15907.88
CHL,2002,15998.7
CHL,2003,16089.52
CHL,2004,16180.34
CHL,2005,16271.16
CHL,2006,16361.98
CHL,2007,16452.8
CHL,2008,16543.62
CHL,2009,16634.44
CHL,2010,16725.26
CHL,2011,16899.424
CHL,2012,17073.588
CHL,2013,17247.752
CHL,2014,17421.916
CHL,2015,17596.08
CHL,2016,17719.01
CHL,2017,17841.94
CHL,2018,17964.87
CHN,1961,0.0
CHN,1962,0.0
CHN,1963,0.0
CHN,1964,0.0
CHN,1965,0.0
CHN,1966,0.0
CHN,1967,0.0
CHN,1968,0.0
CHN,1969,0.0
CHN,1970,0.0
CHN,1971,0.0
CHN,1972,0.0
CHN,1973,0.0
CHN,1974,0.0
CHN,1975,0.0
CHN,1976,0.0
CHN,1977,0.0
CHN,1978,0.0
CHN,1979,0.0
CHN,1980,0.0
CHN,1981,0.0
CHN,1982,0.0
CHN,1983,0.0
CHN,1984,0.0
CHN,1985,0.0
CHN,1986,0.0
CHN,1987,0.0
CHN,1988,0.0
CHN,1989,0.0
CHN,1990,157140.59
CHN,1991,159126.586
CHN,1992,161112.582
CHN,1993,163098.578
CHN,1994,165084.574
CHN,1995,167070.57
CHN,1996,169056.566
CHN,1997,171042.562
CHN,1998,173028.558
CHN,1999,175014.554
CHN,2000,177000.55
CHN,2001,179361.533
CHN,2002,181722.516
CHN,2003,184083.499
CHN,2004,186444.482
CHN,2005,188805.465
CHN,2006,191166.448
CHN,2007,193527.431
CHN,2008,195888.414
CHN,2009,198249.397
CHN,2010,200610.38
CHN,2011,202547.154
CHN,2012,204483.928
CHN,2013,206420.702
CHN,2014,208357.476
CHN,2015,210294.25
CHN,2016,212459.867
CHN,2017,214339.47
CHN,2018,216219.04
CIV,1961,0.0
CIV,1962,0.0
CIV,1963,0.0
CIV,1964,0.0
CIV,1965,0.0
CIV,1966,0.0
CIV,1967,0.0
CIV,1968,0.0
CIV,1969,0.0
CIV,1970,0.0
CIV,1971,0.0
CIV,1972,0.0
CIV,1973,0.0
CIV,1974,0.0
CIV,1975,0.0
CIV,1976,0.0
CIV,1977,0.0
CIV,1978,0.0
CIV,1979,0.0
CIV,1980,0.0
CIV,1981,0.0
CIV,1982,0.0
CIV,1983,0.0
CIV,1984,0.0
CIV,1985,0.0
CIV,1986,0.0
CIV,1987,0.0
CIV,1988,0.0
CIV,1989,0.0
CIV,1990,7850.86
CIV,1991,7575.219
CIV,1992,7299.578
CIV,1993,7023.937
CIV,1994,6748.296
CIV,1995,6472.655
CIV,1996,6197.014
CIV,1997,5921.373
CIV,1998,5645.732
CIV,1999,5370.091
CIV,2000,5094.45
CIV,2001,4981.563
CIV,2002,4868.676
CIV,2003,4755.789
CIV,2004,4642.902
CIV,2005,4530.015
CIV,2006,4417.128
CIV,2007,4304.241
CIV,2008,4191.354
CIV,2009,4078.467
CIV,2010,3965.58
CIV,2011,3852.694
CIV,2012,3739.808
CIV,2013,3626.922
CIV,2014,3514.036
CIV,2015,3401.15
CIV,2016,3288.26
CIV,2017,3175.37
CIV,2018,3062.48
CMR,1961,0.0
CMR,1962,0.0
CMR,1963,0.0
CMR,1964,0.0
CMR,1965,0.0
CMR,1966,0.0
CMR,1967,0.0
CMR,1968,0.0
CMR,1969,0.0
CMR,1970,0.0
CMR,1971,0.0
CMR,1972,0.0
CMR,1973,0.0
CMR,1974,0.0
CMR,1975,0.0
CMR,1976,0.0
CMR,1977,0.0
CMR,1978,0.0
CMR,1979,0.0
CMR,1980,0.0
CMR,1981,0.0
CMR,1982,0.0
CMR,1983,0.0
CMR,1984,0.0
CMR,1985,0.0
CMR,1986,0.0
CMR,1987,0.0
CMR,1988,0.0
CMR,1989,0.0
CMR,1990,22500.0
CMR,1991,22409.749
CMR,1992,22319.498
CMR,1993,22229.247
CMR,1994,22138.996
CMR,1995,22048.745
CMR,1996,21958.494
CMR,1997,21868.243
CMR,1998,21777.992
CMR,1999,21687.741
CMR,2000,21597.49
CMR,2001,21527.789
CMR,2002,21458.088
CMR,2003,21388.387
CMR,2004,21318.686
CMR,2005,21248.985
CMR,2006,21179.284
CMR,2007,21109.583
CMR,2008,21039.882
CMR,2009,20970.181
CMR,2010,20900.48
CMR,2011,20844.48
CMR,2012,20788.48
CMR,2013,20732.48
CMR,2014,20676.48
CMR,2015,20620.48
CMR,2016,20564.48
CMR,2017,20508.48
CMR,2018,20452.48
COD,1961,0.0
COD,1962,0.0
COD,1963,0.0
COD,1964,0.0
COD,1965,0.0
COD,1966,0.0
COD,1967,0.0
COD,1968,0.0
COD,1969,0.0
COD,1970,0.0
COD,1971,0.0
COD,1972,0.0
COD,1973,0.0
COD,1974,0.0
COD,1975,0.0
COD,1976,0.0
COD,1977,0.0
COD,1978,0.0
COD,1979,0.0
COD,1980,0.0
COD,1981,0.0
COD,1982,0.0
COD,1983,0.0
COD,1984,0.0
COD,1985,0.0
COD,1986,0.0
COD,1987,0.0
COD,1988,0.0
COD,1989,0.0
COD,1990,150629.0
COD,1991,149956.0
COD,1992,149283.0
COD,1993,148610.0
COD,1994,147937.0
COD,1995,147264.0
COD,1996,146591.0
COD,1997,145918.0
COD,1998,145245.0
COD,1999,144572.0
COD,2000,143899.0
COD,2001,143226.0
COD,2002,142553.0
COD,2003,141880.0
COD,2004,141207.0
COD,2005,140534.0
COD,2006,139861.0
COD,2007,139188.0
COD,2008,138515.0
COD,2009,137842.0
COD,2010,137169.0
COD,2011,136067.624
COD,2012,134966.248
COD,2013,133864.872
COD,2014,132763.496
COD,2015,131662.12
COD,2016,130560.74
COD,2017,129459.37
COD,2018,128357.99
COG,1961,0.0
COG,1962,0.0
COG,1963,0.0
COG,1964,0.0
COG,1965,0.0
COG,1966,0.0
COG,1967,0.0
COG,1968,0.0
COG,1969,0.0
COG,1970,0.0
COG,1971,0.0
COG,1972,0.0
COG,1973,0.0
COG,1974,0.0
COG,1975,0.0
COG,1976,0.0
COG,1977,0.0
COG,1978,0.0
COG,1979,0.0
COG,1980,0.0
COG,1981,0.0
COG,1982,0.0
COG,1983,0.0
COG,1984,0.0
COG,1985,0.0
COG,1986,0.0
COG,1987,0.0
COG,1988,0.0
COG,1989,0.0
COG,1990,22315.0
COG,1991,22303.0
COG,1992,22291.0
COG,1993,22279.0
COG,1994,22267.0
COG,1995,22255.0
COG,1996,22243.0
COG,1997,22231.0
COG,1998,22219.0
COG,1999,22207.0
COG,2000,22195.0
COG,2001,22183.0
COG,2002,22171.0
COG,2003,22159.0
COG,2004,22147.0
COG,2005,22135.0
COG,2006,22123.0
COG,2007,22111.0
COG,2008,22099.0
COG,2009,22087.0
COG,2010,22075.0
COG,2011,22063.0
COG,2012,22051.0
COG,2013,22039.0
COG,2014,22027.0
COG,2015,22015.0
COG,2016,22003.0
COG,2017,21991.0
COG,2018,21976.0
COK,1961,0.0
COK,1962,0.0
COK,1963,0.0
COK,1964,0.0
COK,1965,0.0
COK,1966,0.0
COK,1967,0.0
COK,1968,0.0
COK,1969,0.0
COK,1970,0.0
COK,1971,0.0
COK,1972,0.0
COK,1973,0.0
COK,1974,0.0
COK,1975,0.0
COK,1976,0.0
COK,1977,0.0
COK,1978,0.0
COK,1979,0.0
COK,1980,0.0
COK,1981,0.0
COK,1982,0.0
COK,1983,0.0
COK,1984,0.0
COK,1985,0.0
COK,1986,0.0
COK,1987,0.0
COK,1988,0.0
COK,1989,0.0
COK,1990,14.91
COK,1991,14.976
COK,1992,15.042
COK,1993,15.108
COK,1994,15.174
COK,1995,15.24
COK,1996,15.306
COK,1997,15.372
COK,1998,15.438
COK,1999,15.504
COK,2000,15.57
COK,2001,15.572
COK,2002,15.574
COK,2003,15.576
COK,2004,15.578
COK,2005,15.58
COK,2006,15.582
COK,2007,15.584
COK,2008,15.586
COK,2009,15.588
COK,2010,15.59
COK,2011,15.59
COK,2012,15.59
COK,2013,15.59
COK,2014,15.59
COK,2015,15.59
COK,2016,15.59
COK,2017,15.59
COK,2018,15.59
COL,1961,0.0
COL,1962,0.0
COL,1963,0.0
COL,1964,0.0
COL,1965,0.0
COL,1966,0.0
COL,1967,0.0
COL,1968,0.0
COL,1969,0.0
COL,1970,0.0
COL,1971,0.0
COL,1972,0.0
COL,1973,0.0
COL,1974,0.0
COL,1975,0.0
COL,1976,0.0
COL,1977,0.0
COL,1978,0.0
COL,1979,0.0
COL,1980,0.0
COL,1981,0.0
COL,1982,0.0
COL,1983,0.0
COL,1984,0.0
COL,1985,0.0
COL,1986,0.0
COL,1987,0.0
COL,1988,0.0
COL,1989,0.0
COL,1990,64958.14
COL,1991,64735.876
COL,1992,64513.612
COL,1993,64291.348
COL,1994,64069.084
COL,1995,63846.82
COL,1996,63624.556
COL,1997,63402.292
COL,1998,63180.028
COL,1999,62957.764
COL,2000,62735.5
COL,2001,62542.729
COL,2002,62349.958
COL,2003,62157.187
COL,2004,61964.416
COL,2005,61771.645
COL,2006,61578.874
COL,2007,61386.103
COL,2008,61193.332
COL,2009,61000.561
COL,2010,60807.79
COL,2011,60673.164
COL,2012,60538.538
COL,2013,60403.912
COL,2014,60269.286
COL,2015,60134.66
COL,2016,59959.49
COL,2017,59739.77
COL,2018,59540.48
COM,1961,0.0
COM,1962,0.0
COM,1963,0.0
COM,1964,0.0
COM,1965,0.0
COM,1966,0.0
COM,1967,0.0
COM,1968,0.0
COM,1969,0.0
COM,1970,0.0
COM,1971,0.0
COM,1972,0.0
COM,1973,0.0
COM,1974,0.0
COM,1975,0.0
COM,1976,0.0
COM,1977,0.0
COM,1978,0.0
COM,1979,0.0
COM,1980,0.0
COM,1981,0.0
COM,1982,0.0
COM,1983,0.0
COM,1984,0.0
COM,1985,0.0
COM,1986,0.0
COM,1987,0.0
COM,1988,0.0
COM,1989,0.0
COM,1990,46.06
COM,1991,45.622
COM,1992,45.184
COM,1993,44.746
COM,1994,44.308
COM,1995,43.87
COM,1996,43.432
COM,1997,42.994
COM,1998,42.556
COM,1999,42.118
COM,2000,41.68
COM,2001,41.242
COM,2002,40.804
COM,2003,40.366
COM,2004,39.928
COM,2005,39.49
COM,2006,39.052
COM,2007,38.614
COM,2008,38.176
COM,2009,37.738
COM,2010,37.3
COM,2011,36.862
COM,2012,36.424
COM,2013,35.986
COM,2014,35.548
COM,2015,35.11
COM,2016,34.67
COM,2017,34.23
COM,2018,33.8
CPV,1961,0.0
CPV,1962,0.0
CPV,1963,0.0
CPV,1964,0.0
CPV,1965,0.0
CPV,1966,0.0
CPV,1967,0.0
CPV,1968,0.0
CPV,1969,0.0
CPV,1970,0.0
CPV,1971,0.0
CPV,1972,0.0
CPV,1973,0.0
CPV,1974,0.0
CPV,1975,0.0
CPV,1976,0.0
CPV,1977,0.0
CPV,1978,0.0
CPV,1979,0.0
CPV,1980,0.0
CPV,1981,0.0
CPV,1982,0.0
CPV,1983,0.0
CPV,1984,0.0
CPV,1985,0.0
CPV,1986,0.0
CPV,1987,0.0
CPV,1988,0.0
CPV,1989,0.0
CPV,1990,15.38
CPV,1991,17.814
CPV,1992,20.248
CPV,1993,22.682
CPV,1994,25.116
CPV,1995,27.55
CPV,1996,29.984
CPV,1997,32.418
CPV,1998,34.852
CPV,1999,37.286
CPV,2000,39.72
CPV,2001,40.02
CPV,2002,40.32
CPV,2003,40.62
CPV,2004,40.92
CPV,2005,41.22
CPV,2006,41.52
CPV,2007,41.82
CPV,2008,42.12
CPV,2009,42.42
CPV,2010,42.72
CPV,2011,43.02
CPV,2012,43.32
CPV,2013,43.62
CPV,2014,43.92
CPV,2015,44.22
CPV,2016,44.52
CPV,2017,44.82
CPV,2018,45.12
CRI,1961,0.0
CRI,1962,0.0
CRI,1963,0.0
CRI,1964,0.0
CRI,1965,0.0
CRI,1966,0.0
CRI,1967,0.0
CRI,1968,0.0
CRI,1969,0.0
CRI,1970,0.0
CRI,1971,0.0
CRI,1972,0.0
CRI,1973,0.0
CRI,1974,0.0
CRI,1975,0.0
CRI,1976,0.0
CRI,1977,0.0
CRI,1978,0.0
CRI,1979,0.0
CRI,1980,0.0
CRI,1981,0.0
CRI,1982,0.0
CRI,1983,0.0
CRI,1984,0.0
CRI,1985,0.0
CRI,1986,0.0
CRI,1987,0.0
CRI,1988,0.0
CRI,1989,0.0
CRI,1990,2907.4
CRI,1991,2902.382
CRI,1992,2897.364
CRI,1993,2892.346
CRI,1994,2887.328
CRI,1995,2882.31
CRI,1996,2877.292
CRI,1997,2872.274
CRI,1998,2867.256
CRI,1999,2862.238
CRI,2000,2857.22
CRI,2001,2858.618
CRI,2002,2860.016
CRI,2003,2861.414
CRI,2004,2862.812
CRI,2005,2864.21
CRI,2006,2865.608
CRI,2007,2867.006
