ISO,Year,TFA
STP,1995,2.18
STP,1996,2.18
STP,1997,2.18
STP,1998,2.18
STP,1999,2.18
STP,2000,2.18
STP,2001,2.18
STP,2002,2.18
STP,2003,2.18
STP,2004,2.18
STP,2005,2.18
STP,2006,2.18
STP,2007,2.18
STP,2008,2.18
STP,2009,2.18
STP,2010,2.18
STP,2011,2.18
STP,2012,2.18
STP,2013,2.18
STP,2014,2.18
STP,2015,2.18
STP,2016,2.18
STP,2017,2.18
STP,2018,2.18
STP,2019,2.18
STP,2020,2.18
STP,2021,2.18
STP,2022,2.18
STP,2023,2.18
STP,2024,2.18
STP,2025,2.18
STP,2026,2.18
STP,2027,2.18
STP,2028,2.18
STP,2029,2.18
STP,2030,2.18
STP,2031,2.18
STP,2032,2.18
STP,2033,2.18
STP,2034,2.18
STP,2035,2.18
STP,2036,2.18
STP,2037,2.18
STP,2038,2.18
STP,2039,2.18
STP,2040,2.18
STP,2041,2.18
STP,2042,2.18
STP,2043,2.18
STP,2044,2.18
STP,2045,2.18
STP,2046,2.18
STP,2047,2.18
STP,2048,2.18
STP,2049,2.18
STP,2050,2.18
SUR,1980,99.0
SUR,1981,99.0
SUR,1982,99.0
SUR,1983,99.0
SUR,1984,99.0
SUR,1985,99.0
SUR,1986,99.0
SUR,1987,99.0
SUR,1988,99.0
SUR,1989,99.0
SUR,1990,99.0
SUR,1991,99.0
SUR,1992,99.0
SUR,1993,99.0
SUR,1994,99.0
SUR,1995,99.0
SUR,1996,99.0
SUR,1997,99.0
SUR,1998,99.0
SUR,1999,99.0
SUR,2000,99.0
SUR,2001,99.0
SUR,2002,99.0
SUR,2003,99.0
SUR,2004,99.0
SUR,2005,99.0
SUR,2006,99.0
SUR,2007,99.0
SUR,2008,99.0
SUR,2009,99.0
SUR,2010,99.0
SUR,2011,99.0
SUR,2012,99.0
SUR,2013,99.0
SUR,2014,99.0
SUR,2015,99.0
SUR,2016,99.0
SUR,2017,99.0
SUR,2018,99.0
SUR,2019,99.0
SUR,2020,99.0
SUR,2021,99.0
SUR,2022,99.0
SUR,2023,99.0
SUR,2024,99.0
SUR,2025,99.0
SUR,2026,99.0
SUR,2027,99.0
SUR,2028,99.0
SUR,2029,99.0
SUR,2030,99.0
SUR,2031,99.0
SUR,2032,99.0
SUR,2033,99.0
SUR,2034,99.0
SUR,2035,99.0
SUR,2036,99.0
SUR,2037,99.0
SUR,2038,99.0
SUR,2039,99.0
SUR,2040,99.0
SUR,2041,99.0
SUR,2042,99.0
SUR,2043,99.0
SUR,2044,99.0
SUR,2045,99.0
SUR,2046,99.0
SUR,2047,99.0
SUR,2048,99.0
SUR,2049,99.0
SUR,2050,99.0
SVK,1980,50.1
SVK,1981,50.1
SVK,1982,50.1
SVK,1983,50.1
SVK,1984,50.1
SVK,1985,50.1
SVK,1986,50.1
SVK,1987,50.1
SVK,1988,50.1
SVK,1989,50.1
SVK,1990,50.1
SVK,1991,50.1
SVK,1992,50.1
SVK,1993,50.1
SVK,1994,50.1
SVK,1995,50.1
SVK,1996,50.1
SVK,1997,50.1
SVK,1998,50.1
SVK,1999,50.1
SVK,2000,50.1
SVK,2001,50.1
SVK,2002,50.1
SVK,2003,50.1
SVK,2004,50.1
SVK,2005,50.1
SVK,2006,50.1
SVK,2007,50.1
SVK,2008,50.1
SVK,2009,50.1
SVK,2010,50.1
SVK,2011,50.1
SVK,2012,50.1
SVK,2013,50.1
SVK,2014,50.1
SVK,2015,50.1
SVK,2016,50.1
SVK,2017,50.1
SVK,2018,50.1
SVK,2019,50.1
SVK,2020,50.1
SVK,2021,50.1
SVK,2022,50.1
SVK,2023,50.1
SVK,2024,50.1
SVK,2025,50.1
SVK,2026,50.1
SVK,2027,50.1
SVK,2028,50.1
SVK,2029,50.1
SVK,2030,50.1
SVK,2031,50.1
SVK,2032,50.1
SVK,2033,50.1
SVK,2034,50.1
SVK,2035,50.1
SVK,2036,50.1
SVK,2037,50.1
SVK,2038,50.1
SVK,2039,50.1
SVK,2040,50.1
SVK,2041,50.1
SVK,2042,50.1
SVK,2043,50.1
SVK,2044,50.1
SVK,2045,50.1
SVK,2046,50.1
SVK,2047,50.1
SVK,2048,50.1
SVK,2049,50.1
SVK,2050,50.1
SVN,1980,31.87
SVN,1981,31.87
SVN,1982,31.87
SVN,1983,31.87
SVN,1984,31.87
SVN,1985,31.87
SVN,1986,31.87
SVN,1987,31.87
SVN,1988,31.87
SVN,1989,31.87
SVN,1990,31.87
SVN,1991,31.87
SVN,1992,31.87
SVN,1993,31.87
SVN,1994,31.87
SVN,1995,31.87
SVN,1996,31.87
SVN,1997,31.87
SVN,1998,31.87
SVN,1999,31.87
SVN,2000,31.87
SVN,2001,31.87
SVN,2002,31.87
SVN,2003,31.87
SVN,2004,31.87
SVN,2005,31.87
SVN,2006,31.87
SVN,2007,31.87
SVN,2008,31.87
SVN,2009,31.87
SVN,2010,31.87
SVN,2011,31.87
SVN,2012,31.87
SVN,2013,31.87
SVN,2014,31.87
SVN,2015,31.87
SVN,2016,31.87
SVN,2017,31.87
SVN,2018,31.87
SVN,2019,31.87
SVN,2020,31.87
SVN,2021,31.87
SVN,2022,31.87
SVN,2023,31.87
SVN,2024,31.87
SVN,2025,31.87
SVN,2026,31.87
SVN,2027,31.87
SVN,2028,31.87
SVN,2029,31.87
SVN,2030,31.87
SVN,2031,31.87
SVN,2032,31.87
SVN,2033,31.87
SVN,2034,31.87
SVN,2035,31.87
SVN,2036,31.87
SVN,2037,31.87
SVN,2038,31.87
SVN,2039,31.87
SVN,2040,31.87
SVN,2041,31.87
SVN,2042,31.87
SVN,2043,31.87
SVN,2044,31.87
SVN,2045,31.87
SVN,2046,31.87
SVN,2047,31.87
SVN,2048,31.87
SVN,2049,31.87
SVN,2050,31.87
SWE,1980,174.0
SWE,1981,174.0
SWE,1982,174.0
SWE,1983,174.0
SWE,1984,174.0
SWE,1985,174.0
SWE,1986,174.0
SWE,1987,174.0
SWE,1988,174.0
SWE,1989,174.0
SWE,1990,174.0
SWE,1991,174.0
SWE,1992,174.0
SWE,1993,174.0
SWE,1994,174.0
SWE,1995,174.0
SWE,1996,174.0
SWE,1997,174.0
SWE,1998,174.0
SWE,1999,174.0
SWE,2000,174.0
SWE,2001,174.0
SWE,2002,174.0
SWE,2003,174.0
SWE,2004,174.0
SWE,2005,174.0
SWE,2006,174.0
SWE,2007,174.0
SWE,2008,174.0
SWE,2009,174.0
SWE,2010,174.0
SWE,2011,174.0
SWE,2012,174.0
SWE,2013,174.0
SWE,2014,174.0
SWE,2015,174.0
SWE,2016,174.0
SWE,2017,174.0
SWE,2018,174.0
SWE,2019,174.0
SWE,2020,174.0
SWE,2021,174.0
SWE,2022,174.0
SWE,2023,174.0
SWE,2024,174.0
SWE,2025,174.0
SWE,2026,174.0
SWE,2027,174.0
SWE,2028,174.0
SWE,2029,174.0
SWE,2030,174.0
SWE,2031,174.0
SWE,2032,174.0
SWE,2033,174.0
SWE,2034,174.0
SWE,2035,174.0
SWE,2036,174.0
SWE,2037,174.0
SWE,2038,174.0
SWE,2039,174.0
SWE,2040,174.0
SWE,2041,174.0
SWE,2042,174.0
SWE,2043,174.0
SWE,2044,174.0
SWE,2045,174.0
SWE,2046,174.0
SWE,2047,174.0
SWE,2048,174.0
SWE,2049,174.0
SWE,2050,174.0
SWZ,1980,4.51
SWZ,1981,4.51
SWZ,1982,4.51
SWZ,1983,4.51
SWZ,1984,4.51
SWZ,1985,4.51
SWZ,1986,4.51
SWZ,1987,4.51
SWZ,1988,4.51
SWZ,1989,4.51
SWZ,1990,4.51
SWZ,1991,4.51
SWZ,1992,4.51
SWZ,1993,4.51
SWZ,1994,4.51
SWZ,1995,4.51
SWZ,1996,4.51
SWZ,1997,4.51
SWZ,1998,4.51
SWZ,1999,4.51
SWZ,2000,4.51
SWZ,2001,4.51
SWZ,2002,4.51
SWZ,2003,4.51
SWZ,2004,4.51
SWZ,2005,4.51
SWZ,2006,4.51
SWZ,2007,4.51
SWZ,2008,4.51
SWZ,2009,4.51
SWZ,2010,4.51
SWZ,2011,4.51
SWZ,2012,4.51
SWZ,2013,4.51
SWZ,2014,4.51
SWZ,2015,4.51
SWZ,2016,4.51
SWZ,2017,4.51
SWZ,2018,4.51
SWZ,2019,4.51
SWZ,2020,4.51
SWZ,2021,4.51
SWZ,2022,4.51
SWZ,2023,4.51
SWZ,2024,4.51
SWZ,2025,4.51
SWZ,2026,4.51
SWZ,2027,4.51
SWZ,2028,4.51
SWZ,2029,4.51
SWZ,2030,4.51
SWZ,2031,4.51
SWZ,2032,4.51
SWZ,2033,4.51
SWZ,2034,4.51
SWZ,2035,4.51
SWZ,2036,4.51
SWZ,2037,4.51
SWZ,2038,4.51
SWZ,2039,4.51
SWZ,2040,4.51
SWZ,2041,4.51
SWZ,2042,4.51
SWZ,2043,4.51
SWZ,2044,4.51
SWZ,2045,4.51
SWZ,2046,4.51
SWZ,2047,4.51
SWZ,2048,4.51
SWZ,2049,4.51
SWZ,2050,4.51
SXM,1980,4.51
SXM,1981,4.51
SXM,1982,4.51
SXM,1983,4.51
SXM,1984,4.51
SXM,1985,4.51
SXM,1986,4.51
SXM,1987,4.51
SXM,1988,4.51
SXM,1989,4.51
SXM,1990,4.51
SXM,1991,4.51
SXM,1992,4.51
SXM,1993,4.51
SXM,1994,4.51
SXM,1995,4.51
SXM,1996,4.51
SXM,1997,4.51
SXM,1998,0.0
SXM,1999,0.0
SXM,2000,0.0
SXM,2001,0.0
SXM,2002,0.0
SXM,2003,0.0
SXM,2004,0.0
SXM,2005,0.0
SXM,2006,0.0
SXM,2007,0.0
SXM,2008,0.0
SXM,2009,0.0
SXM,2010,0.0
SXM,2011,0.0
SXM,2012,0.0
SXM,2013,0.0
SXM,2014,0.0
SXM,2015,0.0
SXM,2016,0.0
SXM,2017,0.0
SXM,2018,0.0
SXM,2019,0.0
SXM,2020,0.0
SXM,2021,0.0
SXM,2022,0.0
SXM,2023,0.0
SXM,2024,0.0
SXM,2025,0.0
SXM,2026,0.0
SXM,2027,0.0
SXM,2028,0.0
SXM,2029,0.0
SXM,2030,0.0
SXM,2031,0.0
SXM,2032,0.0
SXM,2033,0.0
SXM,2034,0.0
SXM,2035,0.0
SXM,2036,0.0
SXM,2037,0.0
SXM,2038,0.0
SXM,2039,0.0
SXM,2040,0.0
SXM,2041,0.0
SXM,2042,0.0
SXM,2043,0.0
SXM,2044,0.0
SXM,2045,0.0
SXM,2046,0.0
SXM,2047,0.0
SXM,2048,0.0
SXM,2049,0.0
SXM,2050,0.0
SYC,1980,0.0
SYC,1981,0.0
SYC,1982,0.0
SYC,1983,0.0
SYC,1984,0.0
SYC,1985,0.0
SYC,1986,0.0
SYC,1987,0.0
SYC,1988,0.0
SYC,1989,0.0
SYC,1990,0.0
SYC,1991,0.0
SYC,1992,0.0
SYC,1993,0.0
SYC,1994,0.0
SYC,1995,0.0
SYC,1996,0.0
SYC,1997,0.0
SYC,1998,0.0
SYC,1999,0.0
SYC,2000,0.0
SYC,2001,0.0
SYC,2002,0.0
SYC,2003,0.0
SYC,2004,0.0
SYC,2005,0.0
SYC,2006,0.0
SYC,2007,0.0
SYC,2008,0.0
SYC,2009,0.0
SYC,2010,0.0
SYC,2011,0.0
SYC,2012,0.0
SYC,2013,0.0
SYC,2014,0.0
SYC,2015,0.0
SYC,2016,0.0
SYC,2017,0.0
SYC,2018,0.0
SYC,2019,0.0
SYC,2020,0.0
SYC,2021,0.0
SYC,2022,0.0
SYC,2023,0.0
SYC,2024,0.0
SYC,2025,0.0
SYC,2026,0.0
SYC,2027,0.0
SYC,2028,0.0
SYC,2029,0.0
SYC,2030,0.0
SYC,2031,0.0
SYC,2032,0.0
SYC,2033,0.0
SYC,2034,0.0
SYC,2035,0.0
SYC,2036,0.0
SYC,2037,0.0
SYC,2038,0.0
SYC,2039,0.0
SYC,2040,0.0
SYC,2041,0.0
SYC,2042,0.0
SYC,2043,0.0
SYC,2044,0.0
SYC,2045,0.0
SYC,2046,0.0
SYC,2047,0.0
SYC,2048,0.0
SYC,2049,0.0
SYC,2050,0.0
SYR,1980,16.8
SYR,1981,16.8
SYR,1982,16.8
SYR,1983,16.8
SYR,1984,16.8
SYR,1985,16.8
SYR,1986,16.8
SYR,1987,16.8
SYR,1988,16.8
SYR,1989,16.8
SYR,1990,16.8
SYR,1991,16.8
SYR,1992,16.8
SYR,1993,16.8
SYR,1994,16.8
SYR,1995,16.8
SYR,1996,16.8
SYR,1997,16.8
SYR,1998,16.8
SYR,1999,16.8
SYR,2000,16.8
SYR,2001,16.8
SYR,2002,16.8
SYR,2003,16.8
SYR,2004,16.8
SYR,2005,16.8
SYR,2006,16.8
SYR,2007,16.8
SYR,2008,16.8
SYR,2009,16.8
SYR,2010,16.8
SYR,2011,16.8
SYR,2012,16.8
SYR,2013,16.8
SYR,2014,16.8
SYR,2015,16.8
SYR,2016,16.8
SYR,2017,16.8
SYR,2018,16.8
SYR,2019,16.8
SYR,2020,16.8
SYR,2021,16.8
SYR,2022,16.8
SYR,2023,16.8
SYR,2024,16.8
SYR,2025,16.8
SYR,2026,16.8
SYR,2027,16.8
SYR,2028,16.8
SYR,2029,16.8
SYR,2030,16.8
SYR,2031,16.8
SYR,2032,16.8
SYR,2033,16.8
SYR,2034,16.8
SYR,2035,16.8
SYR,2036,16.8
SYR,2037,16.8
SYR,2038,16.8
SYR,2039,16.8
SYR,2040,16.8
SYR,2041,16.8
SYR,2042,16.8
SYR,2043,16.8
SYR,2044,16.8
SYR,2045,16.8
SYR,2046,16.8
SYR,2047,16.8
SYR,2048,16.8
SYR,2049,16.8
SYR,2050,16.8
TCA,1980,0.0
TCA,1981,0.0
TCA,1982,0.0
TCA,1983,0.0
TCA,1984,0.0
TCA,1985,0.0
TCA,1986,0.0
TCA,1987,0.0
TCA,1988,0.0
TCA,1989,0.0
TCA,1990,0.0
TCA,1991,0.0
TCA,1992,0.0
TCA,1993,0.0
TCA,1994,0.0
TCA,1995,0.0
TCA,1996,0.0
TCA,1997,0.0
TCA,1998,0.0
TCA,1999,0.0
TCA,2000,0.0
TCA,2001,0.0
TCA,2002,0.0
TCA,2003,0.0
TCA,2004,0.0
TCA,2005,0.0
TCA,2006,0.0
TCA,2007,0.0
TCA,2008,0.0
TCA,2009,0.0
TCA,2010,0.0
TCA,2011,0.0
TCA,2012,0.0
TCA,2013,0.0
TCA,2014,0.0
TCA,2015,0.0
TCA,2016,0.0
TCA,2017,0.0
TCA,2018,0.0
TCA,2019,0.0
TCA,2020,0.0
TCA,2021,0.0
TCA,2022,0.0
TCA,2023,0.0
TCA,2024,0.0
TCA,2025,0.0
TCA,2026,0.0
TCA,2027,0.0
TCA,2028,0.0
TCA,2029,0.0
TCA,2030,0.0
TCA,2031,0.0
TCA,2032,0.0
TCA,2033,0.0
TCA,2034,0.0
TCA,2035,0.0
TCA,2036,0.0
TCA,2037,0.0
TCA,2038,0.0
TCA,2039,0.0
TCA,2040,0.0
TCA,2041,0.0
TCA,2042,0.0
TCA,2043,0.0
TCA,2044,0.0
TCA,2045,0.0
TCA,2046,0.0
TCA,2047,0.0
TCA,2048,0.0
TCA,2049,0.0
TCA,2050,0.0
TCD,1980,45.7
TCD,1981,45.7
TCD,1982,45.7
TCD,1983,45.7
TCD,1984,45.7
TCD,1985,45.7
TCD,1986,45.7
TCD,1987,45.7
TCD,1988,45.7
TCD,1989,45.7
TCD,1990,45.7
TCD,1991,45.7
TCD,1992,45.7
TCD,1993,45.7
TCD,1994,45.7
TCD,1995,45.7
TCD,1996,45.7
TCD,1997,45.7
TCD,1998,45.7
TCD,1999,45.7
TCD,2000,45.7
TCD,2001,45.7
TCD,2002,45.7
TCD,2003,45.7
TCD,2004,45.7
TCD,2005,45.7
TCD,2006,45.7
TCD,2007,45.7
TCD,2008,45.7
TCD,2009,45.7
TCD,2010,45.7
TCD,2011,45.7
TCD,2012,45.7
TCD,2013,45.7
TCD,2014,45.7
TCD,2015,45.7
TCD,2016,45.7
TCD,2017,45.7
TCD,2018,45.7
TCD,2019,45.7
TCD,2020,45.7
TCD,2021,45.7
TCD,2022,45.7
TCD,2023,45.7
TCD,2024,45.7
TCD,2025,45.7
TCD,2026,45.7
TCD,2027,45.7
TCD,2028,45.7
TCD,2029,45.7
TCD,2030,45.7
TCD,2031,45.7
TCD,2032,45.7
TCD,2033,45.7
TCD,2034,45.7
TCD,2035,45.7
TCD,2036,45.7
TCD,2037,45.7
TCD,2038,45.7
TCD,2039,45.7
TCD,2040,45.7
TCD,2041,45.7
TCD,2042,45.7
TCD,2043,45.7
TCD,2044,45.7
TCD,2045,45.7
TCD,2046,45.7
TCD,2047,45.7
TCD,2048,45.7
TCD,2049,45.7
TCD,2050,45.7
TEA,1980,0.0
TEA,1981,0.0
TEA,1982,0.0
TEA,1983,0.0
TEA,1984,0.0
TEA,1985,0.0
TEA,1986,0.0
TEA,1987,0.0
TEA,1988,0.0
TEA,1989,0.0
TEA,1990,0.0
TEA,1991,0.0
TEA,1992,0.0
TEA,1993,0.0
TEA,1994,0.0
TEA,1995,0.0
TEA,1996,0.0
TEA,1997,0.0
TEA,1998,0.0
TEA,1999,0.0
TEA,2000,0.0
TEA,2001,0.0
TEA,2002,0.0
TEA,2003,0.0
TEA,2004,0.0
TEA,2005,0.0
TEA,2006,0.0
TEA,2007,0.0
TEA,2008,0.0
TEA,2009,0.0
TEA,2010,0.0
TEA,2011,0.0
TEA,2012,0.0
TEA,2013,0.0
TEA,2014,0.0
TEA,2015,0.0
TEA,2016,0.0
TEA,2017,0.0
TEA,2018,0.0
TEA,2019,0.0
TEA,2020,0.0
TEA,2021,0.0
TEA,2022,0.0
TEA,2023,0.0
TEA,2024,0.0
TEA,2025,0.0
TEA,2026,0.0
TEA,2027,0.0
TEA,2028,0.0
TEA,2029,0.0
TEA,2030,0.0
TEA,2031,0.0
TEA,2032,0.0
TEA,2033,0.0
TEA,2034,0.0
TEA,2035,0.0
TEA,2036,0.0
TEA,2037,0.0
TEA,2038,0.0
TEA,2039,0.0
TEA,2040,0.0
TEA,2041,0.0
TEA,2042,0.0
TEA,2043,0.0
TEA,2044,0.0
TEA,2045,0.0
TEA,2046,0.0
TEA,2047,0.0
TEA,2048,0.0
TEA,2049,0.0
TEA,2050,0.0
TEC,1980,0.0
TEC,1981,0.0
TEC,1982,0.0
TEC,1983,0.0
TEC,1984,0.0
TEC,1985,0.0
TEC,1986,0.0
TEC,1987,0.0
TEC,1988,0.0
TEC,1989,0.0
TEC,1990,0.0
TEC,1991,0.0
TEC,1992,0.0
TEC,1993,0.0
TEC,1994,0.0
TEC,1995,0.0
TEC,1996,0.0
TEC,1997,0.0
TEC,1998,0.0
TEC,1999,0.0
TEC,2000,0.0
TEC,2001,0.0
TEC,2002,0.0
TEC,2003,0.0
TEC,2004,0.0
TEC,2005,0.0
TEC,2006,0.0
TEC,2007,0.0
TEC,2008,0.0
TEC,2009,0.0
TEC,2010,0.0
TEC,2011,0.0
TEC,2012,0.0
TEC,2013,0.0
TEC,2014,0.0
TEC,2015,0.0
TEC,2016,0.0
TEC,2017,0.0
TEC,2018,0.0
TEC,2019,0.0
TEC,2020,0.0
TEC,2021,0.0
TEC,2022,0.0
TEC,2023,0.0
TEC,2024,0.0
TEC,2025,0.0
TEC,2026,0.0
TEC,2027,0.0
TEC,2028,0.0
TEC,2029,0.0
TEC,2030,0.0
TEC,2031,0.0
TEC,2032,0.0
TEC,2033,0.0
TEC,2034,0.0
TEC,2035,0.0
TEC,2036,0.0
TEC,2037,0.0
TEC,2038,0.0
TEC,2039,0.0
TEC,2040,0.0
TEC,2041,0.0
TEC,2042,0.0
TEC,2043,0.0
TEC,2044,0.0
TEC,2045,0.0
TEC,2046,0.0
TEC,2047,0.0
TEC,2048,0.0
TEC,2049,0.0
TEC,2050,0.0
TGO,1980,14.7
TGO,1981,14.7
TGO,1982,14.7
TGO,1983,14.7
TGO,1984,14.7
TGO,1985,14.7
TGO,1986,14.7
TGO,1987,14.7
TGO,1988,14.7
TGO,1989,14.7
TGO,1990,14.7
TGO,1991,14.7
TGO,1992,14.7
TGO,1993,14.7
TGO,1994,14.7
TGO,1995,14.7
TGO,1996,14.7
TGO,1997,14.7
TGO,1998,14.7
TGO,1999,14.7
TGO,2000,14.7
TGO,2001,14.7
TGO,2002,14.7
TGO,2003,14.7
TGO,2004,14.7
TGO,2005,14.7
TGO,2006,14.7
TGO,2007,14.7
TGO,2008,14.7
TGO,2009,14.7
TGO,2010,14.7
TGO,2011,14.7
TGO,2012,14.7
TGO,2013,14.7
TGO,2014,14.7
TGO,2015,14.7
TGO,2016,14.7
TGO,2017,14.7
TGO,2018,14.7
TGO,2019,14.7
TGO,2020,14.7
TGO,2021,14.7
TGO,2022,14.7
TGO,2023,14.7
TGO,2024,14.7
TGO,2025,14.7
TGO,2026,14.7
TGO,2027,14.7
TGO,2028,14.7
TGO,2029,14.7
TGO,2030,14.7
TGO,2031,14.7
TGO,2032,14.7
TGO,2033,14.7
TGO,2034,14.7
TGO,2035,14.7
TGO,2036,14.7
TGO,2037,14.7
TGO,2038,14.7
TGO,2039,14.7
TGO,2040,14.7
TGO,2041,14.7
TGO,2042,14.7
TGO,2043,14.7
TGO,2044,14.7
TGO,2045,14.7
TGO,2046,14.7
TGO,2047,14.7
TGO,2048,14.7
TGO,2049,14.7
TGO,2050,14.7
THA,1980,438.6
THA,1981,438.6
THA,1982,438.6
THA,1983,438.6
THA,1984,438.6
THA,1985,438.6
THA,1986,438.6
THA,1987,438.6
THA,1988,438.6
THA,1989,438.6
THA,1990,438.6
THA,1991,438.6
THA,1992,438.6
THA,1993,438.6
THA,1994,438.6
THA,1995,438.6
THA,1996,438.6
THA,1997,438.6
THA,1998,438.6
THA,1999,438.6
THA,2000,438.6
THA,2001,438.6
THA,2002,438.6
THA,2003,438.6
THA,2004,438.6
THA,2005,438.6
THA,2006,438.6
THA,2007,438.6
THA,2008,438.6
THA,2009,438.6
THA,2010,438.6
THA,2011,438.6
THA,2012,438.6
THA,2013,438.6
THA,2014,438.6
THA,2015,438.6
THA,2016,438.6
THA,2017,438.6
THA,2018,438.6
THA,2019,438.6
THA,2020,438.6
THA,2021,438.6
THA,2022,438.6
THA,2023,438.6
THA,2024,438.6
THA,2025,438.6
THA,2026,438.6
THA,2027,438.6
THA,2028,438.6
THA,2029,438.6
THA,2030,438.6
THA,2031,438.6
THA,2032,438.6
THA,2033,438.6
THA,2034,438.6
THA,2035,438.6
THA,2036,438.6
THA,2037,438.6
THA,2038,438.6
THA,2039,438.6
THA,2040,438.6
THA,2041,438.6
THA,2042,438.6
THA,2043,438.6
THA,2044,438.6
THA,2045,438.6
THA,2046,438.6
THA,2047,438.6
THA,2048,438.6
THA,2049,438.6
THA,2050,438.6
TJK,1980,21.91
TJK,1981,21.91
TJK,1982,21.91
TJK,1983,21.91
TJK,1984,21.91
TJK,1985,21.91
TJK,1986,21.91
TJK,1987,21.91
TJK,1988,21.91
TJK,1989,21.91
TJK,1990,21.91
TJK,1991,21.91
TJK,1992,21.91
TJK,1993,21.91
TJK,1994,21.91
TJK,1995,21.91
TJK,1996,21.91
TJK,1997,21.91
TJK,1998,21.91
TJK,1999,21.91
TJK,2000,21.91
TJK,2001,21.91
TJK,2002,21.91
TJK,2003,21.91
TJK,2004,21.91
TJK,2005,21.91
TJK,2006,21.91
TJK,2007,21.91
TJK,2008,21.91
TJK,2009,21.91
TJK,2010,21.91
TJK,2011,21.91
TJK,2012,21.91
TJK,2013,21.91
TJK,2014,21.91
TJK,2015,21.91
TJK,2016,21.91
TJK,2017,21.91
TJK,2018,21.91
TJK,2019,21.91
TJK,2020,21.91
TJK,2021,21.91
TJK,2022,21.91
TJK,2023,21.91
TJK,2024,21.91
TJK,2025,21.91
TJK,2026,21.91
TJK,2027,21.91
TJK,2028,21.91
TJK,2029,21.91
TJK,2030,21.91
TJK,2031,21.91
TJK,2032,21.91
TJK,2033,21.91
TJK,2034,21.91
TJK,2035,21.91
TJK,2036,21.91
TJK,2037,21.91
TJK,2038,21.91
TJK,2039,21.91
TJK,2040,21.91
TJK,2041,21.91
TJK,2042,21.91
TJK,2043,21.91
TJK,2044,21.91
TJK,2045,21.91
TJK,2046,21.91
TJK,2047,21.91
TJK,2048,21.91
TJK,2049,21.91
TJK,2050,21.91
TKL,1980,0.0
TKL,1981,0.0
TKL,1982,0.0
TKL,1983,0.0
TKL,1984,0.0
TKL,1985,0.0
TKL,1986,0.0
TKL,1987,0.0
TKL,1988,0.0
TKL,1989,0.0
TKL,1990,0.0
TKL,1991,0.0
TKL,1992,0.0
TKL,1993,0.0
TKL,1994,0.0
TKL,1995,0.0
TKL,1996,0.0
TKL,1997,0.0
TKL,1998,0.0
TKL,1999,0.0
TKL,2000,0.0
TKL,2001,0.0
TKL,2002,0.0
TKL,2003,0.0
TKL,2004,0.0
TKL,2005,0.0
TKL,2006,0.0
TKL,2007,0.0
TKL,2008,0.0
TKL,2009,0.0
TKL,2010,0.0
TKL,2011,0.0
TKL,2012,0.0
TKL,2013,0.0
TKL,2014,0.0
TKL,2015,0.0
TKL,2016,0.0
TKL,2017,0.0
TKL,2018,0.0
TKL,2019,0.0
TKL,2020,0.0
TKL,2021,0.0
TKL,2022,0.0
TKL,2023,0.0
TKL,2024,0.0
TKL,2025,0.0
TKL,2026,0.0
TKL,2027,0.0
TKL,2028,0.0
TKL,2029,0.0
TKL,2030,0.0
TKL,2031,0.0
TKL,2032,0.0
TKL,2033,0.0
TKL,2034,0.0
TKL,2035,0.0
TKL,2036,0.0
TKL,2037,0.0
TKL,2038,0.0
TKL,2039,0.0
TKL,2040,0.0
TKL,2041,0.0
TKL,2042,0.0
TKL,2043,0.0
TKL,2044,0.0
TKL,2045,0.0
TKL,2046,0.0
TKL,2047,0.0
TKL,2048,0.0
TKL,2049,0.0
TKL,2050,0.0
TKM,1980,24.77
TKM,1981,24.77
TKM,1982,24.77
TKM,1983,24.77
TKM,1984,24.77
TKM,1985,24.77
TKM,1986,24.77
TKM,1987,24.77
TKM,1988,24.77
TKM,1989,24.77
TKM,1990,24.77
TKM,1991,24.77
TKM,1992,24.77
TKM,1993,24.77
TKM,1994,24.77
TKM,1995,24.77
TKM,1996,24.77
TKM,1997,24.77
TKM,1998,24.77
TKM,1999,24.77
TKM,2000,24.77
TKM,2001,24.77
TKM,2002,24.77
TKM,2003,24.77
TKM,2004,24.77
TKM,2005,24.77
TKM,2006,24.77
TKM,2007,24.77
TKM,2008,24.77
TKM,2009,24.77
TKM,2010,24.77
TKM,2011,24.77
TKM,2012,24.77
TKM,2013,24.77
TKM,2014,24.77
TKM,2015,24.77
TKM,2016,24.77
TKM,2017,24.77
TKM,2018,24.77
TKM,2019,24.77
TKM,2020,24.77
TKM,2021,24.77
TKM,2022,24.77
TKM,2023,24.77
TKM,2024,24.77
TKM,2025,24.77
TKM,2026,24.77
TKM,2027,24.77
TKM,2028,24.77
TKM,2029,24.77
TKM,2030,24.77
TKM,2031,24.77
TKM,2032,24.77
TKM,2033,24.77
TKM,2034,24.77
TKM,2035,24.77
TKM,2036,24.77
TKM,2037,24.77
TKM,2038,24.77
TKM,2039,24.77
TKM,2040,24.77
TKM,2041,24.77
TKM,2042,24.77
TKM,2043,24.77
TKM,2044,24.77
TKM,2045,24.77
TKM,2046,24.77
TKM,2047,24.77
TKM,2048,24.77
TKM,2049,24.77
TKM,2050,24.77
TLA,1980,0.0
TLA,1981,0.0
TLA,1982,0.0
TLA,1983,0.0
TLA,1984,0.0
TLA,1985,0.0
TLA,1986,0.0
TLA,1987,0.0
TLA,1988,0.0
TLA,1989,0.0
TLA,1990,0.0
TLA,1991,0.0
TLA,1992,0.0
