ISO,Item,Year,DMCi
COG,Fossil fuels,1998,131000.0
COG,Fossil fuels,1999,131000.0
COG,Fossil fuels,2000,195000.0
COG,Fossil fuels,2001,250000.0
COG,Fossil fuels,2002,204000.0
COG,Fossil fuels,2003,312718.0
COG,Fossil fuels,2004,325788.0
COG,Fossil fuels,2005,366038.0
COG,Fossil fuels,2006,407668.0
COG,Fossil fuels,2007,474832.0
COG,Fossil fuels,2008,621766.0
COG,Fossil fuels,2009,259250.0
COG,Fossil fuels,2010,839614.0
COG,Fossil fuels,2011,1635212.0
COG,Fossil fuels,2012,1038274.0
COG,Fossil fuels,2013,771512.0
COG,Fossil fuels,2014,1350988.0
COG,Fossil fuels,2015,1317072.57141
COG,Fossil fuels,2016,1411940.46084
COG,Fossil fuels,2017,1506808.35006
COG,Metal ores,1970,61133.41719099999
COG,Metal ores,1971,248756.104909
COG,Metal ores,1972,599814.181168
COG,Metal ores,1973,458621.77929
COG,Metal ores,1974,299802.20596
COG,Metal ores,1975,257160.27814
COG,Metal ores,1976,232471.79703
COG,Metal ores,1977,9782.015
COG,Metal ores,1978,242211.92453
COG,Metal ores,1979,234248.9381
COG,Metal ores,1980,278885.5864
COG,Metal ores,1981,170010.38555
COG,Metal ores,1982,85968.38098999999
COG,Metal ores,1983,112307.99699
COG,Metal ores,1984,68371.55281000001
COG,Metal ores,1985,102721.6878
COG,Metal ores,1986,134372.819289
COG,Metal ores,1987,40398.349691
COG,Metal ores,1988,66797.553
COG,Metal ores,1989,0.0
COG,Metal ores,1990,0.0
COG,Metal ores,1991,0.0
COG,Metal ores,1992,0.0
COG,Metal ores,1993,27367.489
COG,Metal ores,1994,26887.93
COG,Metal ores,1995,16288.502
COG,Metal ores,1996,0.0
COG,Metal ores,1997,0.0
COG,Metal ores,1998,0.0
COG,Metal ores,1999,0.0
COG,Metal ores,2000,0.0
COG,Metal ores,2001,0.0
COG,Metal ores,2002,2500.0
COG,Metal ores,2003,18750.0
COG,Metal ores,2004,15000.0
COG,Metal ores,2005,8750.0
COG,Metal ores,2006,7500.0
COG,Metal ores,2007,109371.285
COG,Metal ores,2008,48911.426
COG,Metal ores,2009,47478.835
COG,Metal ores,2010,55859.725
COG,Metal ores,2011,99751.601
COG,Metal ores,2012,180916.286
COG,Metal ores,2013,206077.155
COG,Metal ores,2014,306982.488
COG,Metal ores,2015,312298.072529
COG,Metal ores,2016,317613.657057
COG,Metal ores,2017,322929.241585
COG,Non-metallic minerals,1970,475359.372053
COG,Non-metallic minerals,1971,960631.0719
COG,Non-metallic minerals,1972,856458.52318
COG,Non-metallic minerals,1973,616875.765716
COG,Non-metallic minerals,1974,794334.883063
COG,Non-metallic minerals,1975,853084.430995
COG,Non-metallic minerals,1976,748776.793787
COG,Non-metallic minerals,1977,543897.224798
COG,Non-metallic minerals,1978,127599.19835
COG,Non-metallic minerals,1979,231016.824
COG,Non-metallic minerals,1980,604227.94947
COG,Non-metallic minerals,1981,749972.417347
COG,Non-metallic minerals,1982,787104.4620729999
COG,Non-metallic minerals,1983,842504.2902
COG,Non-metallic minerals,1984,1864926.99735
COG,Non-metallic minerals,1985,1356447.77615
COG,Non-metallic minerals,1986,1905899.23875
COG,Non-metallic minerals,1987,1236627.84739
COG,Non-metallic minerals,1988,1262061.25492
COG,Non-metallic minerals,1989,1581860.60296
COG,Non-metallic minerals,1990,1215161.95159
COG,Non-metallic minerals,1991,1148810.72013
COG,Non-metallic minerals,1992,1168106.81276
COG,Non-metallic minerals,1993,1178527.0763
COG,Non-metallic minerals,1994,1246681.66875
COG,Non-metallic minerals,1995,919947.3771
COG,Non-metallic minerals,1996,871456.913075
COG,Non-metallic minerals,1997,1016600.06995
COG,Non-metallic minerals,1998,1131606.94682
COG,Non-metallic minerals,1999,1242253.6238
COG,Non-metallic minerals,2000,1387396.78068
COG,Non-metallic minerals,2001,1915712.37755
COG,Non-metallic minerals,2002,2306364.51443
COG,Non-metallic minerals,2003,2273631.4516
COG,Non-metallic minerals,2004,2452590.98778
COG,Non-metallic minerals,2005,2744188.58495
COG,Non-metallic minerals,2006,2857515.36223
COG,Non-metallic minerals,2007,3534715.6291
COG,Non-metallic minerals,2008,4133873.55291
COG,Non-metallic minerals,2009,4530808.0638
COG,Non-metallic minerals,2010,2698505.0683
COG,Non-metallic minerals,2011,6902885.51465
COG,Non-metallic minerals,2012,7343306.39122
COG,Non-metallic minerals,2013,7776009.894060001
COG,Non-metallic minerals,2014,8122318.24595
COG,Non-metallic minerals,2015,8383191.0458
COG,Non-metallic minerals,2016,8644063.84564
COG,Non-metallic minerals,2017,8904936.6455
COL,Biomass,1970,62571224.9416
COL,Biomass,1971,67429897.7828
COL,Biomass,1972,69706123.771
COL,Biomass,1973,70445696.7162
COL,Biomass,1974,75630413.7238
COL,Biomass,1975,83552949.3124
COL,Biomass,1976,88483546.8714
COL,Biomass,1977,87617147.8703
COL,Biomass,1978,93785700.5189
COL,Biomass,1979,97640269.3482
COL,Biomass,1980,100040677.379
COL,Biomass,1981,98214572.8043
COL,Biomass,1982,96769919.453
COL,Biomass,1983,95282984.3351
COL,Biomass,1984,96056319.7429
COL,Biomass,1985,98493764.5332
COL,Biomass,1986,98996788.8232
COL,Biomass,1987,100801224.423
COL,Biomass,1988,106628947.639
COL,Biomass,1989,112033252.142
COL,Biomass,1990,118528773.839
COL,Biomass,1991,117874718.546
COL,Biomass,1992,115280474.066
COL,Biomass,1993,118544135.781
COL,Biomass,1994,122047750.465
COL,Biomass,1995,127568404.328
COL,Biomass,1996,133858195.684
COL,Biomass,1997,136839995.582
COL,Biomass,1998,133780171.621
COL,Biomass,1999,134141089.48
COL,Biomass,2000,138399106.629
COL,Biomass,2001,137270482.955
COL,Biomass,2002,142824413.139
COL,Biomass,2003,147350393.077
COL,Biomass,2004,154460032.298
COL,Biomass,2005,155589374.12
COL,Biomass,2006,155058949.464
COL,Biomass,2007,154893642.313
COL,Biomass,2008,153132995.869
COL,Biomass,2009,154033065.518
COL,Biomass,2010,145607844.227
COL,Biomass,2011,154848717.167
COL,Biomass,2012,153028829.734
COL,Biomass,2013,155684348.865
COL,Biomass,2014,162629167.226
COL,Biomass,2015,163754224.122
COL,Biomass,2016,164969200.118
COL,Biomass,2017,166184176.113
COL,Fossil fuels,1970,9785004.0002
COL,Fossil fuels,1971,10055324.0002
COL,Fossil fuels,1972,10526755.9996
COL,Fossil fuels,1973,10806120.0002
COL,Fossil fuels,1974,12028036.0001
COL,Fossil fuels,1975,11867934.0
COL,Fossil fuels,1976,12551655.9998
COL,Fossil fuels,1977,12863581.9999
COL,Fossil fuels,1978,12321194.0
COL,Fossil fuels,1979,11607032.0
COL,Fossil fuels,1980,12499822.0
COL,Fossil fuels,1981,12987368.0
COL,Fossil fuels,1982,13588592.0
COL,Fossil fuels,1983,14439676.0
COL,Fossil fuels,1984,15381534.0
COL,Fossil fuels,1985,15221860.0
COL,Fossil fuels,1986,17168108.0
COL,Fossil fuels,1987,16697986.0
COL,Fossil fuels,1988,17216174.0
COL,Fossil fuels,1989,18389380.0
COL,Fossil fuels,1990,20976712.0
COL,Fossil fuels,1991,16867028.0
COL,Fossil fuels,1992,22151248.0
COL,Fossil fuels,1993,18201110.0
COL,Fossil fuels,1994,19503724.0
COL,Fossil fuels,1995,23210728.0
COL,Fossil fuels,1996,22077732.0
COL,Fossil fuels,1997,22884280.0
COL,Fossil fuels,1998,21974476.0
COL,Fossil fuels,1999,19030888.0
COL,Fossil fuels,2000,19560552.0
COL,Fossil fuels,2001,22219116.0
COL,Fossil fuels,2002,19713184.0
COL,Fossil fuels,2003,21703716.0
COL,Fossil fuels,2004,20051228.0
COL,Fossil fuels,2005,22669960.0
COL,Fossil fuels,2006,21358374.0
COL,Fossil fuels,2007,24060319.2
COL,Fossil fuels,2008,25795829.8
COL,Fossil fuels,2009,25556470.02
COL,Fossil fuels,2010,25295931.54
COL,Fossil fuels,2011,25204967.36
COL,Fossil fuels,2012,25469668.14
COL,Fossil fuels,2013,27983489.54
COL,Fossil fuels,2014,30855108.92
COL,Fossil fuels,2015,32861607.6942
COL,Fossil fuels,2016,33927888.6035
COL,Fossil fuels,2017,34994169.5126
COL,Metal ores,1970,4245674.0748
COL,Metal ores,1971,3996859.04133
COL,Metal ores,1972,3929939.70875
COL,Metal ores,1973,4472655.11228
COL,Metal ores,1974,5352763.24907
COL,Metal ores,1975,6179723.642000001
COL,Metal ores,1976,5947249.08426
COL,Metal ores,1977,5262727.769880001
COL,Metal ores,1978,5152060.2611
COL,Metal ores,1979,5474031.32494
COL,Metal ores,1980,9771398.17698
COL,Metal ores,1981,10044951.4108
COL,Metal ores,1982,9444721.554680001
COL,Metal ores,1983,9321276.232460001
COL,Metal ores,1984,15779701.5516
COL,Metal ores,1985,21382475.6981
COL,Metal ores,1986,24318305.9977
COL,Metal ores,1987,17163531.5187
COL,Metal ores,1988,18378213.713
COL,Metal ores,1989,18712246.8983
COL,Metal ores,1990,18707524.9103
COL,Metal ores,1991,21817826.1977
COL,Metal ores,1992,20873726.445
COL,Metal ores,1993,18583156.9137
COL,Metal ores,1994,15506520.0807
COL,Metal ores,1995,16049715.0312
COL,Metal ores,1996,15952276.6571
COL,Metal ores,1997,14450799.4535
COL,Metal ores,1998,12461467.0951
COL,Metal ores,1999,22619221.1881
COL,Metal ores,2000,25541617.0825
COL,Metal ores,2001,16658811.86
COL,Metal ores,2002,16444184.3644
COL,Metal ores,2003,31472187.1798
COL,Metal ores,2004,26844317.3959
COL,Metal ores,2005,26848435.6535
COL,Metal ores,2006,16388266.6683
COL,Metal ores,2007,14474417.9052
COL,Metal ores,2008,24307517.2181
COL,Metal ores,2009,31280628.7322
COL,Metal ores,2010,34668399.5988
COL,Metal ores,2011,36526590.2496
COL,Metal ores,2012,43375335.4729
COL,Metal ores,2013,37645126.0526
COL,Metal ores,2014,38869971.8048
COL,Metal ores,2015,40349842.8024
COL,Metal ores,2016,41829713.8002
COL,Metal ores,2017,43309584.7977
COL,Non-metallic minerals,1970,20426943.893
COL,Non-metallic minerals,1971,18983269.023
COL,Non-metallic minerals,1972,21025840.514
COL,Non-metallic minerals,1973,25164509.454
COL,Non-metallic minerals,1974,26305714.792
COL,Non-metallic minerals,1975,25062163.626
COL,Non-metallic minerals,1976,26017399.587
COL,Non-metallic minerals,1977,25796692.913
COL,Non-metallic minerals,1978,30376154.429
COL,Non-metallic minerals,1979,30621318.569
COL,Non-metallic minerals,1980,25474903.102
COL,Non-metallic minerals,1981,27306368.18
COL,Non-metallic minerals,1982,31349346.446
COL,Non-metallic minerals,1983,30740900.077
COL,Non-metallic minerals,1984,33740319.935
COL,Non-metallic minerals,1985,34950810.131
COL,Non-metallic minerals,1986,38815370.772
COL,Non-metallic minerals,1987,34167298.133
COL,Non-metallic minerals,1988,40419355.112
COL,Non-metallic minerals,1989,40878238.26199999
COL,Non-metallic minerals,1990,35662248.779
COL,Non-metallic minerals,1991,35626107.514
COL,Non-metallic minerals,1992,41197337.4
COL,Non-metallic minerals,1993,49375842.64600001
COL,Non-metallic minerals,1994,58240053.008
COL,Non-metallic minerals,1995,58119994.139
COL,Non-metallic minerals,1996,54874818.686
COL,Non-metallic minerals,1997,50630712.98899999
COL,Non-metallic minerals,1998,52658663.297
COL,Non-metallic minerals,1999,50852091.11399999
COL,Non-metallic minerals,2000,54234223.56600001
COL,Non-metallic minerals,2001,33327492.107
COL,Non-metallic minerals,2002,30752358.923
COL,Non-metallic minerals,2003,35024796.189
COL,Non-metallic minerals,2004,38016059.283
COL,Non-metallic minerals,2005,53654038.453
COL,Non-metallic minerals,2006,55967862.9718
COL,Non-metallic minerals,2007,62795882.8705
COL,Non-metallic minerals,2008,63893952.8717
COL,Non-metallic minerals,2009,60233142.6835
COL,Non-metallic minerals,2010,66464253.448
COL,Non-metallic minerals,2011,75806147.2345
COL,Non-metallic minerals,2012,78014507.6545
COL,Non-metallic minerals,2013,80095165.6636
COL,Non-metallic minerals,2014,82732170.8816
COL,Non-metallic minerals,2015,84774345.4359
COL,Non-metallic minerals,2016,86715662.7232
COL,Non-metallic minerals,2017,88544079.3415
COM,Biomass,1970,520350.6
COM,Biomass,1971,530004.065753
COM,Biomass,1972,507061.49863
COM,Biomass,1973,574736.415891
COM,Biomass,1974,572982.465206
COM,Biomass,1975,537332.215343
COM,Biomass,1976,558785.2827399999
COM,Biomass,1977,556269.33589
COM,Biomass,1978,586172.041096
COM,Biomass,1979,593478.628493
COM,Biomass,1980,549861.019726
COM,Biomass,1981,536622.05315
COM,Biomass,1982,542409.963287
COM,Biomass,1983,545977.928767
COM,Biomass,1984,547976.164658
COM,Biomass,1985,540931.092877
COM,Biomass,1986,570960.681918
COM,Biomass,1987,577792.355342
COM,Biomass,1988,606117.9939720001
COM,Biomass,1989,622427.503561
COM,Biomass,1990,672777.9809590001
COM,Biomass,1991,690104.451507
COM,Biomass,1992,718221.129452
COM,Biomass,1993,722843.3069859999
COM,Biomass,1994,690466.353562
COM,Biomass,1995,784898.5630140001
COM,Biomass,1996,786120.804795
COM,Biomass,1997,781958.254658
COM,Biomass,1998,800803.574794
COM,Biomass,1999,833221.154932
COM,Biomass,2000,808860.366849
COM,Biomass,2001,830250.631507
COM,Biomass,2002,868431.5020549999
COM,Biomass,2003,849451.821781
COM,Biomass,2004,927622.77
COM,Biomass,2005,926923.514247
COM,Biomass,2006,916191.4410959999
COM,Biomass,2007,923673.8583559999
COM,Biomass,2008,941337.6038350001
COM,Biomass,2009,971522.764657
COM,Biomass,2010,1066882.00877
COM,Biomass,2011,1036557.29658
COM,Biomass,2012,1093222.24853
COM,Biomass,2013,1097665.4243
COM,Biomass,2014,1071004.98032
COM,Biomass,2015,1087366.04721
COM,Biomass,2016,1108214.65511
COM,Biomass,2017,1129063.26301
COM,Fossil fuels,1970,0.0
COM,Fossil fuels,1971,0.0
COM,Fossil fuels,1972,0.0
COM,Fossil fuels,1973,0.0
COM,Fossil fuels,1974,0.0
COM,Fossil fuels,1975,0.0
COM,Fossil fuels,1976,0.0
COM,Fossil fuels,1977,0.0
COM,Fossil fuels,1978,0.0
COM,Fossil fuels,1979,0.0
COM,Fossil fuels,1980,0.0
COM,Fossil fuels,1981,0.0
COM,Fossil fuels,1982,0.0
COM,Fossil fuels,1983,0.0
COM,Fossil fuels,1984,0.0
COM,Fossil fuels,1985,0.0
COM,Fossil fuels,1986,0.0
COM,Fossil fuels,1987,0.0
COM,Fossil fuels,1988,0.0
COM,Fossil fuels,1989,0.0
COM,Fossil fuels,1990,0.0
COM,Fossil fuels,1991,0.0
COM,Fossil fuels,1992,0.0
COM,Fossil fuels,1993,0.0
COM,Fossil fuels,1994,0.0
COM,Fossil fuels,1995,0.0
COM,Fossil fuels,1996,0.0
COM,Fossil fuels,1997,0.0
COM,Fossil fuels,1998,0.0
COM,Fossil fuels,1999,0.0
COM,Fossil fuels,2000,0.0
COM,Fossil fuels,2001,0.0
COM,Fossil fuels,2002,0.0
COM,Fossil fuels,2003,0.0
COM,Fossil fuels,2004,0.0
COM,Fossil fuels,2005,0.0
COM,Fossil fuels,2006,0.0
COM,Fossil fuels,2007,0.0
COM,Fossil fuels,2008,0.0
COM,Fossil fuels,2009,0.0
COM,Fossil fuels,2010,0.0
COM,Fossil fuels,2011,0.0
COM,Fossil fuels,2012,0.0
COM,Fossil fuels,2013,0.0
COM,Fossil fuels,2014,0.0
COM,Fossil fuels,2015,0.0
COM,Fossil fuels,2016,0.0
COM,Fossil fuels,2017,0.0
COM,Metal ores,1970,0.0
COM,Metal ores,1971,0.0
COM,Metal ores,1972,0.0
COM,Metal ores,1973,0.0
COM,Metal ores,1974,0.0
COM,Metal ores,1975,0.0
COM,Metal ores,1976,0.0
COM,Metal ores,1977,0.0
COM,Metal ores,1978,0.0
COM,Metal ores,1979,0.0
COM,Metal ores,1980,0.0
COM,Metal ores,1981,0.0
COM,Metal ores,1982,0.0
COM,Metal ores,1983,0.0
COM,Metal ores,1984,0.0
COM,Metal ores,1985,0.0
COM,Metal ores,1986,0.0
COM,Metal ores,1987,0.0
COM,Metal ores,1988,0.0
COM,Metal ores,1989,0.0
COM,Metal ores,1990,0.0
COM,Metal ores,1991,0.0
COM,Metal ores,1992,0.0
COM,Metal ores,1993,0.0
COM,Metal ores,1994,0.0
COM,Metal ores,1995,4393.509
COM,Metal ores,1996,4019.639
COM,Metal ores,1997,4117.123
COM,Metal ores,1998,2465.306
COM,Metal ores,1999,3096.761
COM,Metal ores,2000,3467.81
COM,Metal ores,2001,3060.856
COM,Metal ores,2002,6630.923000000001
COM,Metal ores,2003,5934.475
COM,Metal ores,2004,4055.395
COM,Metal ores,2005,3108.83
COM,Metal ores,2006,5361.571
COM,Metal ores,2007,4452.634
COM,Metal ores,2008,7450.052
COM,Metal ores,2009,14205.776
COM,Metal ores,2010,14745.324
COM,Metal ores,2011,14518.711
COM,Metal ores,2012,12090.132
COM,Metal ores,2013,14706.472
COM,Metal ores,2014,15624.4727087
COM,Metal ores,2015,16542.4734174
COM,Metal ores,2016,17460.4741261
COM,Metal ores,2017,18378.4748349
COM,Non-metallic minerals,1970,0.0
COM,Non-metallic minerals,1971,0.0
COM,Non-metallic minerals,1972,0.0
COM,Non-metallic minerals,1973,0.0
COM,Non-metallic minerals,1974,0.0
COM,Non-metallic minerals,1975,0.0
COM,Non-metallic minerals,1976,0.0
COM,Non-metallic minerals,1977,0.0
COM,Non-metallic minerals,1978,0.0
COM,Non-metallic minerals,1979,0.0
COM,Non-metallic minerals,1980,0.0
COM,Non-metallic minerals,1981,0.0
COM,Non-metallic minerals,1982,0.0
COM,Non-metallic minerals,1983,0.0
COM,Non-metallic minerals,1984,0.0
COM,Non-metallic minerals,1985,0.0
COM,Non-metallic minerals,1986,0.0
COM,Non-metallic minerals,1987,0.0
COM,Non-metallic minerals,1988,0.0
COM,Non-metallic minerals,1989,0.0
COM,Non-metallic minerals,1990,0.0
COM,Non-metallic minerals,1991,0.0
COM,Non-metallic minerals,1992,0.0
COM,Non-metallic minerals,1993,0.0
COM,Non-metallic minerals,1994,0.0
COM,Non-metallic minerals,1995,340933.77695
COM,Non-metallic minerals,1996,188067.25914
COM,Non-metallic minerals,1997,196827.66788
COM,Non-metallic minerals,1998,250372.30122
COM,Non-metallic minerals,1999,272406.50168
COM,Non-metallic minerals,2000,321677.93154
COM,Non-metallic minerals,2001,210600.63044
COM,Non-metallic minerals,2002,226898.55396
COM,Non-metallic minerals,2003,286084.63812
COM,Non-metallic minerals,2004,532873.35031
COM,Non-metallic minerals,2005,807519.6526
COM,Non-metallic minerals,2006,799380.0682
COM,Non-metallic minerals,2007,150654.83625
COM,Non-metallic minerals,2008,403883.33666
COM,Non-metallic minerals,2009,933258.30075
COM,Non-metallic minerals,2010,5037238.5182
COM,Non-metallic minerals,2011,961267.80405
COM,Non-metallic minerals,2012,1047168.94709
COM,Non-metallic minerals,2013,1143507.90805
COM,Non-metallic minerals,2014,1278249.36991
COM,Non-metallic minerals,2015,1412990.83178
COM,Non-metallic minerals,2016,1547732.02737
COM,Non-metallic minerals,2017,1682472.99548
CPV,Biomass,1970,216327.706438
CPV,Biomass,1971,233894.402329
CPV,Biomass,1972,221371.733192
CPV,Biomass,1973,221833.814164
CPV,Biomass,1974,237771.950411
CPV,Biomass,1975,239482.778082
CPV,Biomass,1976,249707.870137
CPV,Biomass,1977,274951.884932
CPV,Biomass,1978,315492.955069
CPV,Biomass,1979,299030.970959
CPV,Biomass,1980,318864.520347
CPV,Biomass,1981,292023.70609
CPV,Biomass,1982,304723.592603
CPV,Biomass,1983,284257.153207
CPV,Biomass,1984,292934.586027
CPV,Biomass,1985,296155.736849
CPV,Biomass,1986,373250.491781
CPV,Biomass,1987,437124.088493
CPV,Biomass,1988,432366.16726
CPV,Biomass,1989,422945.46548
CPV,Biomass,1990,425980.05589
CPV,Biomass,1991,418120.274384
CPV,Biomass,1992,481588.436164
CPV,Biomass,1993,448425.784658
CPV,Biomass,1994,446059.355069
CPV,Biomass,1995,444707.055342
CPV,Biomass,1996,459341.491096
CPV,Biomass,1997,484158.164657
CPV,Biomass,1998,473223.231096
CPV,Biomass,1999,620680.327808
CPV,Biomass,2000,599528.539315
CPV,Biomass,2001,611883.656849
CPV,Biomass,2002,540396.721233
CPV,Biomass,2003,633637.366301
CPV,Biomass,2004,643961.618356
CPV,Biomass,2005,640407.317808
CPV,Biomass,2006,645766.663836
CPV,Biomass,2007,699702.1830130001
CPV,Biomass,2008,781675.8783560001
CPV,Biomass,2009,807392.457945
CPV,Biomass,2010,759744.715068
CPV,Biomass,2011,658309.615616
CPV,Biomass,2012,803394.730637
CPV,Biomass,2013,827691.458741
CPV,Biomass,2014,825927.501633
CPV,Biomass,2015,842111.735816
CPV,Biomass,2016,864267.331785
CPV,Biomass,2017,886696.2052549999
CPV,Fossil fuels,1970,0.0
CPV,Fossil fuels,1971,0.0
CPV,Fossil fuels,1972,0.0
CPV,Fossil fuels,1973,0.0
CPV,Fossil fuels,1974,0.0
CPV,Fossil fuels,1975,0.0
CPV,Fossil fuels,1976,0.0
CPV,Fossil fuels,1977,0.0
CPV,Fossil fuels,1978,0.0
CPV,Fossil fuels,1979,0.0
CPV,Fossil fuels,1980,0.0
CPV,Fossil fuels,1981,0.0
CPV,Fossil fuels,1982,0.0
CPV,Fossil fuels,1983,0.0
CPV,Fossil fuels,1984,0.0
CPV,Fossil fuels,1985,0.0
CPV,Fossil fuels,1986,0.0
CPV,Fossil fuels,1987,0.0
CPV,Fossil fuels,1988,0.0
CPV,Fossil fuels,1989,0.0
CPV,Fossil fuels,1990,0.0
CPV,Fossil fuels,1991,0.0
CPV,Fossil fuels,1992,0.0
CPV,Fossil fuels,1993,0.0
CPV,Fossil fuels,1994,0.0
CPV,Fossil fuels,1995,0.0
CPV,Fossil fuels,1996,0.0
CPV,Fossil fuels,1997,0.0
CPV,Fossil fuels,1998,0.0
CPV,Fossil fuels,1999,0.0
CPV,Fossil fuels,2000,0.0
CPV,Fossil fuels,2001,0.0
CPV,Fossil fuels,2002,0.0
CPV,Fossil fuels,2003,0.0
CPV,Fossil fuels,2004,0.0
CPV,Fossil fuels,2005,0.0
CPV,Fossil fuels,2006,0.0
CPV,Fossil fuels,2007,0.0
CPV,Fossil fuels,2008,0.0
CPV,Fossil fuels,2009,0.0
CPV,Fossil fuels,2010,0.0
CPV,Fossil fuels,2011,0.0
CPV,Fossil fuels,2012,0.0
CPV,Fossil fuels,2013,0.0
CPV,Fossil fuels,2014,0.0
CPV,Fossil fuels,2015,0.0
CPV,Fossil fuels,2016,0.0
CPV,Fossil fuels,2017,0.0
CPV,Metal ores,1970,0.0
CPV,Metal ores,1971,0.0
CPV,Metal ores,1972,0.0
CPV,Metal ores,1973,0.0
CPV,Metal ores,1974,0.0
CPV,Metal ores,1975,0.0
CPV,Metal ores,1976,0.0
CPV,Metal ores,1977,0.0
CPV,Metal ores,1978,476.843
CPV,Metal ores,1979,904.0
CPV,Metal ores,1980,743.0
CPV,Metal ores,1981,0.0
CPV,Metal ores,1982,0.0
CPV,Metal ores,1983,0.0
CPV,Metal ores,1984,0.0
CPV,Metal ores,1985,0.0
CPV,Metal ores,1986,0.0
CPV,Metal ores,1987,0.0
CPV,Metal ores,1988,0.0
CPV,Metal ores,1989,0.0
CPV,Metal ores,1990,0.0
CPV,Metal ores,1991,0.0
CPV,Metal ores,1992,0.0
CPV,Metal ores,1993,0.0
CPV,Metal ores,1994,0.0
CPV,Metal ores,1995,10789.482
CPV,Metal ores,1996,6228.545999999999
CPV,Metal ores,1997,16141.746
CPV,Metal ores,1998,18840.46
CPV,Metal ores,1999,19501.967
CPV,Metal ores,2000,25460.89
CPV,Metal ores,2001,22317.775
CPV,Metal ores,2002,26259.329
CPV,Metal ores,2003,33334.419
CPV,Metal ores,2004,26823.636
CPV,Metal ores,2005,24812.796
CPV,Metal ores,2006,35219.422
CPV,Metal ores,2007,47091.121
