ISO,Name,gppd_idnr,latitude,longitude,Cooling System,Fuel,ELECPRODi
ARG,RIO GRANDE,ARG0000104,-53.7862,-67.7222,No Water Cooling,Hydro,1965.53
ARG,RIO HONDO,ARG0000332,-27.5225,-64.8861,No Water Cooling,Hydro,75.75
ARG,SALTO ANDERSEN,ARG0000271,-38.8244,-64.8296,No Water Cooling,Hydro,27.6
ARG,SALTO GRANDE (MITAD ARGENTINA),ARG0000144,-31.3891,-68.6752,No Water Cooling,Hydro,1477.96
ARG,SAN FRANCISCO,ARG0000105,-31.4391,-62.1119,Cooling tower,Gas,224.04
ARG,SAN MARTIN DE LOS ANDES,ARG0000250,-40.1511,-71.334,Once-through cooling,Oil,19.11
ARG,SAN NICOLAS,ARG0000002,-33.3562,-60.1729,Cooling tower,Coal,3337.83
ARG,SAN PEDRO,ARG0000227,-26.6253,-54.1102,Once-through cooling,Oil,10.03
ARG,SAN ROQUE,ARG0000107,-31.3533,-64.3938,No Water Cooling,Hydro,62.38
ARG,SANTA ISABEL,ARG0000181,-36.2314,-66.9381,Once-through cooling,Oil,10.19
ARG,SANTO TOME,ARG0000135,-28.5497,-56.0722,Once-through cooling,Oil,12.16
ARG,SORRENTO,ARG0000313,-32.9053,-60.6807,Cooling tower,Coal,1171.35
ARG,SUDOESTE,ARG0000108,-31.463,-64.2388,Cooling tower,Gas,784.14
ARG,Saujil,WKS0071209,-28.165,-66.225,No Water Cooling,Solar,58.55
ARG,TARTAGAL,ARG0000283,-22.5099,-63.797,Cooling tower,Gas,95.21
ARG,TENARIS SIDERCA CETE II,ARG0000034,-33.3655,-60.1435,Cooling tower,Gas,914.08
ARG,TOSTADO,ARG0000312,-29.2352,-61.7577,Once-through cooling,Oil,14.49
ARG,ULLUM,ARG0000290,-31.4557,-68.7556,No Water Cooling,Hydro,78.23
ARG,URUGUA-I,ARG0000228,-25.8766,-54.5687,No Water Cooling,Hydro,297.94
ARG,VENADO TUERTO,ARG0000309,-33.7777,-61.9555,Cooling tower,Oil,41.22
ARG,VILLA GESELL,ARG0000009,-37.2487,-56.9973,Cooling tower,Gas,728.13
ARG,VILLA MARIA (LAS PLAYAS),ARG0000109,-39.0872,-67.0881,Cooling tower,Gas,268.84
ARG,VUELTA DE OBLIGADO,ARG0000308,-32.5807,-60.7903,Cooling tower,Gas,3136.56
ARG,YACYRETA,ARG0000136,-27.4827,-56.7397,No Water Cooling,Hydro,3605.49
ARM,Armenian-2,WRI1019028,40.1805,44.1498,Cooling tower,Nuclear,2411.04
ARM,Hrazadan,WRI1019027,40.564,44.7479,Cooling tower,Gas,6712.82
ARM,New Yerevan,WRI1019026,40.1152,44.4973,Cooling tower,Gas,1638.89
ARM,Sevan-Hrazdan Cascade,WRI1003805,40.5078,44.7606,No Water Cooling,Hydro,853.67
ARM,Shamb,WRI1019030,39.4743,46.1306,No Water Cooling,Hydro,226.04
ARM,Spandaryan,WRI1019031,39.6494,45.85,No Water Cooling,Hydro,91.89
ARM,Tatev,WRI1019029,39.3956,46.2578,No Water Cooling,Hydro,263.44
ARM,Yerevan,WRI1019025,40.1138,44.5038,Cooling tower,Gas,3326.17
ATA,McMurdo Station Generator,WRI1023843,-77.847,166.6605,Cooling tower,Oil,0.0
ATA,Ross Island,WRI1022458,-77.8428,166.7271,No Water Cooling,Wind,
AUS,Adelaide Showgrounds,AUS0000432,-34.9453,138.5882,No Water Cooling,Solar,1.52
AUS,Albany Wind Farm,AUS0000065,-35.0641,117.7977,No Water Cooling,Wind,56.49
AUS,Amcor Gawler,AUS0000231,-34.5509,138.7659,Cooling tower,Oil,7.72
AUS,Angaston,AUS0000232,-34.5034,139.0246,Once-through cooling,Oil,96.56
AUS,Anglesea,AUS0000114,-38.3861,144.1828,Cooling tower,Coal,1065.59
AUS,Angurugu,AUS0000615,-13.8584,136.4209,Once-through cooling,Oil,6.95
AUS,Appin (Mine),AUS0000264,-34.2082,150.7722,Cooling tower,Gas,154.2
AUS,Ararat Wind Farm,AUS0000611,-37.2385,143.0794,No Water Cooling,Wind,627.75
AUS,Argyle Diamond Mine,AUS0000220,-16.7162,128.4031,Once-through cooling,Oil,61.8
AUS,Bairnsdale,AUS0000081,-37.8429,147.5639,Cooling tower,Gas,260.7
AUS,Ballarat Base Hospital,AUS0000113,-37.5596,143.8469,Once-through cooling,Gas,8.32
AUS,Banimboola,AUS0000014,-36.5344,147.4594,No Water Cooling,Hydro,51.03
AUS,Bankstown Sports Club,AUS0000399,-33.9197,151.0332,Once-through cooling,Oil,3.86
AUS,Bannerton Solar Farm,AUS0000608,-34.6899,142.7452,No Water Cooling,Solar,185.63
AUS,Barcaldine (Len Wishaw),AUS0000008,-23.5525,145.3142,Cooling tower,Gas,102.61
AUS,Barcaldine KDB,WKS0065252,-23.549,145.318,No Water Cooling,Solar,48.01
AUS,Barcaldine YD,WKS0069521,-23.5388,145.2732,No Water Cooling,Solar,25.33
AUS,Barron Gorge,AUS0000151,-16.8502,145.6465,No Water Cooling,Hydro,194.56
AUS,Bastyan,AUS0000137,-41.736,145.5321,No Water Cooling,Hydro,262.31
AUS,Bayswater,AUS0000265,-32.3953,150.9491,Cooling tower,Coal,17049.59
AUS,Belconnen,AUS0000400,-35.2142,148.9872,Once-through cooling,Waste,0.0
AUS,Bell Bay (Bell Bay Three),AUS0000139,-41.1429,146.903,Cooling tower,Gas,318.94
AUS,Bendeela (Shoalhaven Scheme),AUS0000266,-34.7337,150.4669,No Water Cooling,Hydro,536.34
AUS,Berrimah,AUS0000251,-12.4262,130.9195,Once-through cooling,Gas,27.73
AUS,Berwick,AUS0000080,-38.1197,145.2665,Once-through cooling,Waste,0.0
AUS,Beryl AU,WKS0069215,-32.353,149.468,No Water Cooling,Solar,199.78
AUS,Bidyadanga,AUS0000382,-18.6816,121.7848,Cooling tower,Oil,2.51
AUS,Blayney Wind Farm,AUS0000027,-33.6219,149.1982,No Water Cooling,Wind,25.89
AUS,Blowering,AUS0000267,-35.3986,148.2463,No Water Cooling,Hydro,224.43
AUS,Blue Lake Milling Power Plant,AUS0000376,-36.3164,140.7575,Cooling tower,Oil,1.93
AUS,Bluff Point (Woolnorth) Wind Farm,AUS0000009,-40.7207,144.6869,No Water Cooling,Wind,170.01
AUS,Boco Rock,AUS0000394,-36.5763,149.1267,No Water Cooling,Wind,295.56
AUS,Bodangora Wind Farm,AUS0000422,-32.4146,149.0998,No Water Cooling,Wind,295.56
AUS,Bogong (Mount Beauty Hydro Scheme),AUS0000102,-36.8055,147.228,No Water Cooling,Hydro,844.82
AUS,Braemar 1,AUS0000152,-27.1109,150.9053,Cooling tower,Gas,1397.8
AUS,Braemar 2,AUS0000153,-27.1128,150.9049,Cooling tower,Gas,1439.4
AUS,Bremer Bay Diesel Backup,AUS0000349,-34.4018,119.3888,Cooling tower,Oil,2.51
AUS,Brewer,AUS0000256,-23.8817,133.8281,Cooling tower,Gas,23.57
AUS,Brisbane BNE,WKS0070137,-27.404,153.11,No Water Cooling,Solar,12.53
AUS,Broadmeadows,AUS0000082,-37.6878,144.9663,Cooling tower,Waste,0.0
AUS,Broadwater,AUS0000268,-29.0118,153.4335,Cooling tower,Biomass,214.8763889
AUS,Broken Hill,AUS0000305,-31.9863,141.4203,Cooling tower,Gas,138.67
AUS,Broken Hill Solar Plant,AUS0000477,-31.9867,141.3915,No Water Cooling,Solar,113.15
AUS,Brooklyn,AUS0000079,-37.818,144.8319,Cooling tower,Waste,0.0
AUS,Broome,AUS0000180,-17.981,122.2046,Cooling tower,Gas,109.82
AUS,Brown Mountain,AUS0000269,-36.5951,149.474,No Water Cooling,Hydro,13.19
AUS,Browns Plains,AUS0000078,-27.6721,153.0663,Cooling tower,Waste,0.0
AUS,Bulwer Island,AUS0000461,-27.4036,153.1363,Cooling tower,Gas,91.52
AUS,Bungala I,WKS0066021,-32.427,137.838,No Water Cooling,Solar,268.6
AUS,Bungala II,WKS0070392,-32.408,137.841,No Water Cooling,Solar,267.03
AUS,Burrendong,AUS0000300,-32.6646,149.108,No Water Cooling,Hydro,68.87
AUS,Burrinjuck Power Station,AUS0000048,-35.0025,148.5834,No Water Cooling,Hydro,94.75
AUS,Burrup Peninsula (Karratha Gas Plant),AUS0000181,-20.6286,116.7821,Cooling tower,Gas,665.62
AUS,Burrup Peninsula (Pluto Phase 1),AUS0000182,-20.5937,116.7802,Cooling tower,Gas,443.74
AUS,Butlers Gorge,AUS0000127,-42.2669,146.2618,No Water Cooling,Hydro,57.17
AUS,CSIRO Energy Centre,AUS0000438,-32.8835,151.7275,No Water Cooling,Solar,3.17
AUS,Callide A,AUS0000178,-24.334,150.628,Cooling tower,Coal,193.74
AUS,Callide B,AUS0000177,-24.3449,150.6197,Cooling tower,Coal,4520.72
AUS,Callide C,AUS0000176,-24.3449,150.6182,Cooling tower,Coal,5424.86
AUS,Camballin,AUS0000414,-18.0278,124.1621,Once-through cooling,Gas,2.88
AUS,Canning Vale,AUS0000330,-32.0739,115.8914,Cooling tower,Waste,0.0
AUS,Cannington Mine,AUS0000452,-21.8601,140.9158,Cooling tower,Gas,110.93
AUS,Canunda Wind Farm,AUS0000064,-37.7603,140.4033,No Water Cooling,Wind,120.32
AUS,Cape Bridgewater Wind Farm,AUS0000007,-38.3577,141.385,No Water Cooling,Wind,151.7
AUS,Cape Lambert,AUS0000462,-20.6488,117.1407,Cooling tower,Gas,291.2
AUS,Cape Nelson North Wind Farm,AUS0000112,-38.3676,141.543,No Water Cooling,Wind,57.54
AUS,Cape Nelson South Wind Farm,AUS0000111,-38.412,141.543,No Water Cooling,Wind,115.08
AUS,Cape Preston,AUS0000457,-21.0767,116.159,Cooling tower,Gas,1248.04
AUS,Cape Sir William Grant Wind Farm,AUS0000110,-38.3976,141.6209,No Water Cooling,Wind,141.24
AUS,Capital Hill Wind Farm,AUS0000047,-35.166,149.5186,No Water Cooling,Wind,366.19
AUS,Capral (Aluminium Smelter),AUS0000270,-32.7897,151.4813,Cooling tower,Gas,832.02
AUS,Carnarvon,AUS0000386,-24.8692,113.6754,Once-through cooling,Gas,41.6
AUS,Catagunya,AUS0000126,-42.4524,146.5977,No Water Cooling,Hydro,152.36
AUS,Cathedral Rocks Wind Farm,AUS0000063,-34.8509,135.5852,No Water Cooling,Wind,172.63
AUS,Cawse Nickel Mine,AUS0000415,-30.3808,121.1635,Cooling tower,Gas,58.24
AUS,Cethana,AUS0000144,-41.4787,146.1349,No Water Cooling,Hydro,294.9
AUS,Challicum Hills Wind Farm,AUS0000006,-37.3898,143.114,No Water Cooling,Wind,137.32
AUS,Channel Island,AUS0000261,-12.555,130.8666,Cooling tower,Gas,859.76
AUS,Charlestown Square,AUS0000401,-32.9643,151.6936,Cooling tower,Gas,7.76
AUS,Childers,WKS0068499,-25.28,152.38,No Water Cooling,Solar,186.48
AUS,Christmas Creek Iron Ore Mine,AUS0000221,-22.399,119.732,Cooling tower,Oil,112.01
AUS,Clare Solar Farm,AUS0000528,-19.8398,147.2105,No Water Cooling,Solar,315.99
AUS,Claytons,AUS0000083,-37.9502,145.1187,Once-through cooling,Waste,0.0
AUS,Clements Gap Wind Farm,AUS0000025,-33.5086,138.1192,No Water Cooling,Wind,149.09
AUS,Clermont Solar Farm,AUS0000619,-22.8446,147.5855,No Water Cooling,Solar,253.93
AUS,Cloudbreak,AUS0000324,-22.3247,119.404,Once-through cooling,Oil,84.98
AUS,Clover,AUS0000103,-36.7853,147.2205,No Water Cooling,Hydro,94.88
AUS,Cluny,AUS0000125,-42.5064,146.6812,No Water Cooling,Hydro,73.67
AUS,Cockburn,AUS0000183,-32.2001,115.7737,Cooling tower,Gas,665.62
AUS,Codrington Wind Farm,AUS0000015,-38.2835,141.9547,No Water Cooling,Wind,47.6
AUS,Collgar Wind Farm,AUS0000307,-31.5432,118.4566,No Water Cooling,Wind,538.82
AUS,Collie (Bluewaters),AUS0000184,-33.331,116.229,Cooling tower,Coal,2686.6
AUS,Collie A,AUS0000208,-33.3422,116.2612,Cooling tower,Coal,2195.78
AUS,Collinsville,AUS0000179,-20.5447,147.8049,Cooling tower,Coal,1227.05
AUS,Collinsville Solar Farm,AUS0000590,-20.5411,147.8074,No Water Cooling,Solar,102.8
AUS,Colongra,AUS0000271,-33.2099,151.5448,Cooling tower,Gas,2007.96
AUS,Condamine A,AUS0000154,-26.6682,150.27,Cooling tower,Gas,399.37
AUS,Condong Sugar Mill,AUS0000263,-28.3138,153.4341,Cooling tower,Biomass,178.0277778
AUS,Copeton,AUS0000301,-29.9102,150.9235,No Water Cooling,Hydro,65.1
AUS,Coral Bay Diesel Backup,AUS0000351,-23.1521,113.7762,Cooling tower,Oil,4.320000000000001
AUS,Corio,AUS0000336,-38.0587,144.4056,Cooling tower,Waste,0.0
AUS,Crookwell Wind Farm,AUS0000046,-34.5165,149.5425,No Water Cooling,Wind,12.55
AUS,Crowlands Wind Farm,AUS0000518,-37.1216,143.1537,No Water Cooling,Wind,209.25
AUS,Cullerin Range Wind Farm,AUS0000003,-34.805,149.4001,No Water Cooling,Wind,78.46
AUS,Daandine,AUS0000155,-27.0863,150.943,Cooling tower,Gas,91.52
AUS,Dampier,AUS0000185,-20.648,116.7219,Cooling tower,Gas,332.81
AUS,Darling Downs,AUS0000156,-27.1169,150.8942,Cooling tower,Gas,1786.08
AUS,Darling Downs Solar Farm,AUS0000526,-27.1169,150.8942,No Water Cooling,Solar,271.07
AUS,Darlot Gold Mine,AUS0000321,-27.8972,121.2698,Cooling tower,Gas,32.44
AUS,Dartmouth (Mount Beauty Hydro Scheme),AUS0000109,-36.5564,147.5206,No Water Cooling,Hydro,515.46
AUS,Darwin DRW,WKS0068285,-12.4157,130.8908,No Water Cooling,Solar,6.5
AUS,Daydream Solar Farm ,AUS0000531,-20.4947,147.7707,No Water Cooling,Solar,121.95
AUS,DeGrussa,WKS0065085,-25.55,119.317,No Water Cooling,Solar,24.59
AUS,Denham Diesel Backup,AUS0000353,-25.9167,113.534,Cooling tower,Oil,3.09
AUS,Derby,AUS0000366,-17.3141,123.6441,Once-through cooling,Gas,34.75
AUS,Devils Gate,AUS0000136,-41.3505,146.2632,No Water Cooling,Hydro,208.17
AUS,Diamantina,AUS0000459,-20.7837,139.4833,Cooling tower,Gas,671.16
AUS,Dry Creek,AUS0000233,-34.8475,138.5818,Cooling tower,Gas,432.65
AUS,Dubbo,WKS0064626,-32.273,148.658,No Water Cooling,Solar,70.67
AUS,EarthPower Biomass Plant,AUS0000272,-33.8204,151.042,Once-through cooling,Waste,0.0
AUS,Eastern Creek,AUS0000045,-33.8142,150.8537,Cooling tower,Waste,0.0
AUS,Eastern Creek 2,AUS0000044,-33.8125,150.8617,Cooling tower,Waste,0.0
AUS,Eildon,AUS0000084,-37.222,145.9215,No Water Cooling,Hydro,397.2
AUS,Eildon Small Hydro,AUS0000335,-37.2431,145.8974,No Water Cooling,Hydro,19.87
AUS,Elliott,AUS0000488,-17.5504,133.5393,Once-through cooling,Oil,1.93
AUS,Emerald Solar Farm,AUS0000581,-23.5084,148.1347,No Water Cooling,Solar,160.88
AUS,Emu Downs,WKS0068582,-30.489,115.416,No Water Cooling,Solar,46.6
AUS,Emu Downs Wind Farm,AUS0000043,-30.4882,115.3768,No Water Cooling,Wind,207.15
AUS,Energy Brix,AUS0000085,-38.2546,146.4137,Cooling tower,Coal,1259.34
AUS,Eraring,AUS0000306,-33.0617,151.5223,Cooling tower,Oil,80.15
AUS,Esperance,AUS0000186,-33.8762,121.8998,Once-through cooling,Gas,91.52
AUS,Esperance Wind Farm Nine Mile Beach,AUS0000042,-33.8927,121.7778,No Water Cooling,Wind,9.41
AUS,Esperance Wind Farm Ten Mile Lagoon,AUS0000391,-33.8802,121.769,No Water Cooling,Wind,5.3
AUS,Exmouth,AUS0000372,-21.9465,114.125,Cooling tower,Gas,22.18
AUS,Fisher,AUS0000135,-41.6732,146.2687,No Water Cooling,Hydro,140.86
AUS,Fitzroy Crossing,AUS0000367,-18.1956,125.5597,Once-through cooling,Gas,11.26
AUS,Gannawarra Solar Farm,AUS0000601,-35.6762,143.4553,No Water Cooling,Solar,111.93
AUS,Geraldton,AUS0000187,-28.7701,114.6485,Once-through cooling,Gas,58.24
AUS,German Creek,AUS0000157,-22.9281,148.5515,Cooling tower,Gas,125.35
AUS,Gladstone,AUS0000158,-23.8508,151.2187,Cooling tower,Coal,10849.73
AUS,Glenbawn,AUS0000275,-32.1097,150.9982,No Water Cooling,Hydro,17.66
AUS,Glennies Creek,AUS0000276,-32.4598,151.1286,Once-through cooling,Gas,36.05
AUS,Glenorchy,AUS0000418,-42.8415,147.255,Once-through cooling,Waste,0.0
AUS,Goondiwindi,WKS0069520,-28.325,150.375,No Water Cooling,Solar,8.25
AUS,Gordon,AUS0000143,-42.7405,145.9828,No Water Cooling,Hydro,955.62
AUS,Gosnells,AUS0000331,-32.0228,116.0129,Once-through cooling,Waste,0.0
AUS,Grange Avenue,AUS0000041,-33.7029,150.8312,Cooling tower,Waste,0.0
AUS,Grasmere Wind Farm (Albany Stage II),AUS0000309,-35.0507,117.7638,No Water Cooling,Wind,36.09
AUS,Greenough River Solar Farm,AUS0000474,-28.9043,115.1119,No Water Cooling,Solar,20.6
AUS,Griffith Solar Farm,AUS0000511,-34.3155,146.1094,No Water Cooling,Solar,74.55
AUS,Gullen,WKS0068350,-34.61,149.476,No Water Cooling,Solar,19.97
AUS,Gullen Range Wind Farm,AUS0000482,-34.6149,149.4597,No Water Cooling,Wind,432.89
AUS,Gunning,AUS0000040,-34.6977,149.3861,No Water Cooling,Wind,122.93
AUS,Guthega,AUS0000303,-36.3501,148.4135,No Water Cooling,Hydro,258.31
AUS,Hallam Road,AUS0000077,-38.0535,145.2699,Once-through cooling,Waste,0.0
AUS,Hallet 5 - The Bluff,AUS0000454,-33.3855,138.7928,No Water Cooling,Wind,137.32
AUS,Hallett,AUS0000250,-33.3487,138.7517,Cooling tower,Gas,633.17
AUS,Hallett 1 Brown Hill Wind Farm,AUS0000453,-33.3397,138.7323,No Water Cooling,Wind,247.17
AUS,Hallett 2 Hallet Hill Wind Farm,AUS0000455,-33.5226,138.8552,No Water Cooling,Wind,186.75
AUS,Halls Creek,AUS0000368,-18.2328,127.6619,Once-through cooling,Gas,10.23
AUS,Hamilton Solar Farm,AUS0000530,-20.5048,147.7671,No Water Cooling,Solar,168.63
AUS,Haughton River Solar Farm,AUS0000592,-19.733,147.0483,No Water Cooling,Solar,1173.5
AUS,Hayman Solar Farm,AUS0000532,-20.4877,147.7449,No Water Cooling,Solar,451.48
AUS,Hazelwood,AUS0000087,-38.2731,146.3923,Cooling tower,Coal,10333.08
AUS,Henderson,AUS0000355,-32.165,115.8008,Cooling tower,Waste,0.0
AUS,Highbury,AUS0000343,-34.849,138.7203,Cooling tower,Waste,0.0
AUS,Hobart,AUS0000419,-42.8883,147.2888,Once-through cooling,Waste,0.0
AUS,Hopetoun Diesel Backup,AUS0000412,-33.905,120.1299,Cooling tower,Oil,2.51
AUS,Hopetoun Wind Turbines,AUS0000413,-33.9078,120.1297,No Water Cooling,Wind,3.13
AUS,Hughendon,WKS0069764,-20.875,144.17,No Water Cooling,Solar,48.01
AUS,Hume,AUS0000076,-36.1066,147.0326,No Water Cooling,Hydro,247.46
AUS,Hunter,AUS0000277,-32.836,151.4505,Cooling tower,Oil,56.0
AUS,Hunter Valley,AUS0000278,-32.3893,150.9664,Cooling tower,Gas,138.67
AUS,Inkerman Sugar Mill,AUS0000145,-19.6422,147.4016,Cooling tower,Biomass,62.34096692111958
AUS,Invicta Sugar Mill,AUS0000056,-19.5167,147.1065,Cooling tower,Biomass,890.5852417302799
AUS,Isis Central Sugar Mill,AUS0000159,-25.194,152.2086,Cooling tower,Biomass,148.4308736217133
AUS,Jacks Gully,AUS0000039,-34.0734,150.7427,Cooling tower,Waste,0.0
AUS,Jeeralang A,AUS0000088,-38.2753,146.4263,Cooling tower,Gas,565.77
AUS,Jeeralang B,AUS0000089,-38.2746,146.4249,Cooling tower,Gas,632.34
AUS,Jindabyne Dam Mini Hydro,AUS0000021,-36.4351,148.6333,No Water Cooling,Hydro,4.86
AUS,John Butters,AUS0000134,-42.1548,145.5345,No Water Cooling,Hydro,414.06
AUS,Jounama,AUS0000038,-35.562,148.3055,No Water Cooling,Hydro,48.76
AUS,Jundee Gold Mine,AUS0000222,-26.3712,120.5776,Cooling tower,Gas,58.24
AUS,KRC Cogeneration Plant,AUS0000332,-27.4453,153.1185,Cooling tower,Gas,11.64
AUS,Kalamia Sugar Mill,AUS0000160,-19.5223,147.4152,Cooling tower,Biomass,53.4351145038168
AUS,Kalamunda,AUS0000329,-31.9768,115.9988,Cooling tower,Oil,2.51
AUS,Kalbarri Wind Farm,AUS0000405,-27.8995,114.1946,No Water Cooling,Wind,4.44
AUS,Kalgoorlie (Parkeston),AUS0000188,-30.7378,121.5065,Cooling tower,Gas,305.07
AUS,Kalgoorlie Nickel Smelter,AUS0000209,-30.8737,121.4842,Cooling tower,Gas,116.48
AUS,Kambalda,AUS0000210,-31.1919,121.6741,Cooling tower,Gas,116.48
AUS,Kangaroo Valley (Shoalhaven Scheme),AUS0000279,-34.723,150.4795,No Water Cooling,Hydro,360.88
AUS,Karadoc Solar Farm,AUS0000448,-34.4154,142.2521,No Water Cooling,Solar,2.79
AUS,Kareeya,AUS0000161,-17.767,145.5779,No Water Cooling,Hydro,220.81
AUS,Karratha,AUS0000189,-20.7626,116.8375,Cooling tower,Gas,238.51
AUS,Katherine,AUS0000259,-14.4587,132.2445,Once-through cooling,Gas,96.23
AUS,Kemerton,AUS0000211,-33.1633,115.7805,Cooling tower,Gas,723.58
AUS,Kiata Wind Farm,AUS0000506,-36.3966,141.7474,No Water Cooling,Wind,81.21
AUS,Kidston I,WKS0066503,-18.89,144.14,No Water Cooling,Solar,120.93
AUS,King Island (Currie),AUS0000449,-39.9388,143.892,Cooling tower,Oil,16.51
AUS,Kogan Creek,AUS0000162,-26.9177,150.7493,Cooling tower,Coal,4804.88
AUS,Koombooloomba,AUS0000055,-17.8313,145.6034,No Water Cooling,Hydro,21.28
AUS,Kununurra,AUS0000370,-15.7796,128.7395,Once-through cooling,Oil,23.94
AUS,Kwinana,AUS0000194,-32.197,115.7759,Cooling tower,Gas,58.24
AUS,Kwinana (Alcoa Refinery),AUS0000190,-32.1946,115.7797,Cooling tower,Gas,206.62
AUS,Kwinana Cogeneration,AUS0000193,-32.2225,115.7661,Cooling tower,Gas,341.13
AUS,Kwinana High Efficiency Gas Turbine Plant,AUS0000195,-32.1973,115.7754,Cooling tower,Gas,554.68
AUS,Kwinana NewGen,AUS0000196,-32.202,115.7728,Cooling tower,Gas,887.49
AUS,Kwinana Swift,AUS0000197,-32.2243,115.7783,Cooling tower,Gas,332.81
AUS,Ladbroke Grove,AUS0000244,-37.4567,140.7827,Cooling tower,Gas,221.87
AUS,Lake Bonney Stage 1 Wind Farm,AUS0000483,-37.7815,140.4058,No Water Cooling,Wind,210.56
AUS,Lake Bonney Stage 2 Wind Farm,AUS0000062,-37.8149,140.4195,No Water Cooling,Wind,415.88
AUS,Lake Bonney Stage 3 Wind Farm,AUS0000484,-37.7505,140.393,No Water Cooling,Wind,102.01
AUS,Lake Cargelligo CSP,WKS0071027,-33.311,146.4092,No Water Cooling,Solar,6.12
AUS,Lake Echo,AUS0000124,-42.2537,146.6207,No Water Cooling,Hydro,109.4
AUS,Lake Glenmaggie,AUS0000086,-37.9047,146.8011,No Water Cooling,Hydro,14.83
AUS,Lake Keepit,AUS0000304,-30.8792,150.4914,No Water Cooling,Hydro,20.57
AUS,Lake William Hovell,AUS0000099,-36.9129,146.3921,No Water Cooling,Hydro,9.84
AUS,Lakeland QLD,WKS0064540,-15.869,144.862,No Water Cooling,Solar,25.31
AUS,Landfill Management Services Shoal Bay,AUS0000252,-12.3892,130.9254,Once-through cooling,Waste,0.0
AUS,Laverton,AUS0000371,-28.6216,122.3965,Cooling tower,Oil,2.89
AUS,Laverton (Granny Smith Gold Mine),AUS0000219,-28.8096,122.415,Cooling tower,Oil,59.1
AUS,Laverton North,AUS0000090,-37.8416,144.7887,Cooling tower,Gas,865.3
AUS,Leichhardt,AUS0000460,-20.7835,139.4864,Cooling tower,Gas,166.4
AUS,Leinster Nickel Mine,AUS0000212,-27.8141,120.699,Cooling tower,Gas,163.63
AUS,Lemonthyme,AUS0000132,-41.6038,146.139,No Water Cooling,Hydro,251.67
AUS,Leonards Hill,AUS0000341,-37.4271,144.1222,No Water Cooling,Wind,10.72
AUS,Leonora,AUS0000409,-28.8811,121.3213,Cooling tower,Gas,12.28
AUS,Liapootah,AUS0000123,-42.3763,146.5099,No Water Cooling,Hydro,294.93
AUS,Liddell,AUS0000280,-32.3713,150.9776,Cooling tower,Coal,14207.99
AUS,Liddell Solar Thermal,AUS0000473,-32.3761,150.9797,No Water Cooling,Solar,20.1
AUS,Lilyvale Solar Farm,AUS0000582,-23.0875,148.439,No Water Cooling,Solar,248.6
AUS,Lincoln Gap,AUS0000620,-32.5645,137.5572,No Water Cooling,Wind,26.15
AUS,Longford,AUS0000091,-38.2236,147.1657,Once-through cooling,Gas,85.97
AUS,Lonsdale,AUS0000234,-35.1097,138.491,Cooling tower,Oil,38.62
AUS,Lower Lake Margaret,AUS0000131,-42.0147,145.5261,No Water Cooling,Hydro,8.67
AUS,Lower Rubicon,AUS0000338,-37.3027,145.8458,No Water Cooling,Hydro,45.05
AUS,Loy Yang A,AUS0000092,-38.2536,146.5746,Cooling tower,Coal,14078.82
AUS,Loy Yang B,AUS0000075,-38.2564,146.5864,Cooling tower,Coal,6458.17
AUS,Lucas Heights I,AUS0000037,-34.0293,151.0021,Once-through cooling,Waste,0.0
AUS,Lucas Heights II,AUS0000036,-34.0481,150.9739,Cooling tower,Waste,0.0
AUS,Macarthur Wind Farm,AUS0000417,-38.0648,142.1844,No Water Cooling,Wind,1098.57
AUS,Mackay,AUS0000146,-21.1446,149.1591,Cooling tower,Gas,83.2
AUS,Mackintosh,AUS0000142,-41.6997,145.6461,No Water Cooling,Hydro,262.86
AUS,Macknade Sugar Mill,AUS0000174,-18.589,146.258,Cooling tower,Biomass,47.49787955894826
AUS,Mandurah,AUS0000357,-32.5079,115.759,Cooling tower,Waste,0.0
AUS,Manildra Solar Farm,AUS0000604,-33.1733,148.718,No Water Cooling,Solar,106.12
AUS,Marble Bar Diesel Backup,AUS0000365,-21.1649,119.7419,Once-through cooling,Oil,2.47
AUS,Maryborough,AUS0000346,-25.5476,152.7171,Once-through cooling,Biomass,44.529262086514
AUS,Maryvale Mill,AUS0000308,-38.1809,146.4479,Cooling tower,Biomass,323.5793044953351
AUS,McArthur River Mine,AUS0000424,-16.4335,136.0935,Cooling tower,Gas,216.32
AUS,McKay Creek (Mount Beauty Hydro Scheme),AUS0000104,-36.8584,147.2345,No Water Cooling,Hydro,429.26
AUS,Meadowbank,AUS0000122,-42.6112,146.8457,No Water Cooling,Hydro,145.13
AUS,Meekatharra,AUS0000408,-26.5952,118.483,Cooling tower,Oil,5.6
AUS,Melbourne,AUS0000333,-37.8086,144.9685,Cooling tower,Gas,3.32
AUS,Merredin,AUS0000450,-31.5423,118.227,Cooling tower,Gas,227.42
AUS,Mica Creek,AUS0000446,-20.7776,139.4906,Cooling tower,Gas,901.36
AUS,Millmerran,AUS0000163,-27.9615,151.2789,Cooling tower,Coal,5528.2
AUS,Mintaro,AUS0000249,-33.9031,138.7383,Cooling tower,Gas,249.6
AUS,Moorabool North Wind Farm,AUS0000602,-37.655,144.1913,No Water Cooling,Wind,342.65
AUS,Moorabool South Wind Farm,AUS0000603,-37.7402,144.1622,No Water Cooling,Wind,342.65
AUS,Moranbah,AUS0000164,-21.9851,148.0246,Once-through cooling,Gas,34.83
