ISO,Year,AGVA
PAK,2016,46911423420.2058
PAK,2017,47935231729.985
PAK,2018,49850650048.0958
PAK,2019,50137402309.0477
PAN,2000,969890424.661497
PAN,2001,1032628782.59461
PAN,2002,1066915966.03402
PAN,2003,1165886720.62261
PAN,2004,1181693024.41847
PAN,2005,1212210911.01724
PAN,2006,1255629345.30726
PAN,2007,1270572231.46627
PAN,2008,1308841550.22567
PAN,2009,1135303714.5585
PAN,2010,1063700000.0
PAN,2011,1070593553.98681
PAN,2012,1077117810.43861
PAN,2013,1127342275.19963
PAN,2014,1149253928.94341
PAN,2015,1150977317.44011
PAN,2016,1159101863.21028
PAN,2017,1171781078.57887
PAN,2018,1199109096.16942
PAN,2019,1229637692.39671
PER,2000,7428773460.33425
PER,2001,7280249801.70615
PER,2002,7633857000.59106
PER,2003,7723662003.48247
PER,2004,7935221866.06318
PER,2005,8218021274.20679
PER,2006,8904943195.36172
PER,2007,9255959865.31707
PER,2008,9945472315.40157
PER,2009,9975695152.9131
PER,2010,10073271742.5932
PER,2011,10891447129.5125
PER,2012,11084441534.7647
PER,2013,11373285510.4106
PER,2014,11249371876.6133
PER,2015,11694079342.8544
PER,2016,11897435863.8249
PER,2017,12250611307.8882
PER,2018,13423689158.1572
PER,2019,13550193320.884
PHL,2000,20324031740.4707
PHL,2001,21109337869.8466
PHL,2002,21870971757.5529
PHL,2003,22871513744.4875
PHL,2004,24012599062.6478
PHL,2005,24852298674.8728
PHL,2006,25990915486.9068
PHL,2007,27386631895.4812
PHL,2008,28315056324.0976
PHL,2009,28274085191.6927
PHL,2010,28648357816.1972
PHL,2011,29617840666.9894
PHL,2012,30530054988.9899
PHL,2013,31425533991.1181
PHL,2014,32014138633.0463
PHL,2015,32249800778.3466
PHL,2016,31939234768.3559
PHL,2017,33296379082.5266
PHL,2018,33668517250.7475
PHL,2019,34074206110.9476
PLW,2000,6665226.04330899
PLW,2001,6702809.18733979
PLW,2002,6792202.29308107
PLW,2003,6893235.52237845
PLW,2004,7091345.86054892
PLW,2005,7393228.28061821
PLW,2006,8502311.42572155
PLW,2007,7818663.38470779
PLW,2008,8076800.24239304
PLW,2009,7468546.72715767
PLW,2010,7093400.0
PLW,2011,6973499.11944829
PLW,2012,6678692.06859938
PLW,2013,6866912.10570911
PLW,2014,6462170.55460815
PLW,2015,6226172.75545116
PLW,2016,6707450.02091444
PLW,2017,7271273.26061542
PLW,2018,6894604.94867917
PLW,2019,6894604.94867917
PNG,2000,2562891375.56297
PNG,2001,2562891375.56297
PNG,2002,2562891375.56297
PNG,2003,2562891375.56297
PNG,2004,2562891375.56297
PNG,2005,2562891375.56297
PNG,2006,2562891375.56297
PNG,2007,2534586484.41789
PNG,2008,2568580628.3137
PNG,2009,2717855241.30709
PNG,2010,2794343263.86612
PNG,2011,2818130046.96116
PNG,2012,2986122836.05236
PNG,2013,3125550049.67057
PNG,2014,3231650758.57028
PNG,2015,3146294098.52596
PNG,2016,3229610360.3222
PNG,2017,3305445161.87552
PNG,2018,3456774698.60748
PNG,2019,3456774698.60748
POL,2000,10216694856.2332
POL,2001,11044605843.5313
POL,2002,11274566378.1382
POL,2003,11609591085.4641
POL,2004,12583059728.7169
POL,2005,12367459290.9495
POL,2006,11695685338.109
POL,2007,12300567107.7505
POL,2008,12125460153.2186
POL,2009,13493350578.7152
POL,2010,13712400092.8597
POL,2011,13675952641.5282
POL,2012,12478559347.3286
POL,2013,13407256326.0704
POL,2014,13556793685.5371
POL,2015,12278181275.495
POL,2016,12535668092.7271
POL,2017,12649354956.3891
POL,2018,11501641627.6987
POL,2019,11490991277.8165
PRI,2000,822000000.0
PRI,2001,822000000.0
PRI,2002,822000000.0
PRI,2003,822000000.0
PRI,2004,822000000.0
PRI,2005,822000000.0
PRI,2006,822000000.0
PRI,2007,822000000.0
PRI,2008,822000000.0
PRI,2009,822000000.0
PRI,2010,822000000.0
PRI,2011,822000000.0
PRI,2012,822000000.0
PRI,2013,822000000.0
PRI,2014,822000000.0
PRI,2015,822000000.0
PRI,2016,822000000.0
PRI,2017,822000000.0
PRI,2018,822000000.0
PRI,2019,822000000.0
PRK,2000,0.0
PRK,2001,0.0
PRK,2002,0.0
PRK,2003,0.0
PRK,2004,0.0
PRK,2005,0.0
PRK,2006,0.0
PRK,2007,0.0
PRK,2008,0.0
PRK,2009,0.0
PRK,2010,0.0
PRK,2011,0.0
PRK,2012,0.0
PRK,2013,0.0
PRK,2014,0.0
PRK,2015,0.0
PRK,2016,0.0
PRK,2017,0.0
PRK,2018,0.0
PRK,2019,0.0
PRT,2000,4680985623.75946
PRT,2001,4557729427.44167
PRT,2002,4742105354.40209
PRT,2003,4639682258.26093
PRT,2004,4914729685.07786
PRT,2005,4650710842.96688
PRT,2006,4777421280.26453
PRT,2007,4568395177.29287
PRT,2008,4737601151.75465
PRT,2009,4579736092.36829
PRT,2010,4607948163.65694
PRT,2011,4650668312.87402
PRT,2012,4628611143.46212
PRT,2013,4771485674.17911
PRT,2014,4770490204.193
PRT,2015,5014533193.31164
PRT,2016,4954968469.18937
PRT,2017,5055408599.75072
PRT,2018,5001840618.72236
PRT,2019,5172447428.11787
PRY,2000,1589543647.39022
PRY,2001,1773858486.09054
PRY,2002,1855184560.17509
PRY,2003,2032351451.2413
PRY,2004,2129285450.94511
PRY,2005,2130576624.91727
PRY,2006,2230834262.22689
PRY,2007,2578802233.27835
PRY,2008,2800120348.19993
PRY,2009,2443144958.74319
PRY,2010,3538073906.99365
PRY,2011,3732873662.7808
PRY,2012,2655012568.46901
PRY,2013,3854278224.97867
PRY,2014,4010270679.28229
PRY,2015,3991165526.01149
PRY,2016,4116526160.39771
PRY,2017,4362450684.11253
PRY,2018,4545525717.08604
PRY,2019,4383893169.42946
PSE,2000,533573307.955159
PSE,2001,445168856.482667
PSE,2002,366653716.530827
PSE,2003,414002541.387281
PSE,2004,768907935.863609
PSE,2005,643218510.249645
PSE,2006,822244124.213517
PSE,2007,669134767.607063
PSE,2008,893093687.8425
PSE,2009,963766348.690887
PSE,2010,871600000.0
PSE,2011,914587375.685001
PSE,2012,960493647.249848
PSE,2013,928208889.790948
PSE,2014,953417536.025979
PSE,2015,915648792.368581
PSE,2016,1010910939.71991
PSE,2017,950056383.194642
PSE,2018,965093119.545362
PSE,2019,965446925.106556
PYF,2000,0.0
PYF,2001,0.0
PYF,2002,0.0
PYF,2003,0.0
PYF,2004,0.0
PYF,2005,0.0
PYF,2006,0.0
PYF,2007,0.0
PYF,2008,0.0
PYF,2009,0.0
PYF,2010,0.0
PYF,2011,0.0
PYF,2012,0.0
PYF,2013,0.0
PYF,2014,0.0
PYF,2015,0.0
PYF,2016,0.0
PYF,2017,0.0
PYF,2018,0.0
PYF,2019,0.0
QAT,2000,85541139.5327363
QAT,2001,85541139.5327363
QAT,2002,63721950.3185891
QAT,2003,70912364.9459786
QAT,2004,71656200.9419152
QAT,2005,85045248.8687783
QAT,2006,98930187.4595994
QAT,2007,108848000.738757
QAT,2008,148767199.187367
QAT,2009,123476775.325515
QAT,2010,147527472.527473
QAT,2011,155461723.150799
QAT,2012,162549229.18799
QAT,2013,172093938.673619
QAT,2014,215223940.411259
QAT,2015,231884777.824313
QAT,2016,252733866.873871
QAT,2017,304864063.604748
QAT,2018,352684455.671078
QAT,2019,363046673.804128
ROU,2000,8438097584.63989
ROU,2001,10815655056.4854
ROU,2002,10195969524.8681
ROU,2003,10737977509.794
ROU,2004,12742023517.5936
ROU,2005,10557987661.235
ROU,2006,10912676090.5159
ROU,2007,8015620207.57634
ROU,2008,9900048865.41788
ROU,2009,9688658378.21864
ROU,2010,8310456590.83042
ROU,2011,10328337962.8927
ROU,2012,7676198387.13702
ROU,2013,10239297201.6658
ROU,2014,10756843915.6068
ROU,2015,9566525507.48556
ROU,2016,9974994036.095
ROU,2017,11426189297.0073
ROU,2018,12498495083.9408
ROU,2019,12174383243.391
RWA,2000,876432909.573445
RWA,2001,954132336.493253
RWA,2002,1090010825.31942
RWA,2003,1071286107.97966
RWA,2004,1139375618.75878
RWA,2005,1188324760.14837
RWA,2006,1255131658.35237
RWA,2007,1259371716.76195
RWA,2008,1347137462.07317
RWA,2009,1416513660.4475
RWA,2010,1489168212.48883
RWA,2011,1538320086.12818
RWA,2012,1645605177.69782
RWA,2013,1699276248.62331
RWA,2014,1815381721.19011
RWA,2015,1902068604.93099
RWA,2016,1971661798.12542
RWA,2017,2065098952.65483
RWA,2018,2191333906.42452
RWA,2019,2301478643.34632
SAU,2000,11185374914.2341
SAU,2001,11248548169.0099
SAU,2002,11392933932.9006
SAU,2003,11485810880.172
SAU,2004,11897489800.7449
SAU,2005,12023546686.7873
SAU,2006,12144970824.2893
SAU,2007,12381616962.5153
SAU,2008,12546168194.7539
SAU,2009,12675552905.1665
SAU,2010,13946133333.3333
SAU,2011,14550636229.4151
SAU,2012,14958851487.3506
SAU,2013,15449729052.0402
SAU,2014,15835087506.6248
SAU,2015,15931692338.9043
SAU,2016,16032628039.596
SAU,2017,16112535841.8625
SAU,2018,16164585259.3901
SAU,2019,16375929120.3151
SDN,2000,11689270901.1789
SDN,2001,12228547717.5436
SDN,2002,12592053315.2703
SDN,2003,12563729660.9166
SDN,2004,12249476222.8478
SDN,2005,12523532937.6203
SDN,2006,13610926902.904
SDN,2007,13423462798.3398
SDN,2008,13872894825.0308
SDN,2009,13460901605.6741
SDN,2010,13559185242.1214
SDN,2011,14511758298.6009
SDN,2012,17146315016.6297
SDN,2013,17832332922.8144
SDN,2014,17098789679.7554
SDN,2015,17574043048.4979
SDN,2016,18489422363.0757
SDN,2017,18941946222.8783
SDN,2018,18656794201.6328
SDN,2019,18470825492.1249
SEN,2000,1758866651.0197
SEN,2001,1781275753.73281
SEN,2002,1384980441.83518
SEN,2003,1631863297.34437
SEN,2004,1670772392.64809
SEN,2005,1854868763.63171
SEN,2006,1699191068.64421
SEN,2007,1756269513.0625
SEN,2008,2154349826.44341
SEN,2009,2453528908.96797
SEN,2010,2570585787.26554
SEN,2011,2160512524.53938
SEN,2012,2380123643.42954
SEN,2013,2425059800.08773
SEN,2014,2464302309.25092
SEN,2015,2726536636.5834
SEN,2016,2873955168.83179
SEN,2017,3203646236.94673
SEN,2018,3461160044.29002
SEN,2019,3557745655.57659
SGP,2000,119986926.228855
SGP,2001,104825337.606224
SGP,2002,86616922.5618214
SGP,2003,79435117.424786
SGP,2004,79435117.424786
SGP,2005,84948422.3784698
SGP,2006,86326748.6168907
SGP,2007,86326748.6168907
SGP,2008,81393791.5530684
SGP,2009,84440617.974841
SGP,2010,86762009.5342868
SGP,2011,90316640.3596881
SGP,2012,94233988.6162529
SGP,2013,97498445.4967236
SGP,2014,100690358.890962
SGP,2015,100182554.487333
SGP,2016,101851054.670684
SGP,2017,100980532.835892
SGP,2018,100907989.34966
SGP,2019,106058576.87218
SLB,2000,0.0
SLB,2001,0.0
SLB,2002,0.0
SLB,2003,0.0
SLB,2004,0.0
SLB,2005,0.0
SLB,2006,0.0
SLB,2007,0.0
SLB,2008,0.0
SLB,2009,0.0
SLB,2010,0.0
SLB,2011,0.0
SLB,2012,0.0
SLB,2013,0.0
SLB,2014,0.0
SLB,2015,0.0
SLB,2016,0.0
SLB,2017,0.0
SLB,2018,0.0
SLB,2019,0.0
SLE,2000,945647612.718648
SLE,2001,590707070.435006
SLE,2002,778177226.70024
SLE,2003,851872205.114462
SLE,2004,926762578.348382
SLE,2005,990021532.200351
SLE,2006,1049097624.03448
SLE,2007,1188132977.8329
SLE,2008,1267532123.78256
SLE,2009,1318505451.73743
SLE,2010,1364876219.64072
SLE,2011,1431634062.63556
SLE,2012,1486704985.78669
SLE,2013,1554392748.72862
SLE,2014,1566885084.08596
SLE,2015,1615924057.60184
SLE,2016,1670633214.10194
SLE,2017,1761160941.66205
SLE,2018,1829988468.91679
SLE,2019,1932480534.04967
SLV,2000,1346186205.93682
SLV,2001,1258383321.9117
SLV,2002,1211557997.65098
SLV,2003,1175582775.33459
SLV,2004,1165341591.90344
SLV,2005,1180279470.98333
SLV,2006,1213066467.28111
SLV,2007,1299306666.64265
SLV,2008,1296878178.8108
SLV,2009,1227825236.62803
SLV,2010,1287980000.0
SLV,2011,1234219790.66466
SLV,2012,1288052771.85697
SLV,2013,1195350522.56146
SLV,2014,1205756898.10793
SLV,2015,1139434446.96344
SLV,2016,1234610939.39587
SLV,2017,1242834159.23328
SLV,2018,1202309331.38406
SLV,2019,1238185856.86943
SMR,2000,0.0
SMR,2001,0.0
SMR,2002,0.0
SMR,2003,0.0
SMR,2004,0.0
SMR,2005,0.0
SMR,2006,0.0
SMR,2007,0.0
SMR,2008,0.0
SMR,2009,0.0
SMR,2010,0.0
SMR,2011,0.0
SMR,2012,0.0
SMR,2013,0.0
SMR,2014,0.0
SMR,2015,0.0
SMR,2016,0.0
SMR,2017,0.0
SMR,2018,0.0
SMR,2019,0.0
SOM,2000,0.0
SOM,2001,0.0
SOM,2002,0.0
SOM,2003,0.0
SOM,2004,0.0
SOM,2005,0.0
SOM,2006,0.0
SOM,2007,0.0
SOM,2008,0.0
SOM,2009,0.0
SOM,2010,0.0
SOM,2011,0.0
SOM,2012,0.0
SOM,2013,0.0
SOM,2014,0.0
SOM,2015,0.0
SOM,2016,0.0
SOM,2017,0.0
SOM,2018,0.0
SOM,2019,0.0
SRB,2000,2343812181.17613
SRB,2001,2761252177.28762
SRB,2002,2612764864.44459
SRB,2003,2433725724.7037
SRB,2004,2895348130.56324
SRB,2005,2753640384.84179
SRB,2006,2747992925.93037
SRB,2007,2532493863.91225
SRB,2008,2749508441.45435
SRB,2009,2771818520.58234
SRB,2010,2761113305.34717
SRB,2011,2786487624.03063
SRB,2012,2313219095.22349
SRB,2013,2799154153.84497
SRB,2014,2853805294.00206
SRB,2015,2915345689.9873
SRB,2016,3132558512.25598
SRB,2017,2775669701.13366
SRB,2018,3195207871.12796
SRB,2019,3143703488.63588
SSD,2000,558542771.865921
SSD,2001,558542771.865921
SSD,2002,558542771.865921
SSD,2003,558542771.865921
SSD,2004,558542771.865921
SSD,2005,558542771.865921
SSD,2006,558542771.865921
SSD,2007,558542771.865921
SSD,2008,558542771.865921
SSD,2009,778217639.845629
SSD,2010,773003557.638075
SSD,2011,659835879.226382
SSD,2012,499424792.350454
SSD,2013,881492181.82046
SSD,2014,718380467.479239
SSD,2015,873550348.725105
SSD,2016,873550348.725105
SSD,2017,873550348.725105
SSD,2018,873550348.725105
SSD,2019,873550348.725105
STP,2000,16968160.2443093
STP,2001,16968160.2443093
STP,2002,16621861.9397676
STP,2003,16887688.7321325
STP,2004,17572633.9778021
STP,2005,17875427.6715195
STP,2006,19177873.9982326
STP,2007,19664444.6280622
STP,2008,21833946.6615936
STP,2009,22682254.5250733
STP,2010,22858822.359502
STP,2011,23529245.1933204
STP,2012,23958341.4357844
STP,2013,23933110.2946782
STP,2014,24979283.9862827
STP,2015,25800796.8127938
STP,2016,26313253.7190434
STP,2017,26727601.8975266
STP,2018,25836128.6318113
STP,2019,25596989.0543596
SUR,2000,290748908.786795
SUR,2001,324113547.122793
SUR,2002,311720950.684042
SUR,2003,323160279.984455
SUR,2004,326020081.399469
SUR,2005,309814416.407365
SUR,2006,319816385.36551
SUR,2007,337126035.088901
SUR,2008,306215946.297131
SUR,2009,402243288.810229
SUR,2010,413783055.292489
SUR,2011,432329108.567551
SUR,2012,476427501.910476
SUR,2013,433565512.119222
SUR,2014,456645045.083743
SUR,2015,476015367.393252
SUR,2016,481785250.634382
SUR,2017,540308352.080133
SUR,2018,530417123.666766
SUR,2019,519701626.218953
SVK,2000,653438868.695057
SVK,2001,865807210.290976
SVK,2002,915585070.295849
SVK,2003,958490748.539946
SVK,2004,968171639.603588
SVK,2005,1027344103.49798
SVK,2006,1258437173.77967
SVK,2007,1590023490.08726
SVK,2008,1908123359.24638
SVK,2009,1847180299.45078
SVK,2010,1506014969.04691
SVK,2011,1925499185.30093
SVK,2012,1973827555.28908
SVK,2013,2495829661.0977
SVK,2014,3169861862.60151
SVK,2015,2698995546.50204
SVK,2016,2964100048.90209
SVK,2017,2658573602.93073
SVK,2018,2906166873.18036
SVK,2019,3134469288.3053
SVN,2000,889116172.254859
SVN,2001,892431128.346201
SVN,2002,1023529838.18979
SVN,2003,756368100.077312
SVN,2004,962128860.523543
SVN,2005,909441660.093256
SVN,2006,901254779.833021
SVN,2007,970264549.371445
SVN,2008,977451324.234631
SVN,2009,891312408.701063
SVN,2010,912108607.818719
SVN,2011,959857709.815389
SVN,2012,890252371.894453
SVN,2013,881457437.541381
SVN,2014,899074774.810241
SVN,2015,1017064737.3834
SVN,2016,1002983353.27864
SVN,2017,951818160.936991
SVN,2018,1177556057.90355
SVN,2019,1139528329.96608
SWE,2000,6453524712.79578
SWE,2001,6715503473.45462
SWE,2002,6926820055.06992
SWE,2003,6956559800.29018
SWE,2004,7661496374.17938
SWE,2005,7629365493.66504
SWE,2006,7979218476.38173
SWE,2007,8344314946.59825
SWE,2008,8137182851.74762
SWE,2009,8141815676.37992
SWE,2010,8177981597.70304
SWE,2011,8404840558.72993
SWE,2012,8420681830.05328
SWE,2013,8409025045.49459
SWE,2014,8950467743.65033
SWE,2015,9229483343.27957
SWE,2016,9083624090.34002
SWE,2017,9612363882.2459
SWE,2018,8637079574.16852
SWE,2019,9154909811.29511
SWZ,2000,405028797.031821
SWZ,2001,397751120.757901
SWZ,2002,411206376.562859
SWZ,2003,446078443.975998
SWZ,2004,388679460.834021
SWZ,2005,466736699.151793
SWZ,2006,449996360.407953
SWZ,2007,436094136.427448
SWZ,2008,475147283.473045
SWZ,2009,514184031.874384
SWZ,2010,450811779.489701
SWZ,2011,476845468.205481
SWZ,2012,539027515.399476
SWZ,2013,570742857.808874
SWZ,2014,530297900.359761
SWZ,2015,550659718.504738
SWZ,2016,504362056.888054
SWZ,2017,482709721.503709
SWZ,2018,511049732.367065
SWZ,2019,507859831.644556
SYC,2000,28787940.4680535
SYC,2001,28134131.8459775
SYC,2002,28475350.8173658
SYC,2003,26798964.4351201
SYC,2004,26035066.2356048
SYC,2005,28039007.5952681
SYC,2006,26538396.3549738
SYC,2007,26757147.2177995
SYC,2008,27999904.1328477
SYC,2009,23382204.1866679
SYC,2010,21929075.7221697
SYC,2011,22698544.2606905
SYC,2012,23123064.3985743
SYC,2013,28333045.3191825
SYC,2014,26326342.5948839
SYC,2015,25283118.079597
SYC,2016,25520754.1373417
SYC,2017,26364176.4643686
SYC,2018,30084877.2616338
SYC,2019,37100885.8731373
SYR,2000,0.0
SYR,2001,0.0
SYR,2002,0.0
SYR,2003,0.0
SYR,2004,0.0
SYR,2005,0.0
SYR,2006,0.0
SYR,2007,0.0
SYR,2008,0.0
SYR,2009,0.0
SYR,2010,0.0
SYR,2011,0.0
SYR,2012,0.0
SYR,2013,0.0
SYR,2014,0.0
SYR,2015,0.0
SYR,2016,0.0
SYR,2017,0.0
SYR,2018,0.0
SYR,2019,0.0
TCA,2000,4198400.0
TCA,2001,4198400.0
TCA,2002,4198400.0
TCA,2003,4198400.0
TCA,2004,4198400.0
TCA,2005,4198400.0
TCA,2006,4198400.0
TCA,2007,4198400.0
TCA,2008,4198400.0
TCA,2009,4198400.0
TCA,2010,4198400.0
TCA,2011,4198400.0
TCA,2012,4198400.0
TCA,2013,4198400.0
TCA,2014,4198400.0
TCA,2015,4198400.0
TCA,2016,4198400.0
TCA,2017,4198400.0
TCA,2018,4198400.0
TCA,2019,4198400.0
TCD,2000,5177380020.18778
TCD,2001,5177380020.18778
TCD,2002,5177380020.18778
TCD,2003,5177380020.18778
TCD,2004,5177380020.18778
TCD,2005,5177380020.18778
TCD,2006,5177380020.18778
TCD,2007,5177380020.18778
TCD,2008,4922209275.87823
TCD,2009,4771710026.73375
TCD,2010,5541612430.45848
TCD,2011,5118144447.29061
TCD,2012,5721708770.71467
TCD,2013,5601921401.49498
TCD,2014,5960444934.10382
TCD,2015,6562449932.87869
TCD,2016,6168702936.90597
TCD,2017,6360416535.53335
TCD,2018,6614833969.5806
TCD,2019,6919116609.49882
TGO,2000,989605209.23933
TGO,2001,1044930590.05531
TGO,2002,1048259495.16389
TGO,2003,1031172139.7142
TGO,2004,1065896858.24216
TGO,2005,1172989521.21032
TGO,2006,1111355546.09471
TGO,2007,1134904222.68418
TGO,2008,1320333649.57574
TGO,2009,971730987.078413
TGO,2010,985603189.042396
TGO,2011,1034836012.75483
TGO,2012,1139233737.20661
TGO,2013,1139060057.98595
TGO,2014,1282917681.50726
TGO,2015,1283030755.90617
TGO,2016,1326246568.7434
TGO,2017,1371548702.95141
TGO,2018,1417683417.40527
TGO,2019,1449547783.01794
THA,2000,29038261868.9484
THA,2001,29932961238.3719
THA,2002,29966841859.6544
THA,2003,33549463605.0063
THA,2004,33176358491.6235
THA,2005,33156161578.0547
THA,2006,34457607665.4148
THA,2007,35115262194.225
THA,2008,36145065769.5034
THA,2009,36056749088.2767
THA,2010,35891648282.9794
THA,2011,38152208748.1273
THA,2012,39184282982.3276
THA,2013,39459570499.5208
THA,2014,39345918045.0599
THA,2015,36801584968.8527
THA,2016,36365259930.7487
THA,2017,38078472087.3466
THA,2018,40177995031.5838
THA,2019,40112026414.4834
TJK,2000,503787056.74648
TJK,2001,537037002.491748
TJK,2002,627259215.319097
TJK,2003,683712544.697816
TJK,2004,760972088.734244
TJK,2005,773147597.263187
TJK,2006,814897616.895284
TJK,2007,867865960.871207
TJK,2008,936427350.344673
TJK,2009,1034752241.20946
TJK,2010,1105115323.13314
TJK,2011,1192419521.42218
TJK,2012,1316431155.24135
TJK,2013,1416479853.01003
TJK,2014,1480221429.0003
TJK,2015,1527588522.80865
TJK,2016,1607023138.56413
TJK,2017,1716300712.4354
TJK,2018,1784930335.93214
TJK,2019,1784930335.93214
TKL,2000,0.0
TKL,2001,0.0
TKL,2002,0.0
TKL,2003,0.0
TKL,2004,0.0
TKL,2005,0.0
TKL,2006,0.0
TKL,2007,0.0
TKL,2008,0.0
TKL,2009,0.0
TKL,2010,0.0
TKL,2011,0.0
TKL,2012,0.0
TKL,2013,0.0
TKL,2014,0.0
TKL,2015,0.0
TKL,2016,0.0
TKL,2017,0.0
TKL,2018,0.0
TKL,2019,0.0
TKM,2000,2561052631.57895
TKM,2001,2561052631.57895
TKM,2002,2561052631.57895
TKM,2003,2561052631.57895
TKM,2004,2561052631.57895
TKM,2005,2561052631.57895
TKM,2006,2561052631.57895
TKM,2007,2561052631.57895
TKM,2008,2561052631.57895
TKM,2009,2561052631.57895
TKM,2010,2561052631.57895
TKM,2011,2561052631.57895
TKM,2012,2561052631.57895
TKM,2013,2561052631.57895
TKM,2014,2561052631.57895
TKM,2015,2561052631.57895
TKM,2016,2561052631.57895
TKM,2017,2561052631.57895
TKM,2018,2561052631.57895
TKM,2019,2561052631.57895
TLS,2000,169441852.41748
TLS,2001,167770608.615862
TLS,2002,177794454.475266
TLS,2003,176141508.186944
TLS,2004,185344235.407048
TLS,2005,189480182.617858
TLS,2006,200678828.11969
TLS,2007,197790161.398548
TLS,2008,210412325.066562
TLS,2009,216297883.335548
TLS,2010,225749400.0
TLS,2011,189022957.547244
TLS,2012,224579210.196194
TLS,2013,212900503.192425
TLS,2014,210260980.518603
TLS,2015,200991304.257603
TLS,2016,198300505.994196
TLS,2017,192421330.578685
TLS,2018,198011149.969982
TLS,2019,202881976.377583
TON,2000,60125402.1603429
TON,2001,59120003.5804234
TON,2002,59563261.233965
TON,2003,60160336.064066
TON,2004,61492725.9520803
TON,2005,60177533.0154825
TON,2006,56679490.3278199
TON,2007,64549712.5282909
TON,2008,63484872.3119532
TON,2009,57610161.0922844
TON,2010,60308587.0776064
TON,2011,71584221.0438584
TON,2012,70472276.1345101
TON,2013,73256354.5686751
TON,2014,75102285.302977
TON,2015,73792949.2991081
TON,2016,72869257.0076822
TON,2017,71040523.2247968
TON,2018,71305497.507614
TON,2019,73852889.3978861
TTO,2000,175869733.990243
TTO,2001,191130946.380406
TTO,2002,207779565.138167
TTO,2003,176071533.868195
TTO,2004,115808662.413126
TTO,2005,109502375.670565
TTO,2006,98403306.0414431
TTO,2007,119844679.057608
TTO,2008,129001404.583162
TTO,2009,87253793.5998725
TTO,2010,115253705.591718
TTO,2011,115606862.535174
TTO,2012,101009680.244188
TTO,2013,100112664.661481
TTO,2014,103137706.573376
TTO,2015,140125285.281592
TTO,2016,129895490.551146
TTO,2017,140106199.843662
TTO,2018,126641423.384092
TTO,2019,129047610.42839
TUN,2000,2858995880.20458
TUN,2001,2785874427.15944
TUN,2002,2509742222.74426
TUN,2003,2955557525.33849
TUN,2004,3355001382.87855
TUN,2005,3093016009.42316
TUN,2006,3337729518.99271
TUN,2007,3365350766.49054
TUN,2008,3343219704.15232
TUN,2009,3651785268.04289
TUN,2010,3319058264.63602
TUN,2011,3660817418.00065
TUN,2012,3874236166.56189
TUN,2013,3737753923.42572
TUN,2014,3915301021.79154
TUN,2015,4394939014.31363
TUN,2016,4021388596.1178
TUN,2017,4095493727.65798
TUN,2018,4560210823.55997
TUN,2019,4597843181.08903
TUR,2000,57061577793.9976
TUR,2001,51989572236.5105
TUR,2002,56502417492.3642
TUR,2003,55639964108.8927
TUR,2004,57839391482.4335
TUR,2005,62426356902.447
TUR,2006,63393638979.6785
TUR,2007,59451597085.683
TUR,2008,62141799237.9639
TUR,2009,64707120095.1489
TUR,2010,69670127308.4228
TUR,2011,72066612513.1981
TUR,2012,73648762332.4614
TUR,2013,75392851592.4985
TUR,2014,75806012111.7914
TUR,2015,82823145108.0366
TUR,2016,80675078798.0059
TUR,2017,84643618084.7093
TUR,2018,86429090774.5857
TUR,2019,89660226407.0442
TUV,2000,6174284.22632613
TUV,2001,6066843.46092227
TUV,2002,5951096.53192795
TUV,2003,5965767.15852928
TUV,2004,6233398.22174914
TUV,2005,6288952.43277623
TUV,2006,7066711.38715559
TUV,2007,7145458.13288332
TUV,2008,7197236.81500566
TUV,2009,7439949.38745415
TUV,2010,8512199.59640433
TUV,2011,8542403.82764236
TUV,2012,7076527.76230795
TUV,2013,7093247.96174329
TUV,2014,7182889.80516759
TUV,2015,6966174.44603471
TUV,2016,6966174.44603471
TUV,2017,6966174.44603471
TUV,2018,6966174.44603471
TUV,2019,6966174.44603471
TZA,2000,5300526199.09553
TZA,2001,5576376955.726
TZA,2002,5842150491.09294
TZA,2003,6017843596.90671
TZA,2004,6294374160.5323
TZA,2005,6618743219.84563
TZA,2006,6846416046.22589
TZA,2007,7102197946.22413
TZA,2008,7615160279.33631
TZA,2009,7935987592.91994
TZA,2010,8190015656.28415
TZA,2011,8393526222.02865
TZA,2012,8676096745.18411
TZA,2013,8915273608.46039
TZA,2014,9529520346.89855
TZA,2015,10039766358.5803
TZA,2016,10517903149.8702
TZA,2017,11144747392.862
TZA,2018,11144747392.862
TZA,2019,11144747392.862
UGA,2000,6504133884.52408
UGA,2001,7015143133.73591
UGA,2002,7510882993.47603
UGA,2003,7671611122.22891
UGA,2004,7793483544.36128
UGA,2005,7953199642.31538
UGA,2006,7989671902.64087
UGA,2007,7999198610.41284
UGA,2008,8106855223.66709
UGA,2009,8374699961.14719
UGA,2010,8615636605.79848
UGA,2011,8883588374.76184
UGA,2012,8936370093.14088
UGA,2013,9102765568.5724
UGA,2014,9348330720.15857
UGA,2015,9567616031.89297
UGA,2016,9836402002.1915
UGA,2017,10107697326.0464
UGA,2018,10551449034.5196
UGA,2019,11117783552.8778
UKR,2000,7609087934.94694
UKR,2001,8385214918.33764
UKR,2002,8552919214.24712
UKR,2003,7706180198.3693
UKR,2004,9232003880.76225
UKR,2005,9268931889.36561
UKR,2006,9454310539.73417
UKR,2007,8981595003.40982
UKR,2008,10472539783.0579
UKR,2009,10263088990.7387
